"year","ccode1","wbcode","infl","pubdebt_gdp","sname","lpubdebtgdp","linfl","frt0425","dfrt0425","lfrt0425","spread","spread_pct","ltspreadus","newspread","newspreadl","dnewspread","ldnewspread","dpubdebtgdp","dinfl","lnewspreadl","yr1","yr2","yr3","yr4","yr5","yr6","yr7","yr8","yr9","yr10","yr11","yr12","yr13","yr14","yr15","yr16","yr17","yr18","yr19","yr20","yr21","yr22","lfrtxpub0425","lers","lpcgdpl","ldpcgdpl","advanced","advgrowth","us3mrate","ldfrt0425","ldpubdebtgdp","ldfrtxdpub0425","oecd","emu","pcgdp2005l","lpcgdp2005l","cgdpgrowth","ka_open","lka_open","lcgdpgrowth","s1name","dpcgdp2005l","dcgdpgrowth","dka_open","dfrtxdpub0425","country","iso2c","lower_95","lower_90","median","upper_90","upper_95","frt","lfrt","dfrt","ltratecov","dratecov","lltratecov","lnewspread","lfrtxdpub","lvix","loecdgrowth","doecdgrowth","dvix","_merge","dus3mrate","lus3mrate","dfrtxdpub","ldfrt","lfrtxlpub"
2003,840,"PHL",2.26999998092651,68.0400009155273,"Philippines",63.2599983215332,2.72000002861023,0.842000007629395,0.00800001621246338,0.833999991416931,454.299987792969,4.54299974441528,,4.54299974441528,2.25580787658691,0.111899852752686,-1.45140027999878,4.78000259399414,-0.450000047683716,2.2440128326416,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,52.7588386535645,0.489352077245712,1.94841539859772,0.00404345989227295,0,1.72199189662933,1.00999999046326,0.0230000019073486,4.42999649047852,0.101889930665493,0,0,7.01755905151367,6.9892406463623,4.97036790847778,0.448753535747528,0.448753535747528,3.64589858055115,"Philippines",0.0283184051513672,1.32446932792664,0,0.038240097463131,"Philippines","PH",0.41100001335144,0.453999996185303,0.876999974250793,1.58800005912781,1.87999999523163,0.876999974250793,0.870000004768372,0.00699996948242188,,,,4.4310998916626,4.15860223770142,27.2900009155273,1.53996324539185,0.494985342025757,-5.31000137329102,3,-0.590000033378601,1.60000002384186,0.03345987200737,0.0249999761581421,55.0361976623535
2004,840,"PHL",4.78999996185303,65.8000030517578,"Philippines",68.0400009155273,2.26999998092651,0.828000009059906,-0.0139999985694885,0.842000007629395,453.880004882812,4.53880023956299,,4.53880023956299,2.25536775588989,-0.00419950485229492,0.111899852752686,-2.23999786376953,2.51999998092651,2.25580787658691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,57.289680480957,0.434341549873352,1.95485389232635,0.0064384937286377,0,3.09608936309814,1.37000000476837,0.00800001621246338,4.78000259399414,0.038240097463131,0,0,7.06288719177246,7.01755905151367,6.69763088226318,0.448753535747528,0.448753535747528,4.97036790847778,"Philippines",0.0453281402587891,1.7272629737854,0,0.0313599668443203,"Philippines","PH",0.398999989032745,0.449999988079071,0.879000008106232,1.58299994468689,1.83399999141693,0.879000008106232,0.876999974250793,0.00200003385543823,,,,4.54299974441528,-1.96447801589966,21.9799995422363,2.0349485874176,1.08552694320679,-6.5,3,0.360000014305115,1.00999999046326,-0.00448007136583328,0.00699996948242188,59.6710777282715
2005,840,"PHL",6.59999990463257,59.1699981689453,"Philippines",65.8000030517578,4.78999996185303,0.808000028133392,-0.0199999809265137,0.828000009059906,409.179992675781,4.09179973602295,,4.09179973602295,2.20737290382385,-0.447000503540039,-0.00419950485229492,-6.6300048828125,1.80999994277954,2.25536775588989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,54.4824028015137,0.683645486831665,1.9588063955307,0.0039525032043457,0,2.59055256843567,3.15000009536743,-0.0139999985694885,-2.23999786376953,0.0313599668443203,0,0,7.09085845947266,7.06288719177246,4.77766561508179,0.448753535747528,0.448753535747528,6.69763088226318,"Philippines",0.0279712677001953,-1.9199652671814,0,0.132599964737892,"Philippines","PH",0.402999997138977,0.441000014543533,0.866999983787537,1.52100002765656,1.75899994373322,0.866999983787537,0.879000008106232,-0.0120000243186951,,,,4.53880023956299,-5.82777452468872,15.4799995422363,3.12047553062439,-0.510336875915527,-2.66999912261963,3,1.78000009059906,1.37000000476837,0.0795602202415466,0.00200003385543823,57.8382034301758
2006,840,"PHL",5.46999979019165,51.5800018310547,"Philippines",59.1699981689453,6.59999990463257,0.774999976158142,-0.0330000519752502,0.808000028133392,234.649993896484,2.34649991989136,,2.34649991989136,1.9942239522934,-1.74529981613159,-0.447000503540039,-7.58999633789062,-1.13000011444092,2.20737290382385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,47.8093605041504,0.421437442302704,1.96348524093628,0.00467884540557861,0,3.3396315574646,4.73000001907349,-0.0199999809265137,-6.6300048828125,0.132599964737892,0,0,7.12411308288574,7.09085845947266,5.24295425415039,0.448753535747528,0.448753535747528,4.77766561508179,"Philippines",0.0332546234130859,0.465288639068604,0,0.250470280647278,"Philippines","PH",0.342999994754791,0.407000005245209,0.829999983310699,1.41999995708466,1.63499999046326,0.829999983310699,0.866999983787537,-0.0370000004768372,,,,4.09179973602295,-6.58052682876587,12.8100004196167,2.61013865470886,0.269256591796875,0,3,1.57999992370605,3.15000009536743,0.280829876661301,-0.0120000243186951,51.3003883361816
2007,840,"PHL",2.94000005722046,44.6399993896484,"Philippines",51.5800018310547,5.46999979019165,0.722000002861023,-0.0529999732971191,0.774999976158142,178.300003051758,1.78299999237061,,1.78299999237061,1.9144195318222,-0.563499927520752,-1.74529981613159,-6.94000244140625,-2.52999973297119,1.9942239522934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,39.9744987487793,0.39313331246376,1.97005331516266,0.00656807422637939,0,3.34175491333008,4.34999990463257,-0.0330000519752502,-7.58999633789062,0.250470280647278,0,0,7.17105865478516,7.12411308288574,6.61666822433472,0.448753535747528,0.448753535747528,5.24295425415039,"Philippines",0.0469455718994141,1.37371397018433,0,0.367819935083389,"Philippines","PH",0.282999992370605,0.388999998569489,0.763000011444092,1.30200004577637,1.44200003147125,0.763000011444092,0.829999983310699,-0.0669999718666077,,,,2.34649991989136,-5.76020193099976,12.8100004196167,2.87939524650574,-0.29223895072937,4.73000049591064,3,-0.380000114440918,4.73000001907349,0.464979976415634,-0.0370000004768372,42.8114013671875
2008,840,"PHL",8.18000030517578,44.1699981689453,"Philippines",44.6399993896484,2.94000005722046,0.649999976158142,-0.0720000267028809,0.722000002861023,327.119995117188,3.27119994163513,,3.27119994163513,2.11277961730957,1.48819994926453,-0.563499927520752,-0.470001220703125,5.24000024795532,1.9144195318222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,32.2300796508789,0.368309646844864,1.97339427471161,0.0033409595489502,0,0.399340510368347,1.37000000476837,-0.0529999732971191,-6.94000244140625,0.367819935083389,0,0,7.19505739212036,7.17105865478516,4.152756690979,0.448753535747528,0.448753535747528,6.61666822433472,"Philippines",0.0239987373352051,-2.46391153335571,0,0.0338401012122631,"Philippines","PH",0.136999994516373,0.25900000333786,0.677999973297119,1.10800004005432,1.16799998283386,0.677999973297119,0.763000011444092,-0.0850000381469727,,,,1.78299999237061,-0.358610928058624,17.5400009155273,2.58715629577637,-2.48360157012939,15.1499977111816,3,-2.98000001907349,4.34999990463257,0.0399501211941242,-0.0669999718666077,34.0603218078613
2009,840,"PHL",4.21000003814697,44.3400001525879,"Philippines",44.1699981689453,8.18000030517578,0.605000019073486,-0.0449999570846558,0.649999976158142,339.859985351562,3.39859986305237,,3.39859986305237,2.12806510925293,0.127399921417236,1.48819994926453,0.170001983642578,-3.97000026702881,2.11277961730957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,28.7104969024658,0.263612329959869,1.97267019748688,-0.000724077224731445,0,-3.37613487243652,0.150000005960464,-0.0720000267028809,-0.470001220703125,0.0338401012122631,0,0,7.18984889984131,7.19505739212036,1.14833045005798,0.448753535747528,0.448753535747528,4.152756690979,"",-0.00520849227905273,-3.00442624092102,0,-0.00765008199959993,"Philippines","PH",0.034000001847744,0.131999999284744,0.61599999666214,1.02100002765656,1.0789999961853,0.61599999666214,0.677999973297119,-0.0619999766349792,,,,3.27119994163513,0.11526133865118,32.689998626709,0.103554643690586,-3.6426637172699,-1.20999908447266,3,-1.22000002861023,1.37000000476837,-0.0105401193723083,-0.0850000381469727,29.9472579956055
2010,840,"PHL",3.77999997138977,43.4599990844727,"Philippines",44.3400001525879,4.21000003814697,0.587000012397766,-0.0180000066757202,0.605000019073486,205.809997558594,2.05809998512268,,2.05809998512268,1.95417594909668,-1.34049987792969,0.127399921417236,-0.880001068115234,-0.430000066757202,2.12806510925293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26.8257007598877,0.371006786823273,1.98053050041199,0.00786030292510986,0,2.01115918159485,0.140000000596046,-0.0449999570846558,0.170001983642578,-0.00765008199959993,0,0,7.24658632278442,7.18984889984131,7.63226652145386,0.162911057472229,0.448753535747528,1.14833045005798,"",0.0567374229431152,6.48393630981445,-0.285842478275299,0.0158400256186724,"Philippines","PH",-0.0670000016689301,-0.0179999992251396,0.564999997615814,0.977999985218048,1.07400000095367,0.564999997615814,0.61599999666214,-0.0509999990463257,,,,3.39859986305237,-0.542080640792847,31.4799995422363,-3.53910899162292,6.29347896575928,-8.93000030517578,3,-0.010000005364418,0.150000005960464,0.0448800548911095,-0.0619999766349792,27.313440322876
2011,840,"PHL",4.71999979019165,42.0299987792969,"Philippines",43.4599990844727,3.77999997138977,0.574999988079071,-0.0120000243186951,0.587000012397766,199.740005493164,1.9974000453949,,1.9974000453949,1.94553864002228,-0.0606999397277832,-1.34049987792969,-1.43000030517578,0.93999981880188,1.95417594909668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25.5110206604004,0.347708612680435,1.98310315608978,0.00257265567779541,0,1.23400449752808,0.0500000007450581,-0.0180000066757202,-0.880001068115234,0.0158400256186724,0,0,7.26525354385376,7.24658632278442,3.63868045806885,0.162911057472229,0.162911057472229,7.63226652145386,"",0.0186672210693359,-3.99358606338501,0,0.0171600375324488,"Philippines","PH",-0.108000002801418,-0.0790000036358833,0.547999978065491,0.966000020503998,1.09599995613098,0.547999978065491,0.564999997615814,-0.0170000195503235,,,,2.05809998512268,-0.80795019865036,22.5499992370605,2.75436973571777,-1.1677919626236,1.65000152587891,3,-0.0900000035762787,0.140000000596046,0.0243100337684155,-0.0509999990463257,24.5548992156982
1990,900,"AUS",7.32999992370605,21.5799999237061,"Australia",22.7700004577637,,0.275999993085861,,,,,4.63000011444092,4.63000011444092,2.26488327980042,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.197718679904938,2.31480669975281,,1,2.64712333679199,7.48999977111816,,,,1,0,10.1229658126831,,3.58593153953552,1,1,,"Australia",,,,,"Australia","AU",0.00400000018998981,0.0700000002980232,0.33500000834465,0.61599999666214,0.680999994277954,0.33500000834465,,,4.09622240066528,,,,,,3.91646099090576,-0.891098737716675,,3,,,,,
1991,900,"AUS",3.1800000667572,22.9099998474121,"Australia",21.5799999237061,7.32999992370605,0.270999997854233,-0.00499999523162842,0.275999993085861,,,2.8299994468689,2.8299994468689,2.05796241760254,-1.80000066757202,,1.32999992370605,-4.14999961853027,2.26488327980042,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.95607995986938,0.294202774763107,2.31319904327393,-0.00160765647888184,1,1.37450575828552,5.38000011444092,,,,1,0,10.1067047119141,10.1229658126831,-0.350918591022491,1,1,3.58593153953552,"Australia",-0.016261100769043,-3.93685007095337,0,-0.00664999336004257,"Australia","AU",0.0189999993890524,0.0719999969005585,0.33500000834465,0.596000015735626,0.666999995708466,0.33500000834465,0.33500000834465,0,6.7324333190918,2.63621091842651,4.09622240066528,4.63000011444092,0.445549994707108,23.0599994659424,3.02536225318909,-1.78374373912811,-4.68999862670898,3,-2.10999965667725,7.48999977111816,0,,7.22930002212524
1992,900,"AUS",1.00999999046326,27.1499996185303,"Australia",22.9099998474121,3.1800000667572,0.275999993085861,0.00499999523162842,0.270999997854233,,,2.21000003814697,2.21000003814697,1.97546899318695,-0.619999408721924,-1.80000066757202,4.23999977111816,-2.17000007629395,2.05796241760254,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.20861005783081,0.367043197154999,2.31242108345032,-0.000777959823608398,1,1.13772594928741,3.4300000667572,-0.00499999523162842,1.32999992370605,-0.00664999336004257,1,0,10.0988445281982,10.1067047119141,0.428243845701218,1,1,-0.350918591022491,"Australia",-0.00786018371582031,0.779162406921387,0,0.0211999788880348,"Australia","AU",0.0130000002682209,0.101000003516674,0.330000013113022,0.596000015735626,0.64300000667572,0.330000013113022,0.33500000834465,-0.00499999523162842,5.91497373580933,-0.817459583282471,6.7324333190918,2.8299994468689,1.4203999042511,18.3700008392334,1.24161851406097,0.805625557899475,-2.92000102996826,3,-1.95000004768372,5.38000011444092,-0.0211999788880348,0,7.67484998703003
1993,900,"AUS",1.75,30.3199996948242,"Australia",27.1499996185303,1.00999999046326,0.275999993085861,0,0.275999993085861,,,1.41000032424927,1.41000032424927,1.85785937309265,-0.799999713897705,-0.619999408721924,3.17000007629395,0.740000009536743,1.97546899318695,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.49339962005615,0.376067727804184,2.31543684005737,0.00301575660705566,1,0.748088300228119,3,0.00499999523162842,4.23999977111816,0.0211999788880348,1,0,10.1293468475342,10.0988445281982,4.11081790924072,1,1,0.428243845701218,"Australia",0.0305023193359375,3.68257403373718,0,0,"Australia","AU",0.0329999998211861,0.0869999974966049,0.321000009775162,0.58899998664856,0.649999976158142,0.321000009775162,0.330000013113022,-0.00900000333786011,9.0331449508667,3.11817121505737,5.91497373580933,2.21000003814697,1.04610002040863,15.4499998092651,2.04724407196045,-0.756426692008972,-2.76000022888184,3,-0.430000066757202,3.4300000667572,-0.0285300109535456,-0.00499999523162842,8.95950031280518
1994,900,"AUS",1.97000002861023,31.4500007629395,"Australia",30.3199996948242,1.75,0.27700001001358,0.00100001692771912,0.275999993085861,,,1.96000003814697,1.96000003814697,1.94017946720123,0.549999713897705,-0.799999713897705,1.13000106811523,0.220000028610229,1.85785937309265,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.36831951141357,0.283466696739197,2.3183057308197,0.0028688907623291,1,3.32787466049194,4.25,0,3.17000007629395,0,1,0,10.1584482192993,10.1293468475342,4.0484733581543,1,1,4.11081790924072,"Australia",0.0291013717651367,-0.0623445510864258,0,0.00113002024590969,"Australia","AU",0.0390000008046627,0.0850000008940697,0.31700000166893,0.58899998664856,0.638999998569489,0.31700000166893,0.321000009775162,-0.00400000810623169,15.0447149276733,6.01156997680664,9.0331449508667,1.41000032424927,0.362730354070663,12.6899995803833,1.29081737995148,1.91920053958893,1.24000072479248,3,1.25,3,-0.0045200134627521,-0.00900000333786011,9.73272037506104
1995,900,"AUS",4.63000011444092,30.8899993896484,"Australia",31.4500007629395,1.97000002861023,0.279000014066696,0.00200000405311584,0.27700001001358,,,2.63000011444092,2.63000011444092,2.03208780288696,0.670000076293945,0.549999713897705,-0.560001373291016,2.66000008583069,1.94017946720123,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.71165084838867,0.332262635231018,2.32096409797668,0.00265836715698242,1,3.10880708694458,5.48999977111816,0.00100001692771912,1.13000106811523,0.00113002024590969,1,0,10.185489654541,10.1584482192993,3.98967337608337,1,1,4.0484733581543,"Australia",0.0270414352416992,-0.0587999820709229,0,-0.00112000503577292,"Australia","AU",0.00400000018998981,0.0750000029802322,0.314000010490417,0.593999981880188,0.640999972820282,0.314000010490417,0.31700000166893,-0.00299999117851257,7.81080484390259,-7.23391008377075,15.0447149276733,1.96000003814697,-0.17752043902874,13.9300003051758,3.21001791954041,-0.426798105239868,-1.53999996185303,3,1.23999977111816,4.25,0.00167999917175621,-0.00400000810623169,9.96965026855469
1996,900,"AUS",2.61999988555908,29.1100006103516,"Australia",30.8899993896484,4.63000011444092,0.282000005245209,0.00299999117851257,0.279000014066696,,,1.76999998092651,1.76999998092651,1.91250109672546,-0.860000133514404,0.670000076293945,-1.77999877929688,-2.01000022888184,2.03208780288696,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.61830997467041,0.340144604444504,2.32351565361023,0.00255155563354492,1,2.62135052680969,5.01000022888184,0.00200000405311584,-0.560001373291016,-0.00112000503577292,1,0,10.2115106582642,10.185489654541,3.99357795715332,0.938983917236328,1,3.98967337608337,"Australia",0.0260210037231445,0.00390458106994629,-0.0610160827636719,-0.00533998059108853,"Australia","AU",-0.0130000002682209,0.0710000023245811,0.310000002384186,0.611999988555908,0.640999972820282,0.310000002384186,0.314000010490417,-0.00400000810623169,7.60773515701294,-0.203069686889648,7.81080484390259,2.63000011444092,-0.558919608592987,12.3900003433228,2.78321981430054,0.120951652526855,4.05000019073486,3,-0.479999542236328,5.48999977111816,0.00712000951170921,-0.00299999117851257,9.69946002960205
1997,900,"AUS",0.230000004172325,25.7900009155273,"Australia",29.1100006103516,2.61999988555908,0.282999992370605,0.000999987125396729,0.282000005245209,,,0.599999904632568,0.599999904632568,1.72276663780212,-1.17000007629395,-0.860000133514404,-3.31999969482422,-2.3899998664856,1.91250109672546,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.20902061462402,0.379852741956711,2.32616376876831,0.00264811515808105,1,3.36216759681702,5.05999994277954,0.00299999117851257,-1.77999877929688,-0.00533998059108853,1,0,10.2385873794556,10.2115106582642,3.90057420730591,0.877967774868011,0.938983917236328,3.99357795715332,"Australia",0.0270767211914062,-0.0930037498474121,-0.0610161423683167,-0.0033199570607394,"Australia","AU",-0.00100000004749745,0.0509999990463257,0.307000011205673,0.611999988555908,0.691999971866608,0.307000011205673,0.310000002384186,-0.00299999117851257,10.2121877670288,2.60445261001587,7.60773515701294,1.76999998092651,-1.0291999578476,16.4400005340576,2.90417146682739,0.534695386886597,5.92000007629395,3,0.0499997138977051,5.01000022888184,0.00995996966958046,-0.00400000810623169,9.0241003036499
1998,900,"AUS",0.860000014305115,23.7000007629395,"Australia",25.7900009155273,0.230000004172325,0.279000014066696,-0.0039999783039093,0.282999992370605,,,0.229999542236328,0.229999542236328,1.65441119670868,-0.37000036239624,-1.17000007629395,-2.09000015258789,0.629999995231628,1.72276663780212,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.29857015609741,0.335950464010239,2.32946181297302,0.00329804420471191,1,3.08352494239807,4.78000020980835,0.000999987125396729,-3.31999969482422,-0.0033199570607394,1,0,10.2724123001099,10.2385873794556,4.52413463592529,0.816951632499695,0.877967774868011,3.90057420730591,"Australia",0.0338249206542969,0.623560428619385,-0.0610161423683167,0.00835995562374592,"Australia","AU",-0.0359999984502792,0.0390000008046627,0.310999989509583,0.59799998998642,0.646000027656555,0.310999989509583,0.307000011205673,0.0039999783039093,6.3272180557251,-3.88496971130371,10.2121877670288,0.599999904632568,-0.641630053520203,22.3600006103516,3.43886685371399,-0.819497346878052,3.23999977111816,3,-0.279999732971191,5.05999994277954,-0.00835995562374592,-0.00299999117851257,7.91753053665161
1999,900,"AUS",1.48000001907349,22.5200004577637,"Australia",23.7000007629395,0.860000014305115,0.284000009298325,0.00499999523162842,0.279000014066696,,,0.37000036239624,0.37000036239624,1.68082797527313,0.140000820159912,-0.37000036239624,-1.18000030517578,0.620000004768372,1.65441119670868,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.61230039596558,0.220400094985962,2.33305048942566,0.00358867645263672,1,3.35469174385071,4.6399998664856,-0.0039999783039093,-2.09000015258789,0.00835995562374592,1,0,10.3093433380127,10.2724123001099,4.95437812805176,0.755935490131378,0.816951632499695,4.52413463592529,"Australia",0.036931037902832,0.430243492126465,-0.0610161423683167,-0.00589999603107572,"Australia","AU",-0.0579999983310699,-0.00100000004749745,0.314999997615814,0.591000020503998,0.643999993801117,0.314999997615814,0.310999989509583,0.00400000810623169,9.27295398712158,2.94573593139648,6.3272180557251,0.229999542236328,-0.366980075836182,25.6000003814697,2.61936950683594,0.808769941329956,-1.22999954223633,3,-0.140000343322754,4.78000020980835,-0.00472001079469919,0.0039999783039093,7.37069988250732
2000,900,"AUS",4.46000003814697,19.4599990844727,"Australia",22.5200004577637,1.48000001907349,0.294999986886978,0.0109999775886536,0.284000009298325,,,0.279999732971191,0.279999732971191,1.66392600536346,-0.0900006294250488,0.140000820159912,-3.06000137329102,2.98000001907349,1.68082797527313,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.39568042755127,0.311945855617523,2.33555150032043,0.00250101089477539,1,4.12122297286987,5.82000017166138,0.00499999523162842,-1.18000030517578,-0.00589999603107572,1,0,10.3351593017578,10.3093433380127,3.84603023529053,0.694919407367706,0.755935490131378,4.95437812805176,"Australia",0.0258159637451172,-1.10834789276123,-0.0610160827636719,-0.0336599461734295,"Australia","AU",-0.0879999995231628,0.0270000007003546,0.317999988794327,0.612999975681305,0.625,0.317999988794327,0.314999997615814,0.00299999117851257,6.89832353591919,-2.37463045120239,9.27295398712158,0.37000036239624,-0.963900446891785,24.3700008392334,3.42813944816589,0.480717182159424,-1.05000114440918,3,1.18000030517578,4.6399998664856,-0.00917997676879168,0.00400000810623169,7.09380006790161
2001,900,"AUS",4.40999984741211,17.0400009155273,"Australia",19.4599990844727,4.46000003814697,0.312999993562698,0.0180000066757202,0.294999986886978,,,0.599999904632568,0.599999904632568,1.72276663780212,0.320000171661377,-0.0900006294250488,-2.41999816894531,-0.0500001907348633,1.66392600536346,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.74069929122925,0.219454780220985,2.33606743812561,0.000515937805175781,1,1.98605704307556,3.39000010490417,0.0109999775886536,-3.06000137329102,-0.0336599461734295,1,0,10.3404922485352,10.3351593017578,1.89948153495789,0.694919407367706,0.694919407367706,3.84603023529053,"Australia",0.00533294677734375,-1.94654870033264,0,-0.0435599833726883,"Australia","AU",-0.0649999976158142,0.0260000005364418,0.319999992847443,0.616999983787537,0.666000008583069,0.319999992847443,0.317999988794327,0.00200000405311584,5.1160135269165,-1.78231000900269,6.89832353591919,0.279999732971191,-0.769559383392334,23.3199996948242,3.90885663032532,-2.48785781860352,2.43000030517578,3,-2.4300000667572,5.82000017166138,-0.00484000612050295,0.00299999117851257,6.18827962875366
2002,900,"AUS",2.98000001907349,14.9499998092651,"Australia",17.0400009155273,4.40999984741211,0.316000014543533,0.00300002098083496,0.312999993562698,,,1.23000001907349,1.23000001907349,1.82937633991241,0.630000114440918,0.320000171661377,-2.09000110626221,-1.42999982833862,1.72276663780212,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.33352041244507,0.190675258636475,2.33859610557556,0.00252866744995117,1,1.781489610672,1.60000002384186,0.0180000066757202,-2.41999816894531,-0.0435599833726883,1,0,10.3666715621948,10.3404922485352,3.91310596466064,0.694919407367706,0.694919407367706,1.89948153495789,"Australia",0.026179313659668,2.01362442970276,0,-0.00627004727721214,"Australia","AU",-0.0729999989271164,0.0649999976158142,0.326999992132187,0.662000000476837,0.689000010490417,0.326999992132187,0.319999992847443,0.00699999928474426,5.52355194091797,0.407538414001465,5.1160135269165,0.599999904632568,-0.668800354003906,25.75,1.42099869251251,0.118964552879333,1.54000091552734,3,-1.79000008106232,3.39000010490417,-0.0146300066262484,0.00200000405311584,5.45280027389526
2003,900,"AUS",2.73000001907349,13.1499996185303,"Australia",14.9499998092651,2.98000001907349,0.330000013113022,0.0139999985694885,0.316000014543533,,,1.34999990463257,1.34999990463257,1.8484548330307,0.119999885559082,0.630000114440918,-1.80000019073486,-0.25,1.82937633991241,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.72420024871826,0.320257246494293,2.34039664268494,0.001800537109375,1,1.72199189662933,1.00999999046326,0.00300002098083496,-2.09000110626221,-0.00627004727721214,1,0,10.3853549957275,10.3666715621948,3.15090250968933,0.694919407367706,0.694919407367706,3.91310596466064,"Australia",0.0186834335327148,-0.762203454971313,0,-0.0252000000327826,"Australia","AU",-0.0329999998211861,0.0149999996647239,0.333999991416931,0.620999991893768,0.707000017166138,0.333999991416931,0.326999992132187,0.00699999928474426,5.67486953735352,0.151317596435547,5.52355194091797,1.23000001907349,-0.588600039482117,27.2900009155273,1.53996324539185,0.494985342025757,-5.31000137329102,3,-0.590000033378601,1.60000002384186,-0.0126000000163913,0.00699999928474426,4.88864994049072
2004,900,"AUS",2.33999991416931,11.8900003433228,"Australia",13.1499996185303,2.73000001907349,0.33899998664856,0.00899997353553772,0.330000013113022,,,1.32000017166138,1.32000017166138,1.8437192440033,-0.0299997329711914,0.119999885559082,-1.25999927520752,-0.390000104904175,1.8484548330307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.33949995040894,0.280003696680069,2.34318947792053,0.0027928352355957,1,3.09608936309814,1.37000000476837,0.0139999985694885,-1.80000019073486,-0.0252000000327826,1,0,10.4143991470337,10.3853549957275,4.14745855331421,0.694919407367706,0.694919407367706,3.15090250968933,"Australia",0.0290441513061523,0.996556043624878,0,-0.0113399596884847,"Australia","AU",-0.0399999991059303,0.0649999976158142,0.34400001168251,0.674000024795532,0.695999979972839,0.34400001168251,0.333999991416931,0.0100000202655792,3.9692018032074,-1.70566773414612,5.67486953735352,1.34999990463257,-0.420839756727219,21.9799995422363,2.0349485874176,1.08552694320679,-6.5,3,0.360000014305115,1.00999999046326,-0.0126000186428428,0.00699999928474426,4.39209985733032
2005,900,"AUS",2.69000005722046,10.8299999237061,"Australia",11.8900003433228,2.33999991416931,0.352999985218048,0.0139999985694885,0.33899998664856,,,1.05000019073486,1.05000019073486,1.80005824565887,-0.269999980926514,-0.0299997329711914,-1.0600004196167,0.350000143051147,1.8437192440033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.03070974349976,0.263505458831787,2.34493279457092,0.00174331665039062,1,2.59055256843567,3.15000009536743,0.00899997353553772,-1.25999927520752,-0.0113399596884847,1,0,10.4325723648071,10.4143991470337,3.18687438964844,0.694919407367706,0.694919407367706,4.14745855331421,"Australia",0.0181732177734375,-0.960584163665771,0,-0.0148400040343404,"Australia","AU",-0.0020000000949949,0.0670000016689301,0.358999997377396,0.663999974727631,0.708000004291534,0.358999997377396,0.34400001168251,0.0149999856948853,2.72089290618896,-1.24830889701843,3.9692018032074,1.32000017166138,-0.364640146493912,15.4799995422363,3.12047553062439,-0.510336875915527,-2.66999912261963,3,1.78000009059906,1.37000000476837,-0.0158999916166067,0.0100000202655792,4.09016036987305
