"country","iso2c","year","lower_95","lower_90","median","upper_90","upper_95"
"Argentina","AR","1990",-0.056,0.036,0.524,1.004,1.096
"Argentina","AR","1991",-0.03,0.039,0.543,0.949,1.033
"Argentina","AR","1992",0.041,0.116,0.551,0.974,1.065
"Argentina","AR","1993",0.081,0.169,0.594,1.001,1.085
"Argentina","AR","1994",0.126,0.225,0.643,1.051,1.128
"Argentina","AR","1995",0.182,0.291,0.689,1.104,1.175
"Argentina","AR","1996",0.235,0.311,0.731,1.121,1.245
"Argentina","AR","1997",0.322,0.356,0.771,1.174,1.355
"Argentina","AR","1998",0.308,0.343,0.833,1.205,1.364
"Argentina","AR","1999",0.434,0.487,0.896,1.33,1.447
"Argentina","AR","2000",0.483,0.551,0.969,1.449,1.554
"Argentina","AR","2001",0.529,0.625,1.052,1.587,1.685
"Argentina","AR","2002",0.583,0.66,1.126,1.69,1.834
"Argentina","AR","2003",0.574,0.67,1.207,1.82,1.964
"Argentina","AR","2004",0.596,0.672,1.255,1.889,2.051
"Argentina","AR","2005",0.597,0.713,1.317,2.079,2.233
"Argentina","AR","2006",0.598,0.667,1.398,2.208,2.423
"Argentina","AR","2007",0.599,0.691,1.453,2.294,2.56
"Argentina","AR","2008",0.668,0.71,1.492,2.395,2.712
"Argentina","AR","2009",0.597,0.701,1.505,2.417,2.644
"Argentina","AR","2010",0.647,0.656,1.503,2.396,2.732
"Argentina","AR","2011",0.599,0.653,1.464,2.389,2.677
"Aruba","AW","1990",-0.485,-0.474,-0.402,-0.334,-0.321
"Aruba","AW","1991",-0.443,-0.436,-0.37,-0.309,-0.295
"Aruba","AW","1992",-0.437,-0.431,-0.363,-0.301,-0.285
"Aruba","AW","1993",-0.435,-0.422,-0.358,-0.288,-0.278
"Aruba","AW","1994",-0.436,-0.423,-0.352,-0.285,-0.273
"Aruba","AW","1995",-0.428,-0.422,-0.349,-0.284,-0.266
"Aruba","AW","1996",-0.425,-0.417,-0.348,-0.282,-0.266
"Aruba","AW","1997",-0.426,-0.413,-0.346,-0.277,-0.268
"Aruba","AW","1998",-0.425,-0.416,-0.345,-0.277,-0.262
"Aruba","AW","1999",-0.425,-0.42,-0.344,-0.283,-0.266
"Aruba","AW","2000",-0.423,-0.418,-0.345,-0.28,-0.258
"Aruba","AW","2001",-0.426,-0.412,-0.344,-0.277,-0.266
"Aruba","AW","2002",-0.424,-0.414,-0.343,-0.276,-0.26
"Aruba","AW","2003",-0.434,-0.42,-0.345,-0.28,-0.268
"Aruba","AW","2004",-0.423,-0.412,-0.345,-0.276,-0.262
"Aruba","AW","2005",-0.427,-0.422,-0.345,-0.285,-0.268
"Aruba","AW","2006",-0.425,-0.421,-0.346,-0.282,-0.267
"Aruba","AW","2007",-0.425,-0.412,-0.349,-0.278,-0.268
"Aruba","AW","2008",-0.43,-0.421,-0.35,-0.285,-0.273
"Aruba","AW","2009",-0.432,-0.422,-0.357,-0.286,-0.276
"Aruba","AW","2010",-0.443,-0.432,-0.366,-0.302,-0.29
"Aruba","AW","2011",-0.482,-0.465,-0.396,-0.328,-0.32
"Australia","AU","1990",-0.073,-0.059,0.355,0.653,0.742
"Australia","AU","1991",-0.095,0.018,0.351,0.694,0.732
"Australia","AU","1992",-0.071,0.045,0.355,0.695,0.692
"Australia","AU","1993",-0.07,0.014,0.354,0.669,0.706
"Australia","AU","1994",-0.046,0.052,0.357,0.672,0.69
"Australia","AU","1995",-0.055,0.041,0.357,0.662,0.691
"Australia","AU","1996",-0.009,0.049,0.358,0.668,0.78
"Australia","AU","1997",-0.057,0.052,0.368,0.671,0.69
"Australia","AU","1998",0.014,0.052,0.368,0.669,0.789
"Australia","AU","1999",-0.02,0.087,0.372,0.703,0.696
"Australia","AU","2000",-0.036,0.051,0.377,0.667,0.696
"Australia","AU","2001",0.014,0.047,0.384,0.682,0.776
"Australia","AU","2002",0.018,0.091,0.392,0.7,0.788
"Australia","AU","2003",0.033,0.1,0.403,0.707,0.738
"Australia","AU","2004",-0.018,0.113,0.413,0.728,0.734
"Australia","AU","2005",0.049,0.12,0.423,0.705,0.754
"Australia","AU","2006",0.098,0.142,0.445,0.741,0.823
"Australia","AU","2007",0.094,0.123,0.459,0.756,0.874
"Australia","AU","2008",0.129,0.146,0.479,0.818,0.967
"Australia","AU","2009",0.126,0.145,0.496,0.849,0.984
"Australia","AU","2010",0.137,0.142,0.506,0.861,1.033
"Australia","AU","2011",0.103,0.144,0.499,0.879,1.031
"Austria","AT","1990",-0.349,-0.329,-0.11,0.143,0.209
"Austria","AT","1991",-0.332,-0.307,-0.104,0.159,0.203
"Austria","AT","1992",-0.33,-0.309,-0.116,0.095,0.155
"Austria","AT","1993",-0.34,-0.301,-0.114,0.106,0.16
"Austria","AT","1994",-0.347,-0.318,-0.125,0.087,0.132
"Austria","AT","1995",-0.376,-0.326,-0.145,0.062,0.082
"Austria","AT","1996",-0.377,-0.344,-0.185,0.015,0.067
"Austria","AT","1997",-0.407,-0.39,-0.266,-0.116,-0.067
"Austria","AT","1998",-0.719,-0.682,-0.538,-0.401,-0.386
"Austria","AT","1999",-0.528,-0.499,-0.419,-0.338,-0.335
"Austria","AT","2000",-0.389,-0.359,-0.207,-0.019,0.024
"Austria","AT","2001",-0.333,-0.307,-0.114,0.138,0.21
"Austria","AT","2002",-0.306,-0.265,-0.055,0.238,0.287
"Austria","AT","2003",-0.289,-0.266,-0.021,0.242,0.33
"Austria","AT","2004",-0.289,-0.261,-0.003,0.273,0.357
"Austria","AT","2005",-0.27,-0.23,0.014,0.314,0.377
"Austria","AT","2006",-0.289,-0.235,0.023,0.31,0.377
"Austria","AT","2007",-0.256,-0.223,0.019,0.327,0.395
"Austria","AT","2008",-0.28,-0.261,0.019,0.291,0.399
"Austria","AT","2009",-0.255,-0.245,0.018,0.293,0.4
"Austria","AT","2010",-0.295,-0.266,-0.002,0.29,0.376
"Austria","AT","2011",-0.317,-0.273,-0.009,0.327,0.41
"Bahamas, The","BS","1990",0.346,0.423,0.683,0.999,1.063
"Bahamas, The","BS","1991",0.344,0.429,0.683,0.982,1.024
"Bahamas, The","BS","1992",0.352,0.433,0.684,0.966,0.996
"Bahamas, The","BS","1993",0.367,0.424,0.684,0.944,1.004
"Bahamas, The","BS","1994",0.388,0.416,0.685,0.935,1.013
"Bahamas, The","BS","1995",0.388,0.43,0.687,0.943,1.009
"Bahamas, The","BS","1996",0.384,0.438,0.689,0.95,0.996
"Bahamas, The","BS","1997",0.39,0.445,0.689,0.948,1.001
"Bahamas, The","BS","1998",0.411,0.437,0.694,0.937,1.01
"Bahamas, The","BS","1999",0.432,0.448,0.693,0.942,1.027
"Bahamas, The","BS","2000",0.43,0.448,0.697,0.941,1.016
"Bahamas, The","BS","2001",0.439,0.46,0.698,0.947,1.023
"Bahamas, The","BS","2002",0.401,0.444,0.701,0.95,0.997
"Bahamas, The","BS","2003",0.427,0.444,0.703,0.947,1.025
"Bahamas, The","BS","2004",0.415,0.448,0.705,0.96,1.02
"Bahamas, The","BS","2005",0.419,0.451,0.707,0.974,1.036
"Bahamas, The","BS","2006",0.413,0.427,0.71,0.958,1.037
"Bahamas, The","BS","2007",0.415,0.452,0.712,0.986,1.045
"Bahamas, The","BS","2008",0.402,0.471,0.712,1.012,1.053
"Bahamas, The","BS","2009",0.4,0.445,0.709,1.001,1.066
"Bahamas, The","BS","2010",0.406,0.431,0.71,0.999,1.076
"Bahamas, The","BS","2011",0.389,0.441,0.711,1.018,1.086
"Bahrain","BH","1990",-0.423,-0.407,-0.327,-0.237,-0.216
"Bahrain","BH","1991",-0.418,-0.407,-0.321,-0.232,-0.21
"Bahrain","BH","1992",-0.408,-0.385,-0.264,-0.136,-0.105
"Bahrain","BH","1993",-0.353,-0.313,-0.14,0.091,0.147
"Bahrain","BH","1994",-0.309,-0.294,-0.071,0.237,0.361
"Bahrain","BH","1995",-0.323,-0.278,-0.017,0.311,0.424
"Bahrain","BH","1996",-0.299,-0.278,-0.004,0.348,0.474
"Bahrain","BH","1997",-0.29,-0.277,-0.015,0.347,0.502
"Bahrain","BH","1998",-0.311,-0.309,-0.055,0.272,0.401
"Bahrain","BH","1999",-0.343,-0.339,-0.115,0.187,0.297
"Bahrain","BH","2000",-0.397,-0.382,-0.219,-0.018,0.079
"Bahrain","BH","2001",-0.502,-0.487,-0.412,-0.338,-0.326
"Bahrain","BH","2002",-0.523,-0.499,-0.423,-0.342,-0.333
"Bahrain","BH","2003",-0.528,-0.507,-0.422,-0.346,-0.333
"Bahrain","BH","2004",-0.51,-0.497,-0.415,-0.343,-0.324
"Bahrain","BH","2005",-0.423,-0.405,-0.284,-0.142,-0.095
"Bahrain","BH","2006",-0.423,-0.423,-0.32,-0.232,-0.201
"Bahrain","BH","2007",-0.426,-0.419,-0.322,-0.236,-0.206
"Bahrain","BH","2008",-0.423,-0.416,-0.319,-0.235,-0.208
"Bahrain","BH","2009",-0.416,-0.406,-0.304,-0.205,-0.171
"Bahrain","BH","2010",-0.427,-0.416,-0.333,-0.252,-0.231
"Bahrain","BH","2011",-0.528,-0.511,-0.424,-0.344,-0.331
"Barbados","BB","1990",-0.326,-0.29,-0.059,0.203,0.276
"Barbados","BB","1991",-0.289,-0.279,-0.056,0.178,0.267
"Barbados","BB","1992",-0.296,-0.265,-0.055,0.171,0.234
"Barbados","BB","1993",-0.287,-0.26,-0.063,0.168,0.234
"Barbados","BB","1994",-0.297,-0.247,-0.061,0.166,0.2
"Barbados","BB","1995",-0.288,-0.261,-0.063,0.165,0.222
"Barbados","BB","1996",-0.303,-0.248,-0.062,0.164,0.196
"Barbados","BB","1997",-0.277,-0.243,-0.068,0.169,0.22
"Barbados","BB","1998",-0.295,-0.255,-0.066,0.171,0.213
"Barbados","BB","1999",-0.303,-0.252,-0.057,0.16,0.207
"Barbados","BB","2000",-0.303,-0.253,-0.048,0.188,0.228
"Barbados","BB","2001",-0.271,-0.25,-0.041,0.176,0.243
"Barbados","BB","2002",-0.266,-0.242,-0.039,0.204,0.27
"Barbados","BB","2003",-0.275,-0.244,-0.039,0.2,0.267
"Barbados","BB","2004",-0.278,-0.254,-0.047,0.193,0.266
"Barbados","BB","2005",-0.313,-0.263,-0.058,0.179,0.231
"Barbados","BB","2006",-0.334,-0.3,-0.089,0.139,0.195
"Barbados","BB","2007",-0.317,-0.298,-0.133,0.081,0.151
"Barbados","BB","2008",-0.365,-0.339,-0.185,-0.01,0.036
"Barbados","BB","2009",-0.41,-0.397,-0.275,-0.142,-0.087
"Barbados","BB","2010",-0.621,-0.6,-0.482,-0.377,-0.354
"Barbados","BB","2011",-0.683,-0.648,-0.52,-0.395,-0.371
"Belgium","BE","1990",-0.363,-0.299,-0.1,0.173,0.198
"Belgium","BE","1991",-0.318,-0.306,-0.113,0.114,0.193
"Belgium","BE","1992",-0.332,-0.311,-0.129,0.063,0.121
"Belgium","BE","1993",-0.344,-0.336,-0.165,-0.005,0.055
"Belgium","BE","1994",-0.388,-0.375,-0.233,-0.111,-0.07
"Belgium","BE","1995",-0.359,-0.335,-0.191,-0.032,0.015
"Belgium","BE","1996",-0.369,-0.338,-0.198,-0.019,0.029
"Belgium","BE","1997",-0.396,-0.384,-0.259,-0.117,-0.068
"Belgium","BE","1998",-0.503,-0.485,-0.409,-0.335,-0.327
"Belgium","BE","1999",-0.475,-0.463,-0.393,-0.33,-0.317
"Belgium","BE","2000",-0.382,-0.364,-0.212,-0.042,0.011
"Belgium","BE","2001",-0.327,-0.306,-0.119,0.108,0.167
"Belgium","BE","2002",-0.311,-0.305,-0.063,0.181,0.279
"Belgium","BE","2003",-0.309,-0.287,-0.03,0.246,0.322
"Belgium","BE","2004",-0.267,-0.239,-0.017,0.271,0.342
"Belgium","BE","2005",-0.248,-0.22,-0.001,0.267,0.34
"Belgium","BE","2006",-0.24,-0.22,0.01,0.29,0.367
"Belgium","BE","2007",-0.255,-0.23,0.024,0.295,0.39
"Belgium","BE","2008",-0.234,-0.211,0.024,0.306,0.395
"Belgium","BE","2009",-0.253,-0.218,0.026,0.322,0.384
"Belgium","BE","2010",-0.28,-0.239,0.03,0.321,0.398
"Belgium","BE","2011",-0.308,-0.264,0.028,0.346,0.429
"Brazil","BR","1990",-0.223,-0.142,0.393,0.964,1.062
"Brazil","BR","1991",-0.2,-0.119,0.378,0.91,1.004
"Brazil","BR","1992",-0.188,-0.096,0.392,0.896,0.975
"Brazil","BR","1993",-0.224,-0.109,0.384,0.908,1.009
"Brazil","BR","1994",-0.299,-0.113,0.437,0.953,0.992
"Brazil","BR","1995",-0.132,-0.11,0.468,0.979,1.13
"Brazil","BR","1996",-0.078,0.038,0.574,1.111,1.208
"Brazil","BR","1997",0.054,0.156,0.754,1.326,1.462
"Brazil","BR","1998",0.22,0.305,0.943,1.571,1.756
"Brazil","BR","1999",0.404,0.493,1.223,1.912,2.142
"Brazil","BR","2000",0.742,0.827,1.677,2.593,2.898
"Brazil","BR","2001",0.888,1.04,2.061,3.25,3.557
"Brazil","BR","2002",1.1,1.257,2.331,3.918,4.186
"Brazil","BR","2003",1.205,1.386,2.557,4.36,4.644
"Brazil","BR","2004",1.276,1.346,2.773,4.512,5.042
"Brazil","BR","2005",1.355,1.405,2.936,4.701,5.33
"Brazil","BR","2006",1.354,1.577,3.101,5.041,5.528
"Brazil","BR","2007",1.374,1.518,3.206,5.051,5.693
"Brazil","BR","2008",1.407,1.627,3.274,5.32,5.932
"Brazil","BR","2009",1.388,1.553,3.349,5.316,6.018
"Brazil","BR","2010",1.352,1.481,3.387,5.501,6.229
"Brazil","BR","2011",1.252,1.389,3.392,5.56,6.373
"Brunei Darussalam","BN","1990",-5.63,-5.145,-3.093,-1.353,-1.285
"Brunei Darussalam","BN","1991",-5.341,-4.873,-2.988,-1.374,-1.272
"Brunei Darussalam","BN","1992",-5.06,-4.637,-2.896,-1.345,-1.258
"Brunei Darussalam","BN","1993",-4.733,-4.384,-2.736,-1.317,-1.122
"Brunei Darussalam","BN","1994",-4.416,-4.047,-2.546,-1.233,-1.039
"Brunei Darussalam","BN","1995",-4.043,-3.642,-2.281,-1.089,-0.997
"Brunei Darussalam","BN","1996",-3.554,-3.19,-1.983,-0.925,-0.864
"Brunei Darussalam","BN","1997",-2.887,-2.569,-1.603,-0.744,-0.657
"Brunei Darussalam","BN","1998",-2.032,-1.788,-1.106,-0.592,-0.565
"Brunei Darussalam","BN","1999",-0.572,-0.55,-0.452,-0.35,-0.335
"Brunei Darussalam","BN","2000",-0.534,-0.51,-0.425,-0.343,-0.334
"Brunei Darussalam","BN","2001",-0.384,-0.366,-0.135,0.165,0.266
"Brunei Darussalam","BN","2002",-0.386,-0.372,-0.075,0.267,0.377
"Brunei Darussalam","BN","2003",-0.36,-0.33,-0.024,0.326,0.44
"Brunei Darussalam","BN","2004",-0.321,-0.275,0.107,0.567,0.667
"Brunei Darussalam","BN","2005",-0.303,-0.222,0.196,0.658,0.737
"Brunei Darussalam","BN","2006",-0.259,-0.188,0.314,0.825,0.944
"Brunei Darussalam","BN","2007",0.009,0.124,0.656,1.302,1.423
"Brunei Darussalam","BN","2008",0.124,0.22,0.801,1.513,1.707
"Brunei Darussalam","BN","2009",0.164,0.187,0.844,1.518,1.767
"Brunei Darussalam","BN","2010",0.063,0.135,0.772,1.442,1.609
"Brunei Darussalam","BN","2011",0.01,0.049,0.736,1.513,1.771
"Bulgaria","BG","1990",-0.885,-0.817,-0.609,-0.44,-0.415
"Bulgaria","BG","1991",-0.525,-0.504,-0.423,-0.341,-0.331
"Bulgaria","BG","1992",-0.399,-0.377,-0.23,-0.067,-0.006
"Bulgaria","BG","1993",-0.357,-0.334,-0.155,0.046,0.101
"Bulgaria","BG","1994",-0.329,-0.297,-0.108,0.122,0.179
"Bulgaria","BG","1995",-0.325,-0.295,-0.092,0.137,0.209
"Bulgaria","BG","1996",-0.333,-0.284,-0.085,0.171,0.197
"Bulgaria","BG","1997",-0.311,-0.263,-0.061,0.183,0.23
"Bulgaria","BG","1998",-0.265,-0.255,-0.009,0.244,0.328
"Bulgaria","BG","1999",-0.258,-0.221,0.043,0.341,0.414
"Bulgaria","BG","2000",-0.229,-0.22,0.083,0.402,0.502
"Bulgaria","BG","2001",-0.225,-0.179,0.1,0.452,0.521
"Bulgaria","BG","2002",-0.215,-0.183,0.108,0.463,0.532
"Bulgaria","BG","2003",-0.235,-0.193,0.101,0.449,0.548
"Bulgaria","BG","2004",-0.241,-0.198,0.083,0.427,0.519
"Bulgaria","BG","2005",-0.264,-0.232,0.056,0.397,0.484
"Bulgaria","BG","2006",-0.28,-0.246,0.013,0.334,0.42
"Bulgaria","BG","2007",-0.296,-0.294,-0.064,0.209,0.324
"Bulgaria","BG","2008",-0.352,-0.334,-0.167,0.037,0.118
"Bulgaria","BG","2009",-0.448,-0.437,-0.371,-0.307,-0.296
"Bulgaria","BG","2010",-0.444,-0.436,-0.372,-0.309,-0.296
"Bulgaria","BG","2011",-0.447,-0.438,-0.372,-0.308,-0.297
"Canada","CA","1990",3.922,4.518,5.964,7.142,7.152
"Canada","CA","1991",3.553,3.435,5.805,7.546,8.647
"Canada","CA","1992",2.949,3.287,5.73,7.924,8.872
"Canada","CA","1993",2.698,3.105,5.632,8.201,9.417
"Canada","CA","1994",2.311,3.143,5.583,8.354,9.109
"Canada","CA","1995",2.441,3.061,5.494,8.407,9.453
"Canada","CA","1996",2.308,2.716,5.375,8.162,9.421
"Canada","CA","1997",2.365,2.438,5.18,7.993,9.345
"Canada","CA","1998",2.313,2.557,5.015,7.936,9.182
"Canada","CA","1999",2.28,2.62,4.796,7.96,8.494
"Canada","CA","2000",2.06,2.486,4.572,7.563,8.03
"Canada","CA","2001",2.016,1.87,4.305,6.98,8.016
"Canada","CA","2002",1.727,2.001,3.959,6.502,7.125
"Canada","CA","2003",1.365,1.58,3.551,5.967,7.03
"Canada","CA","2004",1.086,1.377,3.11,5.372,6.303
"Canada","CA","2005",0.589,1.062,2.548,4.556,5.161
"Canada","CA","2006",0.54,0.561,1.829,3.181,3.825
"Canada","CA","2007",-0.198,-0.083,0.667,1.392,1.526
"Canada","CA","2008",-0.312,-0.261,0.223,0.826,0.968
"Canada","CA","2009",-0.716,-0.679,-0.53,-0.407,-0.387
"Canada","CA","2010",-0.726,-0.689,-0.538,-0.4,-0.387
"Canada","CA","2011",-0.735,-0.686,-0.535,-0.394,-0.384
"China","CN","1990",-0.404,-0.397,-0.279,-0.167,-0.134
"China","CN","1991",-0.391,-0.381,-0.271,-0.161,-0.131
"China","CN","1992",-0.375,-0.361,-0.257,-0.146,-0.12
"China","CN","1993",-0.336,-0.321,-0.22,-0.098,-0.073
"China","CN","1994",-0.338,-0.338,-0.195,-0.086,-0.049
"China","CN","1995",-0.33,-0.301,-0.178,-0.044,-0.025
"China","CN","1996",-0.302,-0.284,-0.16,-0.022,0.016
"China","CN","1997",-0.301,-0.269,-0.142,0.001,0.029
"China","CN","1998",-0.284,-0.267,-0.132,0.016,0.056
"China","CN","1999",-0.267,-0.252,-0.121,0.034,0.079
"China","CN","2000",-0.274,-0.243,-0.111,0.053,0.078
"China","CN","2001",-0.27,-0.24,-0.097,0.065,0.1
"China","CN","2002",-0.264,-0.243,-0.092,0.071,0.124
"China","CN","2003",-0.259,-0.249,-0.081,0.081,0.141
"China","CN","2004",-0.255,-0.234,-0.074,0.111,0.167
"China","CN","2005",-0.249,-0.234,-0.065,0.134,0.196
"China","CN","2006",-0.243,-0.228,-0.055,0.152,0.217
"China","CN","2007",-0.268,-0.255,-0.048,0.156,0.217
"China","CN","2008",-0.293,-0.239,-0.041,0.199,0.233
"China","CN","2009",-0.256,-0.236,-0.036,0.199,0.258
"China","CN","2010",-0.264,-0.261,-0.037,0.192,0.27
"China","CN","2011",-0.271,-0.239,-0.037,0.224,0.291
"Colombia","CO","1990",-0.502,-0.493,-0.414,-0.34,-0.322
"Colombia","CO","1991",-0.367,-0.326,-0.034,0.297,0.382
"Colombia","CO","1992",-0.195,-0.136,0.307,0.806,0.919
"Colombia","CO","1993",-0.161,-0.102,0.472,0.962,1.065
"Colombia","CO","1994",-0.071,0.091,0.587,1.208,1.212
"Colombia","CO","1995",0.037,0.166,0.688,1.24,1.343
"Colombia","CO","1996",0.191,0.195,0.792,1.399,1.597
"Colombia","CO","1997",0.222,0.339,0.92,1.573,1.694
"Colombia","CO","1998",0.223,0.387,0.966,1.603,1.691
"Colombia","CO","1999",0.369,0.504,1.087,1.774,1.889
"Colombia","CO","2000",0.402,0.552,1.221,1.881,2.026
"Colombia","CO","2001",0.501,0.654,1.32,2.063,2.24
"Colombia","CO","2002",0.621,0.766,1.444,2.207,2.362
"Colombia","CO","2003",0.712,0.888,1.587,2.422,2.533
"Colombia","CO","2004",0.85,0.931,1.783,2.645,2.899
"Colombia","CO","2005",1.005,1.182,2.034,3.069,3.287
"Colombia","CO","2006",1.141,1.311,2.287,3.421,3.712
"Colombia","CO","2007",1.088,1.321,2.436,3.693,3.936
"Colombia","CO","2008",1.166,1.373,2.55,3.895,4.205
"Colombia","CO","2009",1.177,1.368,2.638,4.016,4.398
"Colombia","CO","2010",1.183,1.375,2.691,4.215,4.593
"Colombia","CO","2011",1.043,1.283,2.715,4.297,4.637
"Croatia","HR","1990",-1.237,-1.11,-0.761,-0.503,-0.469
"Croatia","HR","1991",-1.055,-0.973,-0.706,-0.492,-0.467
"Croatia","HR","1992",-0.731,-0.695,-0.549,-0.413,-0.396
"Croatia","HR","1993",-0.525,-0.505,-0.422,-0.343,-0.333
"Croatia","HR","1994",-0.384,-0.369,-0.23,-0.064,-0.009
"Croatia","HR","1995",-0.35,-0.321,-0.141,0.055,0.107
"Croatia","HR","1996",-0.329,-0.297,-0.098,0.124,0.189
"Croatia","HR","1997",-0.311,-0.262,-0.056,0.197,0.242
"Croatia","HR","1998",-0.29,-0.251,-0.017,0.241,0.303
"Croatia","HR","1999",-0.268,-0.268,0.024,0.28,0.393
"Croatia","HR","2000",-0.335,-0.215,0.083,0.432,0.463
"Croatia","HR","2001",-0.22,-0.167,0.127,0.444,0.521
"Croatia","HR","2002",-0.174,-0.148,0.175,0.511,0.613
"Croatia","HR","2003",-0.186,-0.129,0.19,0.546,0.62
"Croatia","HR","2004",-0.172,-0.125,0.204,0.558,0.666
"Croatia","HR","2005",-0.152,-0.09,0.219,0.587,0.655
"Croatia","HR","2006",-0.171,-0.083,0.233,0.615,0.669
"Croatia","HR","2007",-0.153,-0.109,0.23,0.598,0.695
"Croatia","HR","2008",-0.149,-0.107,0.235,0.609,0.714
"Croatia","HR","2009",-0.149,-0.106,0.241,0.632,0.732
"Croatia","HR","2010",-0.19,-0.121,0.25,0.677,0.761
"Croatia","HR","2011",-0.222,-0.163,0.261,0.683,0.787
"Cyprus","CY","1990",0.149,0.219,0.536,0.934,1.043
"Cyprus","CY","1991",0.169,0.238,0.542,0.917,1.011
"Cyprus","CY","1992",0.118,0.219,0.538,0.938,0.95
"Cyprus","CY","1993",0.19,0.219,0.533,0.866,0.982
"Cyprus","CY","1994",0.218,0.25,0.543,0.877,0.982
"Cyprus","CY","1995",0.21,0.236,0.536,0.858,0.947
"Cyprus","CY","1996",0.195,0.265,0.526,0.865,0.919
"Cyprus","CY","1997",0.19,0.236,0.511,0.82,0.904
"Cyprus","CY","1998",0.193,0.237,0.504,0.822,0.912
"Cyprus","CY","1999",0.19,0.235,0.502,0.812,0.887
"Cyprus","CY","2000",0.121,0.208,0.494,0.811,0.832
"Cyprus","CY","2001",0.166,0.204,0.483,0.763,0.845
"Cyprus","CY","2002",0.156,0.2,0.477,0.749,0.826
"Cyprus","CY","2003",0.133,0.186,0.452,0.733,0.807
"Cyprus","CY","2004",0.101,0.153,0.436,0.705,0.781
"Cyprus","CY","2005",0.125,0.105,0.416,0.706,0.893
"Cyprus","CY","2006",0.074,0.103,0.385,0.689,0.77
"Cyprus","CY","2007",-0.012,0.048,0.348,0.612,0.663
"Cyprus","CY","2008",-0.089,-0.016,0.279,0.59,0.625
"Cyprus","CY","2009",-0.142,-0.103,0.232,0.558,0.629
"Cyprus","CY","2010",-0.217,-0.188,0.208,0.526,0.593
"Cyprus","CY","2011",-0.262,-0.183,0.196,0.554,0.588
"Czech Republic","CZ","1990",-1.588,-1.399,-0.895,-0.521,-0.499
"Czech Republic","CZ","1991",-1.426,-1.25,-0.834,-0.51,-0.51
"Czech Republic","CZ","1992",-1.092,-1,-0.694,-0.463,-0.45
"Czech Republic","CZ","1993",-0.535,-0.514,-0.428,-0.347,-0.336
"Czech Republic","CZ","1994",-0.394,-0.382,-0.197,-0.006,0.065
"Czech Republic","CZ","1995",-0.395,-0.334,-0.086,0.208,0.259
"Czech Republic","CZ","1996",-0.341,-0.316,-0.03,0.251,0.345
"Czech Republic","CZ","1997",-0.292,-0.262,0.002,0.309,0.397
"Czech Republic","CZ","1998",-0.276,-0.256,0.038,0.349,0.441
"Czech Republic","CZ","1999",-0.265,-0.238,0.057,0.389,0.477
