"country","iso2c","quarter","bond_yld_datastream","bond_yld_datastream_details"
"Switzerland","CH",1975.4,5.99,"SW CONFEDERATION BOND YIELD - 10 YEARS NADJ"
"Switzerland","CH",1976.1,5.28,"SW CONFEDERATION BOND YIELD - 10 YEARS NADJ"
"Switzerland","CH",1976.2,5.17,"SW CONFEDERATION BOND YIELD - 10 YEARS NADJ"
"Switzerland","CH",1976.3,4.99,"SW CONFEDERATION BOND YIELD - 10 YEARS NADJ"
"Switzerland","CH",1976.4,4.49,"SW CONFEDERATION BOND YIELD - 10 YEARS NADJ"
"Switzerland","CH",1977.1,3.99,"SW CONFEDERATION BOND YIELD - 10 YEARS NADJ"
"Switzerland","CH",1977.2,4.29,"SW CONFEDERATION BOND YIELD - 10 YEARS NADJ"
"Switzerland","CH",1977.3,4.08,"SW CONFEDERATION BOND YIELD - 10 YEARS NADJ"
"Switzerland","CH",1977.4,3.82,"SW CONFEDERATION BOND YIELD - 10 YEARS NADJ"
"Switzerland","CH",1978.1,3.53,"SW CONFEDERATION BOND YIELD - 10 YEARS NADJ"
"Switzerland","CH",1978.2,3.42,"SW CONFEDERATION BOND YIELD - 10 YEARS NADJ"
"Switzerland","CH",1978.3,3.31,"SW CONFEDERATION BOND YIELD - 10 YEARS NADJ"
"Switzerland","CH",1978.4,3.04,"SW CONFEDERATION BOND YIELD - 10 YEARS NADJ"
"Switzerland","CH",1979.1,3.14,"SW CONFEDERATION BOND YIELD - 10 YEARS NADJ"
"Switzerland","CH",1979.2,3.28,"SW CONFEDERATION BOND YIELD - 10 YEARS NADJ"
"Switzerland","CH",1979.3,3.5,"SW CONFEDERATION BOND YIELD - 10 YEARS NADJ"
"Switzerland","CH",1979.4,3.89,"SW CONFEDERATION BOND YIELD - 10 YEARS NADJ"
"Switzerland","CH",1980.1,4.77,"SW CONFEDERATION BOND YIELD - 10 YEARS NADJ"
"Switzerland","CH",1980.2,4.84,"SW CONFEDERATION BOND YIELD - 10 YEARS NADJ"
"Switzerland","CH",1980.3,4.78,"SW CONFEDERATION BOND YIELD - 10 YEARS NADJ"
"Switzerland","CH",1980.4,4.7,"SW CONFEDERATION BOND YIELD - 10 YEARS NADJ"
"Switzerland","CH",1981.1,5.15,"SW CONFEDERATION BOND YIELD - 10 YEARS NADJ"
"Switzerland","CH",1981.2,5.65,"SW CONFEDERATION BOND YIELD - 10 YEARS NADJ"
"Switzerland","CH",1981.3,5.83,"SW CONFEDERATION BOND YIELD - 10 YEARS NADJ"
"Switzerland","CH",1981.4,5.65,"SW CONFEDERATION BOND YIELD - 10 YEARS NADJ"
"Switzerland","CH",1982.1,5.27,"SW CONFEDERATION BOND YIELD - 10 YEARS NADJ"
"Switzerland","CH",1982.2,4.89,"SW CONFEDERATION BOND YIELD - 10 YEARS NADJ"
"Switzerland","CH",1982.3,4.39,"SW CONFEDERATION BOND YIELD - 10 YEARS NADJ"
"Switzerland","CH",1982.4,3.85,"SW CONFEDERATION BOND YIELD - 10 YEARS NADJ"
"Switzerland","CH",1983.1,3.95,"SW CONFEDERATION BOND YIELD - 10 YEARS NADJ"
"Switzerland","CH",1983.2,4.17,"SW CONFEDERATION BOND YIELD - 10 YEARS NADJ"
"Switzerland","CH",1983.3,4.35,"SW CONFEDERATION BOND YIELD - 10 YEARS NADJ"
"Switzerland","CH",1983.4,4.22,"SW CONFEDERATION BOND YIELD - 10 YEARS NADJ"
"Switzerland","CH",1984.1,4.36,"SW CONFEDERATION BOND YIELD - 10 YEARS NADJ"
"Switzerland","CH",1984.2,4.55,"SW CONFEDERATION BOND YIELD - 10 YEARS NADJ"
"Switzerland","CH",1984.3,4.65,"SW CONFEDERATION BOND YIELD - 10 YEARS NADJ"
"Switzerland","CH",1984.4,4.65,"SW CONFEDERATION BOND YIELD - 10 YEARS NADJ"
"Switzerland","CH",1985.1,4.84,"SW CONFEDERATION BOND YIELD - 10 YEARS NADJ"
"Switzerland","CH",1985.2,4.76,"SW CONFEDERATION BOND YIELD - 10 YEARS NADJ"
"Switzerland","CH",1985.3,4.71,"SW CONFEDERATION BOND YIELD - 10 YEARS NADJ"
"Switzerland","CH",1985.4,4.5,"SW CONFEDERATION BOND YIELD - 10 YEARS NADJ"
"Switzerland","CH",1986.1,4.28,"SW CONFEDERATION BOND YIELD - 10 YEARS NADJ"
"Switzerland","CH",1986.2,4.36,"SW CONFEDERATION BOND YIELD - 10 YEARS NADJ"
"Switzerland","CH",1986.3,4.21,"SW CONFEDERATION BOND YIELD - 10 YEARS NADJ"
"Switzerland","CH",1986.4,4.07,"SW CONFEDERATION BOND YIELD - 10 YEARS NADJ"
"Switzerland","CH",1987.1,3.99,"SW CONFEDERATION BOND YIELD - 10 YEARS NADJ"
"Switzerland","CH",1987.2,4.04,"SW CONFEDERATION BOND YIELD - 10 YEARS NADJ"
"Switzerland","CH",1987.3,4.12,"SW CONFEDERATION BOND YIELD - 10 YEARS NADJ"
"Switzerland","CH",1987.4,3.98,"SW CONFEDERATION BOND YIELD - 10 YEARS NADJ"
"Switzerland","CH",1988.1,4.06,"SW CONFEDERATION BOND YIELD - 10 YEARS NADJ"
"Switzerland","CH",1988.2,4.09,"SW CONFEDERATION BOND YIELD - 10 YEARS NADJ"
"Switzerland","CH",1988.3,4.26,"SW CONFEDERATION BOND YIELD - 10 YEARS NADJ"
"Switzerland","CH",1988.4,4.05,"SW CONFEDERATION BOND YIELD - 10 YEARS NADJ"
"Switzerland","CH",1989.1,4.68,"SW CONFEDERATION BOND YIELD - 10 YEARS NADJ"
"Switzerland","CH",1989.2,5.13,"SW CONFEDERATION BOND YIELD - 10 YEARS NADJ"
"Switzerland","CH",1989.3,5.23,"SW CONFEDERATION BOND YIELD - 10 YEARS NADJ"
"Switzerland","CH",1989.4,5.46,"SW CONFEDERATION BOND YIELD - 10 YEARS NADJ"
"Switzerland","CH",1990.1,6.27,"SW CONFEDERATION BOND YIELD - 10 YEARS NADJ"
"Switzerland","CH",1990.2,6.36,"SW CONFEDERATION BOND YIELD - 10 YEARS NADJ"
"Switzerland","CH",1990.3,6.36,"SW CONFEDERATION BOND YIELD - 10 YEARS NADJ"
"Switzerland","CH",1990.4,6.55,"SW CONFEDERATION BOND YIELD - 10 YEARS NADJ"
"Switzerland","CH",1991.1,6.27,"SW CONFEDERATION BOND YIELD - 10 YEARS NADJ"
"Switzerland","CH",1991.2,5.93,"SW CONFEDERATION BOND YIELD - 10 YEARS NADJ"
"Switzerland","CH",1991.3,6.1,"SW CONFEDERATION BOND YIELD - 10 YEARS NADJ"
"Switzerland","CH",1991.4,6.57,"SW CONFEDERATION BOND YIELD - 10 YEARS NADJ"
"Switzerland","CH",1992.1,6.33,"SW CONFEDERATION BOND YIELD - 10 YEARS NADJ"
"Switzerland","CH",1992.2,6.78,"SW CONFEDERATION BOND YIELD - 10 YEARS NADJ"
"Switzerland","CH",1992.3,6.67,"SW CONFEDERATION BOND YIELD - 10 YEARS NADJ"
"Switzerland","CH",1992.4,5.94,"SW CONFEDERATION BOND YIELD - 10 YEARS NADJ"
"Switzerland","CH",1993.1,5.05,"SW CONFEDERATION BOND YIELD - 10 YEARS NADJ"
"Switzerland","CH",1993.2,4.76,"SW CONFEDERATION BOND YIELD - 10 YEARS NADJ"
"Switzerland","CH",1993.3,4.5,"SW CONFEDERATION BOND YIELD - 10 YEARS NADJ"
"Switzerland","CH",1993.4,4.2,"SW CONFEDERATION BOND YIELD - 10 YEARS NADJ"
"Switzerland","CH",1994.1,4.44,"SW CONFEDERATION BOND YIELD - 10 YEARS NADJ"
"Switzerland","CH",1994.2,5.15,"SW CONFEDERATION BOND YIELD - 10 YEARS NADJ"
"Switzerland","CH",1994.3,5.47,"SW CONFEDERATION BOND YIELD - 10 YEARS NADJ"
"Switzerland","CH",1994.4,5.42,"SW CONFEDERATION BOND YIELD - 10 YEARS NADJ"
"Switzerland","CH",1995.1,5.28,"SW CONFEDERATION BOND YIELD - 10 YEARS NADJ"
"Switzerland","CH",1995.2,4.95,"SW CONFEDERATION BOND YIELD - 10 YEARS NADJ"
"Switzerland","CH",1995.3,4.72,"SW CONFEDERATION BOND YIELD - 10 YEARS NADJ"
"Switzerland","CH",1995.4,4.18,"SW CONFEDERATION BOND YIELD - 10 YEARS NADJ"
"Switzerland","CH",1996.1,4.4,"SW CONFEDERATION BOND YIELD - 10 YEARS NADJ"
"Switzerland","CH",1996.2,4.55,"SW CONFEDERATION BOND YIELD - 10 YEARS NADJ"
"Switzerland","CH",1996.3,4.43,"SW CONFEDERATION BOND YIELD - 10 YEARS NADJ"
"Switzerland","CH",1996.4,4.16,"SW CONFEDERATION BOND YIELD - 10 YEARS NADJ"
"Switzerland","CH",1997.1,3.78,"SW CONFEDERATION BOND YIELD - 10 YEARS NADJ"
"Switzerland","CH",1997.2,3.63,"SW CONFEDERATION BOND YIELD - 10 YEARS NADJ"
"Switzerland","CH",1997.3,3.66,"SW CONFEDERATION BOND YIELD - 10 YEARS NADJ"
"Switzerland","CH",1997.4,3.62,"SW CONFEDERATION BOND YIELD - 10 YEARS NADJ"
"Switzerland","CH",1998.1,3.05,"SW CONFEDERATION BOND YIELD - 10 YEARS NADJ"
"Switzerland","CH",1998.2,3.28,"SW CONFEDERATION BOND YIELD - 10 YEARS NADJ"
"Switzerland","CH",1998.3,3.09,"SW CONFEDERATION BOND YIELD - 10 YEARS NADJ"
"Switzerland","CH",1998.4,2.76,"SW CONFEDERATION BOND YIELD - 10 YEARS NADJ"
"Switzerland","CH",1999.1,2.57,"SW CONFEDERATION BOND YIELD - 10 YEARS NADJ"
"Switzerland","CH",1999.2,2.73,"SW CONFEDERATION BOND YIELD - 10 YEARS NADJ"
"Switzerland","CH",1999.3,3.21,"SW CONFEDERATION BOND YIELD - 10 YEARS NADJ"
"Switzerland","CH",1999.4,3.65,"SW CONFEDERATION BOND YIELD - 10 YEARS NADJ"
"Switzerland","CH",2000.1,3.94,"SW CONFEDERATION BOND YIELD - 10 YEARS NADJ"
"Switzerland","CH",2000.2,4.09,"SW CONFEDERATION BOND YIELD - 10 YEARS NADJ"
"Switzerland","CH",2000.3,3.92,"SW CONFEDERATION BOND YIELD - 10 YEARS NADJ"
"Switzerland","CH",2000.4,3.75,"SW CONFEDERATION BOND YIELD - 10 YEARS NADJ"
"Switzerland","CH",2001.1,3.44,"SW CONFEDERATION BOND YIELD - 10 YEARS NADJ"
"Switzerland","CH",2001.2,3.49,"SW CONFEDERATION BOND YIELD - 10 YEARS NADJ"
"Switzerland","CH",2001.3,3.33,"SW CONFEDERATION BOND YIELD - 10 YEARS NADJ"
"Switzerland","CH",2001.4,3.28,"SW CONFEDERATION BOND YIELD - 10 YEARS NADJ"
"Switzerland","CH",2002.1,3.61,"SW CONFEDERATION BOND YIELD - 10 YEARS NADJ"
"Switzerland","CH",2002.2,3.43,"SW CONFEDERATION BOND YIELD - 10 YEARS NADJ"
"Switzerland","CH",2002.3,3.07,"SW CONFEDERATION BOND YIELD - 10 YEARS NADJ"
"Switzerland","CH",2002.4,2.69,"SW CONFEDERATION BOND YIELD - 10 YEARS NADJ"
"Switzerland","CH",2003.1,2.44,"SW CONFEDERATION BOND YIELD - 10 YEARS NADJ"
"Switzerland","CH",2003.2,2.54,"SW CONFEDERATION BOND YIELD - 10 YEARS NADJ"
"Switzerland","CH",2003.3,2.78,"SW CONFEDERATION BOND YIELD - 10 YEARS NADJ"
"Switzerland","CH",2003.4,2.88,"SW CONFEDERATION BOND YIELD - 10 YEARS NADJ"
"Switzerland","CH",2004.1,2.72,"SW CONFEDERATION BOND YIELD - 10 YEARS NADJ"
"Switzerland","CH",2004.2,2.91,"SW CONFEDERATION BOND YIELD - 10 YEARS NADJ"
"Switzerland","CH",2004.3,2.85,"SW CONFEDERATION BOND YIELD - 10 YEARS NADJ"
"Switzerland","CH",2004.4,2.48,"SW CONFEDERATION BOND YIELD - 10 YEARS NADJ"
"Switzerland","CH",2005.1,2.33,"SW CONFEDERATION BOND YIELD - 10 YEARS NADJ"
"Switzerland","CH",2005.2,2.03,"SW CONFEDERATION BOND YIELD - 10 YEARS NADJ"
"Switzerland","CH",2005.3,1.95,"SW CONFEDERATION BOND YIELD - 10 YEARS NADJ"
"Switzerland","CH",2005.4,2.08,"SW CONFEDERATION BOND YIELD - 10 YEARS NADJ"
"Switzerland","CH",2006.1,2.31,"SW CONFEDERATION BOND YIELD - 10 YEARS NADJ"
"Switzerland","CH",2006.2,2.77,"SW CONFEDERATION BOND YIELD - 10 YEARS NADJ"
"Switzerland","CH",2006.3,2.55,"SW CONFEDERATION BOND YIELD - 10 YEARS NADJ"
"Switzerland","CH",2006.4,2.44,"SW CONFEDERATION BOND YIELD - 10 YEARS NADJ"
"Switzerland","CH",2007.1,2.63,"SW CONFEDERATION BOND YIELD - 10 YEARS NADJ"
"Switzerland","CH",2007.2,3.01,"SW CONFEDERATION BOND YIELD - 10 YEARS NADJ"
"Switzerland","CH",2007.3,3.07,"SW CONFEDERATION BOND YIELD - 10 YEARS NADJ"
"Switzerland","CH",2007.4,3,"SW CONFEDERATION BOND YIELD - 10 YEARS NADJ"
"Switzerland","CH",2008.1,3.01,"SW CONFEDERATION BOND YIELD - 10 YEARS NADJ"
"Switzerland","CH",2008.2,3.27,"SW CONFEDERATION BOND YIELD - 10 YEARS NADJ"
"Switzerland","CH",2008.3,2.93,"SW CONFEDERATION BOND YIELD - 10 YEARS NADJ"
"Switzerland","CH",2008.4,2.38,"SW CONFEDERATION BOND YIELD - 10 YEARS NADJ"
"Switzerland","CH",2009.1,2.19,"SW CONFEDERATION BOND YIELD - 10 YEARS NADJ"
"Switzerland","CH",2009.2,2.41,"SW CONFEDERATION BOND YIELD - 10 YEARS NADJ"
"Switzerland","CH",2009.3,2.16,"SW CONFEDERATION BOND YIELD - 10 YEARS NADJ"
"Switzerland","CH",2009.4,2.06,"SW CONFEDERATION BOND YIELD - 10 YEARS NADJ"
"Switzerland","CH",2010.1,1.96,"SW CONFEDERATION BOND YIELD - 10 YEARS NADJ"
"Switzerland","CH",2010.2,1.65,"SW CONFEDERATION BOND YIELD - 10 YEARS NADJ"
"Switzerland","CH",2010.3,1.35,"SW CONFEDERATION BOND YIELD - 10 YEARS NADJ"
"Switzerland","CH",2010.4,1.56,"SW CONFEDERATION BOND YIELD - 10 YEARS NADJ"
"Switzerland","CH",2011.1,1.88,"SW CONFEDERATION BOND YIELD - 10 YEARS NADJ"
"Switzerland","CH",2011.2,1.89,"SW CONFEDERATION BOND YIELD - 10 YEARS NADJ"
"Switzerland","CH",2011.3,1.19,"SW CONFEDERATION BOND YIELD - 10 YEARS NADJ"
"Switzerland","CH",2011.4,0.92,"SW CONFEDERATION BOND YIELD - 10 YEARS NADJ"
"Switzerland","CH",2012.1,0.77,"SW CONFEDERATION BOND YIELD - 10 YEARS NADJ"
"Switzerland","CH",2012.2,0.68,"SW CONFEDERATION BOND YIELD - 10 YEARS NADJ"
"Switzerland","CH",2012.3,0.58,"SW CONFEDERATION BOND YIELD - 10 YEARS NADJ"
"Switzerland","CH",2012.4,0.56,"SW CONFEDERATION BOND YIELD - 10 YEARS NADJ"
"Switzerland","CH",2013.1,0.75,"SW CONFEDERATION BOND YIELD - 10 YEARS NADJ"
"Switzerland","CH",2013.2,0.81,"SW CONFEDERATION BOND YIELD - 10 YEARS NADJ"
"Switzerland","CH",2013.3,1.12,"SW CONFEDERATION BOND YIELD - 10 YEARS NADJ"
"Switzerland","CH",2013.4,1.12,"SW CONFEDERATION BOND YIELD - 10 YEARS NADJ"
"Switzerland","CH",2014.1,0.96,"SW CONFEDERATION BOND YIELD - 10 YEARS NADJ"
"Switzerland","CH",2014.2,0.78,"SW CONFEDERATION BOND YIELD - 10 YEARS NADJ"
"Switzerland","CH",2014.3,0.58,"SW CONFEDERATION BOND YIELD - 10 YEARS NADJ"
"Switzerland","CH",2014.4,0.45,"SW CONFEDERATION BOND YIELD - 10 YEARS NADJ"
"Switzerland","CH",2015.1,-0.02,"SW CONFEDERATION BOND YIELD - 10 YEARS NADJ"
"Switzerland","CH",2015.2,0.01,"SW CONFEDERATION BOND YIELD - 10 YEARS NADJ"
"Switzerland","CH",2015.3,NA,"SW CONFEDERATION BOND YIELD - 10 YEARS NADJ"
"Chile","CL",1994.3,5.96,"CL GOVERNMENT LOAN RATE - 20 YEAR PRC"
"Chile","CL",1994.4,5.94,"CL GOVERNMENT LOAN RATE - 20 YEAR PRC"
"Chile","CL",1995.1,6.12,"CL GOVERNMENT LOAN RATE - 20 YEAR PRC"
"Chile","CL",1995.2,6.2,"CL GOVERNMENT LOAN RATE - 20 YEAR PRC"
"Chile","CL",1995.3,5.9,"CL GOVERNMENT LOAN RATE - 20 YEAR PRC"
"Chile","CL",1995.4,6.56,"CL GOVERNMENT LOAN RATE - 20 YEAR PRC"
"Chile","CL",1996.1,6.4,"CL GOVERNMENT LOAN RATE - 20 YEAR PRC"
"Chile","CL",1996.2,6.36,"CL GOVERNMENT LOAN RATE - 20 YEAR PRC"
"Chile","CL",1996.3,6.11,"CL GOVERNMENT LOAN RATE - 20 YEAR PRC"
"Chile","CL",1996.4,5.94,"CL GOVERNMENT LOAN RATE - 20 YEAR PRC"
"Chile","CL",1997.1,6.02,"CL GOVERNMENT LOAN RATE - 20 YEAR PRC"
"Chile","CL",1997.2,6.23,"CL GOVERNMENT LOAN RATE - 20 YEAR PRC"
"Chile","CL",1997.3,6.53,"CL GOVERNMENT LOAN RATE - 20 YEAR PRC"
"Chile","CL",1997.4,6.82,"CL GOVERNMENT LOAN RATE - 20 YEAR PRC"
"Chile","CL",1998.1,7.1,"CL GOVERNMENT LOAN RATE - 20 YEAR PRC"
"Chile","CL",1998.2,7.01,"CL GOVERNMENT LOAN RATE - 20 YEAR PRC"
"Chile","CL",1998.3,7.64,"CL GOVERNMENT LOAN RATE - 20 YEAR PRC"
"Chile","CL",1998.4,7.39,"CL GOVERNMENT LOAN RATE - 20 YEAR PRC"
"Chile","CL",1999.1,6.6,"CL GOVERNMENT LOAN RATE - 20 YEAR PRC"
"Chile","CL",1999.2,6.43,"CL GOVERNMENT LOAN RATE - 20 YEAR PRC"
"Chile","CL",1999.3,6.62,"CL GOVERNMENT LOAN RATE - 20 YEAR PRC"
"Chile","CL",1999.4,6.79,"CL GOVERNMENT LOAN RATE - 20 YEAR PRC"
"Chile","CL",2000.1,6.72,"CL GOVERNMENT LOAN RATE - 20 YEAR PRC"
"Chile","CL",2000.2,6.67,"CL GOVERNMENT LOAN RATE - 20 YEAR PRC"
"Chile","CL",2000.3,6.35,"CL GOVERNMENT LOAN RATE - 20 YEAR PRC"
"Chile","CL",2000.4,6.15,"CL GOVERNMENT LOAN RATE - 20 YEAR PRC"
"Chile","CL",2001.1,5.56,"CL GOVERNMENT LOAN RATE - 20 YEAR PRC"
"Chile","CL",2001.2,5.54,"CL GOVERNMENT LOAN RATE - 20 YEAR PRC"
"Chile","CL",2001.3,5.64,"CL GOVERNMENT LOAN RATE - 20 YEAR PRC"
"Chile","CL",2001.4,5.37,"CL GOVERNMENT LOAN RATE - 20 YEAR PRC"
"Chile","CL",2002.1,4.99,"CL GOVERNMENT LOAN RATE - 20 YEAR PRC"
"Chile","CL",2002.2,5.06,"CL GOVERNMENT LOAN RATE - 20 YEAR PRC"
"Chile","CL",2002.3,4.18,"CL GOVERNMENT LOAN RATE - 20 YEAR PRC"
"Chile","CL",2002.4,4,"CL GOVERNMENT LOAN RATE - 20 YEAR PRC"
"Chile","CL",2003.1,3.9,"CL GOVERNMENT LOAN RATE - 20 YEAR PRC"
"Chile","CL",2003.2,3.88,"CL GOVERNMENT LOAN RATE - 20 YEAR PRC"
"Chile","CL",2003.3,4.01,"CL GOVERNMENT LOAN RATE - 20 YEAR PRC"
"Chile","CL",2003.4,4.14,"CL GOVERNMENT LOAN RATE - 20 YEAR PRC"
"Chile","CL",2004.1,3.76,"CL GOVERNMENT LOAN RATE - 20 YEAR PRC"
"Chile","CL",2004.2,3.79,"CL GOVERNMENT LOAN RATE - 20 YEAR PRC"
"Chile","CL",2004.3,3.39,"CL GOVERNMENT LOAN RATE - 20 YEAR PRC"
"Chile","CL",2004.4,3.27,"CL GOVERNMENT LOAN RATE - 20 YEAR PRC"
"Chile","CL",2005.1,2.97,"CL GOVERNMENT LOAN RATE - 20 YEAR PRC"
"Chile","CL",2005.2,2.47,"CL GOVERNMENT LOAN RATE - 20 YEAR PRC"
"Chile","CL",2005.3,2.32,"CL GOVERNMENT LOAN RATE - 20 YEAR PRC"
"Chile","CL",2005.4,3.23,"CL GOVERNMENT LOAN RATE - 20 YEAR PRC"
"Chile","CL",2006.1,3.01,"CL GOVERNMENT LOAN RATE - 20 YEAR PRC"
"Chile","CL",2006.2,3.18,"CL GOVERNMENT LOAN RATE - 20 YEAR PRC"
"Chile","CL",2006.3,3.14,"CL GOVERNMENT LOAN RATE - 20 YEAR PRC"
"Chile","CL",2006.4,2.79,"CL GOVERNMENT LOAN RATE - 20 YEAR PRC"
"Chile","CL",2007.1,2.71,"CL GOVERNMENT LOAN RATE - 20 YEAR PRC"
"Chile","CL",2007.2,2.95,"CL GOVERNMENT LOAN RATE - 20 YEAR PRC"
"Chile","CL",2007.3,3.11,"CL GOVERNMENT LOAN RATE - 20 YEAR PRC"
"Chile","CL",2007.4,3.02,"CL GOVERNMENT LOAN RATE - 20 YEAR PRC"
"Chile","CL",2008.1,2.85,"CL GOVERNMENT LOAN RATE - 20 YEAR PRC"
"Chile","CL",2008.2,3.09,"CL GOVERNMENT LOAN RATE - 20 YEAR PRC"
"Chile","CL",2008.3,3.38,"CL GOVERNMENT LOAN RATE - 20 YEAR PRC"
"Chile","CL",2008.4,3.23,"CL GOVERNMENT LOAN RATE - 20 YEAR PRC"
"Chile","CL",2009.1,2.7,"CL GOVERNMENT LOAN RATE - 20 YEAR PRC"
"Chile","CL",2009.2,2.89,"CL GOVERNMENT LOAN RATE - 20 YEAR PRC"
"Chile","CL",2009.3,2.88,"CL GOVERNMENT LOAN RATE - 20 YEAR PRC"
"Chile","CL",2009.4,3.11,"CL GOVERNMENT LOAN RATE - 20 YEAR PRC"
"Chile","CL",2010.1,3.16,"CL GOVERNMENT LOAN RATE - 20 YEAR PRC"
"Chile","CL",2010.2,3.04,"CL GOVERNMENT LOAN RATE - 20 YEAR PRC"
"Chile","CL",2010.3,2.82,"CL GOVERNMENT LOAN RATE - 20 YEAR PRC"
"Chile","CL",2010.4,3,"CL GOVERNMENT LOAN RATE - 20 YEAR PRC"
"Chile","CL",2011.1,3.09,"CL GOVERNMENT LOAN RATE - 20 YEAR PRC"
"Chile","CL",2011.2,2.89,"CL GOVERNMENT LOAN RATE - 20 YEAR PRC"
"Chile","CL",2011.3,2.59,"CL GOVERNMENT LOAN RATE - 20 YEAR PRC"
"Chile","CL",2011.4,2.56,"CL GOVERNMENT LOAN RATE - 20 YEAR PRC"
"Chile","CL",2012.1,2.44,"CL GOVERNMENT LOAN RATE - 20 YEAR PRC"
"Chile","CL",2012.2,2.49,"CL GOVERNMENT LOAN RATE - 20 YEAR PRC"
"Chile","CL",2012.3,2.43,"CL GOVERNMENT LOAN RATE - 20 YEAR PRC"
"Chile","CL",2012.4,2.46,"CL GOVERNMENT LOAN RATE - 20 YEAR PRC"
"Chile","CL",2013.1,2.62,"CL GOVERNMENT LOAN RATE - 20 YEAR PRC"
"Chile","CL",2013.2,2.37,"CL GOVERNMENT LOAN RATE - 20 YEAR PRC"
"Chile","CL",2013.3,2.27,"CL GOVERNMENT LOAN RATE - 20 YEAR PRC"
"Chile","CL",2013.4,2.28,"CL GOVERNMENT LOAN RATE - 20 YEAR PRC"
"Chile","CL",2014.1,2.28,"CL GOVERNMENT LOAN RATE - 20 YEAR PRC"
"Chile","CL",2014.2,2.28,"CL GOVERNMENT LOAN RATE - 20 YEAR PRC"
"Chile","CL",2014.3,2.28,"CL GOVERNMENT LOAN RATE - 20 YEAR PRC"
"Chile","CL",2014.4,2.28,"CL GOVERNMENT LOAN RATE - 20 YEAR PRC"
"Chile","CL",2015.1,2.28,"CL GOVERNMENT LOAN RATE - 20 YEAR PRC"
"Chile","CL",2015.2,2.28,"CL GOVERNMENT LOAN RATE - 20 YEAR PRC"
"Chile","CL",2015.3,NA,"CL GOVERNMENT LOAN RATE - 20 YEAR PRC"
"China","CN",2002.2,2.53,"CH GOVERNMENT BOND YIELD - 10 YEARS (EP)"
"China","CN",2002.3,2.93,"CH GOVERNMENT BOND YIELD - 10 YEARS (EP)"
"China","CN",2002.4,3.27,"CH GOVERNMENT BOND YIELD - 10 YEARS (EP)"
"China","CN",2003.1,3.01,"CH GOVERNMENT BOND YIELD - 10 YEARS (EP)"
"China","CN",2003.2,3,"CH GOVERNMENT BOND YIELD - 10 YEARS (EP)"
"China","CN",2003.3,3.29,"CH GOVERNMENT BOND YIELD - 10 YEARS (EP)"
"China","CN",2003.4,3.59,"CH GOVERNMENT BOND YIELD - 10 YEARS (EP)"
"China","CN",2004.1,3.9,"CH GOVERNMENT BOND YIELD - 10 YEARS (EP)"
"China","CN",2004.2,4.23,"CH GOVERNMENT BOND YIELD - 10 YEARS (EP)"
"China","CN",2004.3,4.8,"CH GOVERNMENT BOND YIELD - 10 YEARS (EP)"
"China","CN",2004.4,4.69,"CH GOVERNMENT BOND YIELD - 10 YEARS (EP)"
"China","CN",2005.1,4.58,"CH GOVERNMENT BOND YIELD - 10 YEARS (EP)"
"China","CN",2005.2,4.09,"CH GOVERNMENT BOND YIELD - 10 YEARS (EP)"
"China","CN",2005.3,3.49,"CH GOVERNMENT BOND YIELD - 10 YEARS (EP)"
"China","CN",2005.4,3.35,"CH GOVERNMENT BOND YIELD - 10 YEARS (EP)"
"China","CN",2006.1,3.09,"CH GOVERNMENT BOND YIELD - 10 YEARS (EP)"
"China","CN",2006.2,3.13,"CH GOVERNMENT BOND YIELD - 10 YEARS (EP)"
"China","CN",2006.3,3.41,"CH GOVERNMENT BOND YIELD - 10 YEARS (EP)"
"China","CN",2006.4,3.15,"CH GOVERNMENT BOND YIELD - 10 YEARS (EP)"
"China","CN",2007.1,3.22,"CH GOVERNMENT BOND YIELD - 10 YEARS (EP)"
"China","CN",2007.2,3.86,"CH GOVERNMENT BOND YIELD - 10 YEARS (EP)"
"China","CN",2007.3,4.3,"CH GOVERNMENT BOND YIELD - 10 YEARS (EP)"
"China","CN",2007.4,4.49,"CH GOVERNMENT BOND YIELD - 10 YEARS (EP)"
"China","CN",2008.1,4.22,"CH GOVERNMENT BOND YIELD - 10 YEARS (EP)"
"China","CN",2008.2,4.31,"CH GOVERNMENT BOND YIELD - 10 YEARS (EP)"
"China","CN",2008.3,4.23,"CH GOVERNMENT BOND YIELD - 10 YEARS (EP)"
"China","CN",2008.4,3.06,"CH GOVERNMENT BOND YIELD - 10 YEARS (EP)"
"China","CN",2009.1,3.27,"CH GOVERNMENT BOND YIELD - 10 YEARS (EP)"
"China","CN",2009.2,3.26,"CH GOVERNMENT BOND YIELD - 10 YEARS (EP)"
"China","CN",2009.3,3.49,"CH GOVERNMENT BOND YIELD - 10 YEARS (EP)"
"China","CN",2009.4,3.63,"CH GOVERNMENT BOND YIELD - 10 YEARS (EP)"
"China","CN",2010.1,3.49,"CH GOVERNMENT BOND YIELD - 10 YEARS (EP)"
"China","CN",2010.2,3.31,"CH GOVERNMENT BOND YIELD - 10 YEARS (EP)"
"China","CN",2010.3,3.27,"CH GOVERNMENT BOND YIELD - 10 YEARS (EP)"
"China","CN",2010.4,3.85,"CH GOVERNMENT BOND YIELD - 10 YEARS (EP)"
"China","CN",2011.1,3.96,"CH GOVERNMENT BOND YIELD - 10 YEARS (EP)"
