"country","iso2c","year","frt","newspread","infl","cgdpgrowth","pcgdp2005l","us3mrate","lnewspread","dnewspread","lpubdebtgdp","dpubdebtgdp","linfl","dinfl","lcgdpgrowth","dcgdpgrowth","lpcgdp2005l","dpcgdp2005l","loecdgrowth","doecdgrowth","lus3mrate","dus3mrate","lvix","dvix","lfrt","dfrt"
"Germany","DE",1995,-0.102,0.28000020980835,1.73000001907349,1.67700028419495,10.308277130127,5.48999977111816,-0.199999809265137,0.480000019073486,47.9700012207031,7.62999725341797,2.72000002861023,-0.990000009536743,2.47175049781799,-0.794750213623047,10.2945852279663,0.0136919021606445,3.21001791954041,-0.426798105239868,4.25,1.23999977111816,13.9300003051758,-1.53999996185303,-0.137,-0.255474452554745
"Germany","DE",1996,-0.103,-0.210000038146973,1.19000005722046,0.790781497955322,10.3132591247559,5.01000022888184,0.28000020980835,-0.490000247955322,55.5999984741211,2.87000274658203,1.73000001907349,-0.539999961853027,1.67700028419495,-0.886218786239624,10.308277130127,0.00498199462890625,2.78321981430054,0.120951652526855,5.48999977111816,-0.479999542236328,12.3900003433228,4.05000019073486,-0.102,0.00980392156862746
"Germany","DE",1997,-0.094,-0.690000057220459,1.53999996185303,1.7372795343399,10.3290195465088,5.05999994277954,-0.210000038146973,-0.480000019073486,58.4700012207031,1.27999877929688,1.19000005722046,0.349999904632568,0.790781497955322,0.946498036384583,10.3132591247559,0.0157604217529297,2.90417146682739,0.534695386886597,5.01000022888184,0.0499997138977051,16.4400005340576,5.92000007629395,-0.103,-0.087378640776699
"Germany","DE",1998,-0.069,-0.680000305175781,0.589999973773956,1.86185133457184,10.347315788269,4.78000020980835,-0.690000057220459,0.00999975204467773,59.75,0.740001678466797,1.53999996185303,-0.949999988079071,1.7372795343399,0.124571800231934,10.3290195465088,0.0182962417602539,3.43886685371399,-0.819497346878052,5.05999994277954,-0.279999732971191,22.3600006103516,3.23999977111816,-0.094,-0.265957446808511
"Germany","DE",1999,-0.048,-1.15000009536743,0.629999995231628,1.87107980251312,10.3652076721191,4.6399998664856,-0.680000305175781,-0.46999979019165,60.4900016784668,0.769996643066406,0.589999973773956,0.0400000214576721,1.86185133457184,0.00922846794128418,10.347315788269,0.0178918838500977,2.61936950683594,0.808769941329956,4.78000020980835,-0.140000343322754,25.6000003814697,-1.22999954223633,-0.069,-0.304347826086957
"Germany","DE",2000,-0.04,-0.769999980926514,1.41999995708466,3.05765342712402,10.3939714431763,5.82000017166138,-1.15000009536743,0.380000114440918,61.2599983215332,-1.07999801635742,0.629999995231628,0.789999961853027,1.87107980251312,1.1865736246109,10.3652076721191,0.0287637710571289,3.42813944816589,0.480717182159424,4.6399998664856,1.18000030517578,24.3700008392334,-1.05000114440918,-0.048,-0.166666666666667
"Germany","DE",2001,-0.022,-0.21999979019165,1.89999997615814,1.51436686515808,10.4073190689087,3.39000010490417,-0.769999980926514,0.550000190734863,60.1800003051758,-1.04000091552734,1.41999995708466,0.480000019073486,3.05765342712402,-1.54328656196594,10.3939714431763,0.0133476257324219,3.90885663032532,-2.48785781860352,5.82000017166138,-2.4300000667572,23.3199996948242,2.43000030517578,-0.04,-0.45
"Germany","DE",2002,-0.01,0.170000076293945,1.35000002384186,0.0101476479321718,10.4057397842407,1.60000002384186,-0.21999979019165,0.389999866485596,59.1399993896484,1.61000061035156,1.89999997615814,-0.549999952316284,1.51436686515808,-1.50421917438507,10.4073190689087,-0.00157928466796875,1.42099869251251,0.118964552879333,3.39000010490417,-1.79000008106232,25.75,1.54000091552734,-0.022,-0.545454545454545
"Germany","DE",2003,-0.015,0.0500001907348633,1.01999998092651,-0.375442773103714,10.401424407959,1.00999999046326,0.170000076293945,-0.119999885559082,60.75,3.68000030517578,1.35000002384186,-0.330000042915344,0.0101476479321718,-0.385590434074402,10.4057397842407,-0.00431537628173828,1.53996324539185,0.494985342025757,1.60000002384186,-0.590000033378601,27.2900009155273,-5.31000137329102,-0.01,0.5
"Germany","DE",2004,-0.018,-0.230000019073486,1.79999995231628,1.16113650798798,10.4131860733032,1.37000000476837,0.0500001907348633,-0.28000020980835,64.4300003051758,1.76999664306641,1.01999998092651,0.779999971389771,-0.375442773103714,1.53657925128937,10.401424407959,0.0117616653442383,2.0349485874176,1.08552694320679,1.00999999046326,0.360000014305115,21.9799995422363,-6.5,-0.015,0.2
"Germany","DE",2005,-0.01,-0.940000057220459,1.91999995708466,0.684656381607056,10.4205770492554,3.15000009536743,-0.230000019073486,-0.710000038146973,66.1999969482422,2.31000518798828,1.79999995231628,0.120000004768372,1.16113650798798,-0.47648012638092,10.4131860733032,0.00739097595214844,3.12047553062439,-0.510336875915527,1.37000000476837,1.78000009059906,15.4799995422363,-2.66999912261963,-0.018,-0.444444444444444
"Germany","DE",2006,-0.02,-1.02999997138977,1.77999997138977,3.69999718666077,10.4580364227295,4.73000001907349,-0.940000057220459,-0.0899999141693115,68.5100021362305,-0.590003967285156,1.91999995708466,-0.139999985694885,0.684656381607056,3.01534080505371,10.4205770492554,0.0374593734741211,2.61013865470886,0.269256591796875,3.15000009536743,1.57999992370605,12.8100004196167,0,-0.01,1
"Germany","DE",2007,-0.026,-0.410000324249268,2.28999996185303,3.26904082298279,10.4915418624878,4.34999990463257,-1.02999997138977,0.619999647140503,67.9199981689453,-2.51999664306641,1.77999997138977,0.509999990463257,3.69999718666077,-0.430956363677979,10.4580364227295,0.0335054397583008,2.87939524650574,-0.29223895072937,4.73000001907349,-0.380000114440918,12.8100004196167,4.73000049591064,-0.02,0.3
"Germany","DE",2008,-0.018,0.309999942779541,2.74000000953674,1.08320379257202,10.5042171478271,1.37000000476837,-0.410000324249268,0.720000267028809,65.4000015258789,1.40000152587891,2.28999996185303,0.450000047683716,3.26904082298279,-2.18583703041077,10.4915418624878,0.0126752853393555,2.58715629577637,-2.48360157012939,4.34999990463257,-2.98000001907349,17.5400009155273,15.1499977111816,-0.026,-0.307692307692308
"Germany","DE",2009,-0.015,-0.0399999618530273,0.230000004172325,-5.12702131271362,10.454119682312,0.150000005960464,0.309999942779541,-0.349999904632568,66.8000030517578,7.70999908447266,2.74000000953674,-2.50999999046326,1.08320379257202,-6.21022510528564,10.5042171478271,-0.0500974655151367,0.103554643690586,-3.6426637172699,1.37000000476837,-1.22000002861023,32.689998626709,-1.20999908447266,-0.018,-0.166666666666667
"Germany","DE",2010,-0.013,-0.470000028610229,1.1599999666214,4.15774488449097,10.4963874816895,0.140000000596046,-0.0399999618530273,-0.430000066757202,74.5100021362305,7.93000030517578,0.230000004172325,0.929999947547913,-5.12702131271362,9.28476619720459,10.454119682312,0.0422677993774414,-3.53910899162292,6.29347896575928,0.150000005960464,-0.010000005364418,31.4799995422363,-8.93000030517578,-0.015,-0.133333333333333
"Germany","DE",2011,-0.012,-0.180000066757202,2.5,3.02888107299805,10.5259733200073,0.0500000007450581,-0.470000028610229,0.289999961853027,82.4400024414062,-2.04000091552734,1.1599999666214,1.3400000333786,4.15774488449097,-1.12886381149292,10.4963874816895,0.0295858383178711,2.75436973571777,-1.1677919626236,0.140000000596046,-0.0900000035762787,22.5499992370605,1.65000152587891,-0.013,-0.0769230769230769
"Germany","DE",2012,-0.001,-0.227,2.00849118223418,0.405170675144007,39372.5100174243,0.0880769230769231,-0.114,0.991228070175439,53.2366672585753,0.0346812349426718,2.075172931078,-0.0321331045934472,3.66000015503516,-0.889297634431353,38555.9659673201,0.0211781505045496,1.8108312676558,-0.879138164280863,0.0528846153846154,0.665454545454546,24.2025793650794,-0.264587475098581,-0.012,-0.916666666666667
"Germany","DE",2013,0.01,-0.715,1.50472226668728,0.29784758571904,39382.1593087713,0.0580769230769231,-0.227,2.14977973568282,55.0829806233348,NA,2.00849118223418,-0.25081958039095,0.405170675144007,-0.264883655232013,39372.5100174243,0.000245076865628555,0.218860391186491,3.19968192358824,0.0880769230769231,-0.34061135371179,17.79888,-0.200504804368643,-0.001,-11
"Denmark","DK",1990,-0.092,2.07999992370605,3.14000010490417,1.6074435710907,10.5035276412964,7.48999977111816,NA,NA,56.5800018310547,NA,NA,NA,NA,NA,NA,NA,3.91646099090576,-0.891098737716675,NA,NA,NA,NA,NA,NA
"Denmark","DK",1991,-0.09,1.40000009536743,2.63000011444092,1.30043268203735,10.5138521194458,5.38000011444092,2.07999992370605,-0.679999828338623,57.689998626709,1.15000152587891,3.14000010490417,-0.509999990463257,1.6074435710907,-0.307010889053345,10.5035276412964,0.0103244781494141,3.02536225318909,-1.78374373912811,7.48999977111816,-2.10999965667725,23.0599994659424,-4.68999862670898,-0.092,-0.0217391304347826
"Denmark","DK",1992,-0.087,1.97999954223633,2.08999991416931,1.97545421123505,10.5301074981689,3.4300000667572,1.40000009536743,0.579999446868896,58.8400001525879,5,2.63000011444092,-0.540000200271606,1.30043268203735,0.675021529197693,10.5138521194458,0.0162553787231445,1.24161851406097,0.805625557899475,5.38000011444092,-1.95000004768372,18.3700008392334,-2.92000102996826,-0.09,-0.0333333333333334
"Denmark","DK",1993,-0.083,1.43000030517578,1.42999994754791,-0.0896016806364059,10.5258798599243,3,1.97999954223633,-0.549999237060547,63.8400001525879,3.14999771118164,2.08999991416931,-0.659999966621399,1.97545421123505,-2.06505584716797,10.5301074981689,-0.00422763824462891,2.04724407196045,-0.756426692008972,3.4300000667572,-0.430000066757202,15.4499998092651,-2.76000022888184,-0.087,-0.0459770114942528
"Denmark","DK",1994,-0.086,0.75,1.63999998569489,5.52539968490601,10.5762844085693,4.25,1.43000030517578,-0.680000305175781,66.9899978637695,-0.860000610351562,1.42999994754791,0.210000038146973,-0.0896016806364059,5.61500120162964,10.5258798599243,0.0504045486450195,1.29081737995148,1.91920053958893,3,1.25,12.6899995803833,1.24000072479248,-0.083,0.0361445783132529
"Denmark","DK",1995,-0.07,1.69000053405762,1.92999994754791,3.06517171859741,10.6012659072876,5.48999977111816,0.75,0.940000534057617,66.129997253418,2.59000396728516,1.63999998569489,0.289999961853027,5.52539968490601,-2.46022796630859,10.5762844085693,0.0249814987182617,3.21001791954041,-0.426798105239868,4.25,1.23999977111816,13.9300003051758,-1.53999996185303,-0.086,-0.186046511627907
"Denmark","DK",1996,-0.069,0.75,1.98000001907349,2.834547996521,10.6235580444336,5.01000022888184,1.69000053405762,-0.940000534057617,68.7200012207031,0.510002136230469,1.92999994754791,0.0500000715255737,3.06517171859741,-0.230623722076416,10.6012659072876,0.0222921371459961,2.78321981430054,0.120951652526855,5.48999977111816,-0.479999542236328,12.3900003433228,4.05000019073486,-0.07,-0.0142857142857143
"Denmark","DK",1997,-0.085,-0.0899996757507324,2.21000003814697,3.19845032691956,10.6508855819702,5.05999994277954,0.75,-0.839999675750732,69.2300033569336,NA,1.98000001907349,0.230000019073486,2.834547996521,0.36390233039856,10.6235580444336,0.0273275375366211,2.90417146682739,0.534695386886597,5.01000022888184,0.0499997138977051,16.4400005340576,5.92000007629395,-0.069,0.231884057971014
"Denmark","DK",1998,-0.076,-0.220000267028809,1.42999994754791,2.16045928001404,10.668628692627,4.78000020980835,-0.0899996757507324,-0.130000591278076,NA,NA,2.21000003814697,-0.78000009059906,3.19845032691956,-1.03799104690552,10.6508855819702,0.0177431106567383,3.43886685371399,-0.819497346878052,5.05999994277954,-0.279999732971191,22.3600006103516,3.23999977111816,-0.085,-0.105882352941177
"Denmark","DK",1999,-0.08,-0.71999979019165,2.13000011444092,2.56044745445251,10.6906023025513,4.6399998664856,-0.220000267028809,-0.499999523162842,61.439998626709,-3.3599967956543,1.42999994754791,0.700000166893005,2.16045928001404,0.399988174438477,10.668628692627,0.0219736099243164,2.61936950683594,0.808769941329956,4.78000020980835,-0.140000343322754,25.6000003814697,-1.22999954223633,-0.076,0.0526315789473685
"Denmark","DK",2000,-0.09,-0.37000036239624,3.16000008583069,3.52865767478943,10.7219381332397,5.82000017166138,-0.71999979019165,0.34999942779541,58.0800018310547,-5.67000198364258,2.13000011444092,1.02999997138977,2.56044745445251,0.968210220336914,10.6906023025513,0.0313358306884766,3.42813944816589,0.480717182159424,4.6399998664856,1.18000030517578,24.3700008392334,-1.05000114440918,-0.08,0.125
"Denmark","DK",2001,-0.09,0.070000171661377,2.34999990463257,0.70483261346817,10.725378036499,3.39000010490417,-0.37000036239624,0.440000534057617,52.4099998474121,-2.84999847412109,3.16000008583069,-0.81000018119812,3.52865767478943,-2.8238251209259,10.7219381332397,0.00343990325927734,3.90885663032532,-2.48785781860352,5.82000017166138,-2.4300000667572,23.3199996948242,2.43000030517578,-0.09,0
"Denmark","DK",2002,-0.103,0.449999809265137,2.4300000667572,0.465850710868835,10.7268314361572,1.60000002384186,0.070000171661377,0.37999963760376,49.560001373291,-0.0900001525878906,2.34999990463257,0.0800001621246338,0.70483261346817,-0.238981902599335,10.725378036499,0.00145339965820312,1.42099869251251,0.118964552879333,3.39000010490417,-1.79000008106232,25.75,1.54000091552734,-0.09,0.144444444444444
"Denmark","DK",2003,-0.123,0.289999961853027,2.08999991416931,0.38383287191391,10.7279424667358,1.00999999046326,0.449999809265137,-0.159999847412109,49.4700012207031,-2.26000213623047,2.4300000667572,-0.340000152587891,0.465850710868835,-0.0820178389549255,10.7268314361572,0.00111103057861328,1.53996324539185,0.494985342025757,1.60000002384186,-0.590000033378601,27.2900009155273,-5.31000137329102,-0.103,0.194174757281553
"Denmark","DK",2004,-0.147,0.0300002098083496,1.1599999666214,2.29648756980896,10.7480630874634,1.37000000476837,0.289999961853027,-0.259999752044678,47.2099990844727,-2.07999801635742,2.08999991416931,-0.929999947547913,0.38383287191391,1.91265463829041,10.7279424667358,0.0201206207275391,2.0349485874176,1.08552694320679,1.00999999046326,0.360000014305115,21.9799995422363,-6.5,-0.123,0.195121951219512
"Denmark","DK",2005,-0.16,-0.889999866485596,1.80999994277954,2.44514560699463,10.7694654464722,3.15000009536743,0.0300002098083496,-0.920000076293945,45.1300010681152,-7.37000274658203,1.1599999666214,0.649999976158142,2.29648756980896,0.148658037185669,10.7480630874634,0.0214023590087891,3.12047553062439,-0.510336875915527,1.37000000476837,1.78000009059906,15.4799995422363,-2.66999912261963,-0.147,0.0884353741496599
