"country","iso2c","year","median","lower_95","lower_90","upper_90","upper_95","se"
"China","CN","1995",-0.1735515,-0.279285,-0.264227,-0.264227,-0.279285,0.0001428
"China","CN","1996",-0.1483735,-0.279018,-0.256002,-0.256002,-0.279018,0.0001523
"China","CN","1997",-0.137459,-0.260994,-0.251942,-0.251942,-0.260994,0.0001715
"China","CN","1998",-0.1192135,-0.253092,-0.221397,-0.221397,-0.253092,0.0001536
"China","CN","1999",-0.103982,-0.249009,-0.222083,-0.222083,-0.249009,0.0001572
"China","CN","2000",-0.113552,-0.230005,-0.214088,-0.214088,-0.230005,0.0001686
"China","CN","2001",-0.108723,-0.254869,-0.211811,-0.211811,-0.254869,0.0001794
"China","CN","2002",-0.0981693,-0.243025,-0.209262,-0.209262,-0.243025,0.000183
"China","CN","2003",-0.084218,-0.217546,-0.209054,-0.209054,-0.217546,0.0001869
"China","CN","2004",-0.0766209,-0.212078,-0.210074,-0.210074,-0.212078,0.0001972
"China","CN","2005",-0.0333028,-0.210652,-0.182832,-0.182832,-0.210652,0.0001967
"China","CN","2006",-0.0476448,-0.214551,-0.17659,-0.17659,-0.214551,0.0002074
"China","CN","2007",-0.0227371,-0.19144,-0.165488,-0.165488,-0.19144,0.0002129
"China","CN","2008",0.0092778,-0.192117,-0.15362,-0.15362,-0.192117,0.0002201
"China","CN","2009",-0.0026761,-0.185584,-0.140244,-0.140244,-0.185584,0.0002304
"China","CN","2010",-0.007979,-0.182342,-0.133379,-0.133379,-0.182342,0.000242
"China","CN","2011",-0.0107737,-0.198768,-0.159568,-0.159568,-0.198768,0.0002526
"China","CN","2012",-0.0058135,-0.201134,-0.1722,-0.1722,-0.201134,0.0002764
"China","CN","2013",-0.0121337,-0.21575,-0.191612,-0.191612,-0.21575,0.0002806
"Colombia","CO","1990",-0.384187,-0.451969,-0.445568,-0.445568,-0.451969,9.18e-05
"Colombia","CO","1991",0.006286,-0.313593,-0.286747,-0.286747,-0.313593,0.0003823
"Colombia","CO","1992",0.2326495,-0.153808,-0.142488,-0.142488,-0.153808,0.0005699
"Colombia","CO","1993",0.4245795,-0.031059,-0.0312089,-0.0312089,-0.031059,0.0006637
"Colombia","CO","1994",0.501194,-0.0171887,0.0296551,0.0296551,-0.0171887,0.0007066
"Colombia","CO","1995",0.5796465,-0.004518,-0.0043501,-0.0043501,-0.004518,0.0007367
"Colombia","CO","1996",0.672304,0.223135,0.255979,0.255979,0.223135,0.0006601
"Colombia","CO","1997",0.8451735,0.254761,0.382747,0.382747,0.254761,0.0007328
"Colombia","CO","1998",0.937618,0.361568,0.433111,0.433111,0.361568,0.0008075
"Colombia","CO","1999",1.00312,0.389585,0.466702,0.466702,0.389585,0.0007677
"Colombia","CO","2000",1.21499,0.437689,0.530787,0.530787,0.437689,0.0007967
"Colombia","CO","2001",1.25674,0.431975,0.584461,0.584461,0.431975,0.0008236
"Colombia","CO","2002",1.28407,0.494001,0.589027,0.589027,0.494001,0.0009197
"Colombia","CO","2003",1.343955,0.650277,0.684191,0.684191,0.650277,0.0009553
"Colombia","CO","2004",1.74206,0.80375,0.931079,0.931079,0.80375,0.0009869
"Colombia","CO","2005",1.93138,1.03732,1.06395,1.06395,1.03732,0.0011357
"Colombia","CO","2006",2.08644,1.07785,1.1878,1.1878,1.07785,0.0013517
"Colombia","CO","2007",2.282675,1.22101,1.38377,1.38377,1.22101,0.0014317
"Colombia","CO","2008",2.42215,1.43156,1.43232,1.43232,1.43156,0.0015203
"Colombia","CO","2009",2.59502,1.26845,1.50917,1.50917,1.26845,0.0016806
"Colombia","CO","2010",2.614025,1.42185,1.50254,1.50254,1.42185,0.001796
"Colombia","CO","2011",2.67033,1.4086,1.5468,1.5468,1.4086,0.0019361
"Colombia","CO","2012",2.612375,1.24989,1.39403,1.39403,1.24989,0.0020824
"Colombia","CO","2013",2.643845,1.23111,1.27903,1.27903,1.23111,0.0022076
"Croatia","HR","1990",-0.7563175,-1.41662,-1.28213,-1.28213,-1.41662,0.0005913
"Croatia","HR","1991",-0.703609,-1.30205,-1.10535,-1.10535,-1.30205,0.0005019
"Croatia","HR","1992",-0.589377,-0.96649,-0.852342,-0.852342,-0.96649,0.000321
"Croatia","HR","1993",-0.399079,-0.477396,-0.461139,-0.461139,-0.477396,9.91e-05
"Croatia","HR","1994",-0.196774,-0.353103,-0.345531,-0.345531,-0.353103,0.0002298
"Croatia","HR","1995",-0.128472,-0.298861,-0.274596,-0.274596,-0.298861,0.0002579
"Croatia","HR","1996",-0.0857543,-0.297548,-0.25954,-0.25954,-0.297548,0.0003049
"Croatia","HR","1997",-0.0862688,-0.282756,-0.256922,-0.256922,-0.282756,0.0002986
"Croatia","HR","1998",-0.0277491,-0.238938,-0.233768,-0.233768,-0.238938,0.0002918
"Croatia","HR","1999",-0.010764,-0.246182,-0.198304,-0.198304,-0.246182,0.0003178
"Croatia","HR","2000",0.0713694,-0.228365,-0.170609,-0.170609,-0.228365,0.000348
"Croatia","HR","2001",0.119122,-0.188207,-0.138463,-0.138463,-0.188207,0.000345
"Croatia","HR","2002",0.0993262,-0.204876,-0.159974,-0.159974,-0.204876,0.0003652
"Croatia","HR","2003",0.131736,-0.175058,-0.159248,-0.159248,-0.175058,0.0003817
"Croatia","HR","2004",0.121623,-0.181065,-0.122168,-0.122168,-0.181065,0.0004099
"Croatia","HR","2005",0.107616,-0.186483,-0.180369,-0.180369,-0.186483,0.0004147
"Croatia","HR","2006",0.0784049,-0.198158,-0.164283,-0.164283,-0.198158,0.0003994
"Croatia","HR","2007",0.0995612,-0.179509,-0.11934,-0.11934,-0.179509,0.0003671
"Croatia","HR","2008",0.0890543,-0.195858,-0.159697,-0.159697,-0.195858,0.0003555
"Croatia","HR","2009",0.0657727,-0.237142,-0.183946,-0.183946,-0.237142,0.0003496
"Croatia","HR","2010",0.0323988,-0.237709,-0.1632,-0.1632,-0.237709,0.0003409
"Croatia","HR","2011",-0.0355769,-0.252152,-0.228427,-0.228427,-0.252152,0.0003099
"Croatia","HR","2012",-0.133607,-0.290191,-0.308076,-0.308076,-0.290191,0.00029
"Croatia","HR","2013",-0.343998,-0.409688,-0.408353,-0.408353,-0.409688,8.45e-05
"Cyprus","CY","1990",0.526284,0.182062,0.160679,0.160679,0.182062,0.0004178
"Cyprus","CY","1991",0.546857,0.162247,0.162253,0.162253,0.162247,0.0003951
"Cyprus","CY","1992",0.535852,0.190448,0.200603,0.200603,0.190448,0.0003707
"Cyprus","CY","1993",0.5358605,0.201629,0.245826,0.245826,0.201629,0.0003573
"Cyprus","CY","1994",0.522611,0.187601,0.239296,0.239296,0.187601,0.0003541
"Cyprus","CY","1995",0.5254845,0.168919,0.244865,0.244865,0.168919,0.0003577
"Cyprus","CY","1996",0.499403,0.18101,0.182102,0.182102,0.18101,0.0003743
"Cyprus","CY","1997",0.4450665,0.148039,0.235241,0.235241,0.148039,0.0003274
"Cyprus","CY","1998",0.440053,0.193368,0.234432,0.234432,0.193368,0.0003309
"Cyprus","CY","1999",0.4285055,0.190268,0.190268,0.190268,0.190268,0.0003558
"Cyprus","CY","2000",0.417878,0.129243,0.131243,0.131243,0.129243,0.0004036
"Cyprus","CY","2001",0.4085005,0.0947921,0.0947921,0.0947921,0.0947921,0.0003847
"Cyprus","CY","2002",0.3939365,0.0362562,0.0400894,0.0400894,0.0362562,0.0004426
"Cyprus","CY","2003",0.3928745,0.0768859,0.102013,0.102013,0.0768859,0.0003773
"Cyprus","CY","2004",0.3728415,0.130816,0.183791,0.183791,0.130816,0.0003304
"Cyprus","CY","2005",0.3794945,0.09172,0.0986479,0.0986479,0.09172,0.0003364
"Cyprus","CY","2006",0.338728,-0.0105885,0.0153961,0.0153961,-0.0105885,0.0003724
"Cyprus","CY","2007",0.321444,0.0250009,0.0246111,0.0246111,0.0250009,0.0003493
"Cyprus","CY","2008",0.2630235,-0.0219575,-0.0176347,-0.0176347,-0.0219575,0.0003565
"Cyprus","CY","2009",0.2100125,-0.0707369,-0.0204324,-0.0204324,-0.0707369,0.0003506
"Cyprus","CY","2010",0.1821125,-0.0967634,-0.0633035,-0.0633035,-0.0967634,0.000344
"Cyprus","CY","2011",0.180549,-0.115284,-0.0593763,-0.0593763,-0.115284,0.0003451
"Cyprus","CY","2012",0.1721915,-0.12841,-0.0815483,-0.0815483,-0.12841,0.0003544
"Cyprus","CY","2013",0.1544005,-0.165115,-0.0977493,-0.0977493,-0.165115,0.0003731
"Czech Republic","CZ","1990",-0.671719,-1.31291,-1.08984,-1.08984,-1.31291,0.0004807
"Czech Republic","CZ","1991",-0.6367375,-1.07758,-0.995377,-0.995377,-1.07758,0.0003574
"Czech Republic","CZ","1992",-0.578195,-0.890251,-0.788812,-0.788812,-0.890251,0.0002429
"Czech Republic","CZ","1993",-0.3926065,-0.505357,-0.50417,-0.50417,-0.505357,0.0001162
"Czech Republic","CZ","1994",-0.2111205,-0.34558,-0.328393,-0.328393,-0.34558,0.0001944
"Czech Republic","CZ","1995",-0.1372375,-0.315495,-0.280986,-0.280986,-0.315495,0.0002459
"Czech Republic","CZ","1996",-0.0743623,-0.268316,-0.219966,-0.219966,-0.268316,0.00027
"Czech Republic","CZ","1997",-0.0396911,-0.223509,-0.226479,-0.226479,-0.223509,0.0002905
"Czech Republic","CZ","1998",-0.0013551,-0.246472,-0.196624,-0.196624,-0.246472,0.0002833
"Czech Republic","CZ","1999",0.0118578,-0.23064,-0.18176,-0.18176,-0.23064,0.0003206
"Czech Republic","CZ","2000",0.0239119,-0.212248,-0.171718,-0.171718,-0.212248,0.0003477
"Czech Republic","CZ","2001",0.0444578,-0.214821,-0.176891,-0.176891,-0.214821,0.0003638
"Czech Republic","CZ","2002",0.0603025,-0.201176,-0.174201,-0.174201,-0.201176,0.0003271
"Czech Republic","CZ","2003",0.0485625,-0.20933,-0.180006,-0.180006,-0.20933,0.0003307
"Czech Republic","CZ","2004",0.0241617,-0.223395,-0.176264,-0.176264,-0.223395,0.0003325
"Czech Republic","CZ","2005",0.016072,-0.232554,-0.20216,-0.20216,-0.232554,0.0003272
"Czech Republic","CZ","2006",-0.0533324,-0.261529,-0.234065,-0.234065,-0.261529,0.0003115
"Czech Republic","CZ","2007",-0.0975671,-0.292342,-0.267603,-0.267603,-0.292342,0.0002727
"Czech Republic","CZ","2008",-0.190774,-0.318051,-0.313905,-0.313905,-0.318051,0.0002071
"Czech Republic","CZ","2009",-0.344433,-0.41194,-0.411859,-0.411859,-0.41194,8.68e-05
"Czech Republic","CZ","2010",-0.34464,-0.409721,-0.39775,-0.39775,-0.409721,7.74e-05
"Czech Republic","CZ","2011",-0.3435005,-0.413229,-0.413067,-0.413067,-0.413229,8.51e-05
"Czech Republic","CZ","2012",-0.344329,-0.413269,-0.411771,-0.411771,-0.413269,8.19e-05
"Czech Republic","CZ","2013",-0.34453,-0.411095,-0.410944,-0.410944,-0.411095,8.16e-05
"Denmark","DK","1990",-0.0918104,-0.247245,-0.217053,-0.217053,-0.247245,0.0001955
"Denmark","DK","1991",-0.0898338,-0.239529,-0.210696,-0.210696,-0.239529,0.0001842
"Denmark","DK","1992",-0.0866028,-0.228165,-0.205113,-0.205113,-0.228165,0.0001864
"Denmark","DK","1993",-0.0829946,-0.22212,-0.202576,-0.202576,-0.22212,0.0001777
"Denmark","DK","1994",-0.0861194,-0.220973,-0.198083,-0.198083,-0.220973,0.0001801
"Denmark","DK","1995",-0.0699213,-0.22832,-0.194412,-0.194412,-0.22832,0.0001898
"Denmark","DK","1996",-0.0690958,-0.228108,-0.222164,-0.222164,-0.228108,0.0002023
"Denmark","DK","1997",-0.0849048,-0.212253,-0.215706,-0.215706,-0.212253,0.000215
"Denmark","DK","1998",-0.076496,-0.21435,-0.202506,-0.202506,-0.21435,0.0002153
"Denmark","DK","1999",-0.080072,-0.229844,-0.199659,-0.199659,-0.229844,0.0002066
"Denmark","DK","2000",-0.0904847,-0.233429,-0.216204,-0.216204,-0.233429,0.0002067
"Denmark","DK","2001",-0.0904902,-0.247917,-0.245045,-0.245045,-0.247917,0.0002106
"Denmark","DK","2002",-0.102683,-0.277335,-0.276468,-0.276468,-0.277335,0.0002103
"Denmark","DK","2003",-0.1229355,-0.276194,-0.274793,-0.274793,-0.276194,0.00021
"Denmark","DK","2004",-0.14663,-0.296774,-0.291726,-0.291726,-0.296774,0.0002015
"Denmark","DK","2005",-0.160358,-0.296076,-0.292207,-0.292207,-0.296076,0.0001878
"Denmark","DK","2006",-0.18173,-0.319012,-0.317606,-0.317606,-0.319012,0.0001782
"Denmark","DK","2007",-0.216838,-0.361223,-0.361214,-0.361214,-0.361223,0.0001566
"Denmark","DK","2008",-0.258347,-0.383486,-0.382227,-0.382227,-0.383486,0.0001378
"Denmark","DK","2009",-0.3341315,-0.406086,-0.405534,-0.405534,-0.406086,8.91e-05
"Denmark","DK","2010",-0.342426,-0.411425,-0.411438,-0.411438,-0.411425,8.44e-05
"Denmark","DK","2011",-0.341707,-0.412107,-0.411829,-0.411829,-0.412107,8.73e-05
"Denmark","DK","2012",-0.340337,-0.412867,-0.412243,-0.412243,-0.412867,8.66e-05
"Denmark","DK","2013",-0.341724,-0.411487,-0.411485,-0.411485,-0.411487,8.75e-05
"Ecuador","EC","1990",-0.0185551,-0.322001,-0.302857,-0.302857,-0.322001,0.0003835
"Ecuador","EC","1991",0.0287964,-0.303558,-0.260474,-0.260474,-0.303558,0.0003288
"Ecuador","EC","1992",0.0202611,-0.301557,-0.268495,-0.268495,-0.301557,0.0003435
"Ecuador","EC","1993",-0.0600455,-0.326735,-0.319654,-0.319654,-0.326735,0.0003889
"Ecuador","EC","1994",-0.069115,-0.348219,-0.336841,-0.336841,-0.348219,0.0004062
"Ecuador","EC","1995",-0.0953106,-0.34969,-0.342954,-0.342954,-0.34969,0.000366
"Ecuador","EC","1996",-0.2730375,-0.396385,-0.395249,-0.395249,-0.396385,0.0001716
"Ecuador","EC","1997",-0.268633,-0.403869,-0.403881,-0.403881,-0.403869,0.0001707
"Ecuador","EC","1998",-0.246543,-0.376941,-0.369867,-0.369867,-0.376941,0.0001723
"Ecuador","EC","1999",0.186081,-0.167893,-0.0890327,-0.0890327,-0.167893,0.000463
"Ecuador","EC","2000",0.5268025,0.0628787,0.156799,0.156799,0.0628787,0.0006047
"Ecuador","EC","2001",0.792965,0.255201,0.330497,0.330497,0.255201,0.0007709
"Ecuador","EC","2002",1.00242,0.390589,0.469407,0.469407,0.390589,0.000897
"Ecuador","EC","2003",1.149115,0.443006,0.528058,0.528058,0.443006,0.0009846
"Ecuador","EC","2004",1.23735,0.485039,0.569925,0.569925,0.485039,0.0010461
"Ecuador","EC","2005",1.206965,0.4703,0.532647,0.532647,0.4703,0.0011077
"Ecuador","EC","2006",1.20571,0.379328,0.39354,0.39354,0.379328,0.0011531
"Ecuador","EC","2007",1.13444,0.288818,0.309339,0.309339,0.288818,0.0010859
"Ecuador","EC","2008",0.97917,0.427111,0.45326,0.45326,0.427111,0.0008463
"Ecuador","EC","2009",0.8488535,0.297387,0.387721,0.387721,0.297387,0.0007543
"Ecuador","EC","2010",0.794232,0.245406,0.26677,0.26677,0.245406,0.0006795
"Ecuador","EC","2011",0.651424,0.0566866,0.15072,0.15072,0.0566866,0.000612
"Ecuador","EC","2012",0.4234405,-0.234936,-0.094624,-0.094624,-0.234936,0.0005246
"Ecuador","EC","2013",0.19688,-0.256425,-0.179175,-0.179175,-0.256425,0.0006394
"Egypt, Arab Rep.","EG","1990",0.600078,0.100247,0.186594,0.186594,0.100247,0.000489
"Egypt, Arab Rep.","EG","1991",0.5498715,0.130207,0.229729,0.229729,0.130207,0.0004429
"Egypt, Arab Rep.","EG","1992",0.597801,0.178844,0.257265,0.257265,0.178844,0.0004147
"Egypt, Arab Rep.","EG","1993",0.622861,0.204455,0.285427,0.285427,0.204455,0.0004071
"Egypt, Arab Rep.","EG","1994",0.571422,0.227386,0.333611,0.333611,0.227386,0.0004217
"Egypt, Arab Rep.","EG","1995",0.5958285,0.234218,0.330112,0.330112,0.234218,0.0004938
"Egypt, Arab Rep.","EG","1996",0.6099795,0.106818,0.139699,0.139699,0.106818,0.000553
"Egypt, Arab Rep.","EG","1997",0.639734,0.19217,0.197261,0.197261,0.19217,0.0005454
"Egypt, Arab Rep.","EG","1998",0.6744865,0.131036,0.136994,0.136994,0.131036,0.0006436
"Egypt, Arab Rep.","EG","1999",0.739968,-0.0003424,0.0315822,0.0315822,-0.0003424,0.0007705
"Egypt, Arab Rep.","EG","2000",0.7596165,0.155948,0.153304,0.153304,0.155948,0.0007946
"Egypt, Arab Rep.","EG","2001",0.789045,0.294652,0.371426,0.371426,0.294652,0.0007433
"Egypt, Arab Rep.","EG","2002",0.759202,0.388803,0.311496,0.311496,0.388803,0.000764
"Egypt, Arab Rep.","EG","2003",0.778905,0.392288,0.320951,0.320951,0.392288,0.0007469
"Egypt, Arab Rep.","EG","2004",0.795769,0.328751,0.432271,0.432271,0.328751,0.0006833
"Egypt, Arab Rep.","EG","2005",0.6881445,0.242678,0.340272,0.340272,0.242678,0.000611
"Egypt, Arab Rep.","EG","2006",0.5973935,0.237123,0.30289,0.30289,0.237123,0.0005201
"Egypt, Arab Rep.","EG","2007",0.4986155,0.16469,0.238167,0.238167,0.16469,0.0004511
"Egypt, Arab Rep.","EG","2008",0.3622295,-0.0274194,0.0116363,0.0116363,-0.0274194,0.0004813
"Egypt, Arab Rep.","EG","2009",0.279017,-0.0532214,-0.0445764,-0.0445764,-0.0532214,0.0004568
"Egypt, Arab Rep.","EG","2010",0.2066605,-0.203635,-0.139569,-0.139569,-0.203635,0.0004871
"Egypt, Arab Rep.","EG","2011",0.155124,-0.16349,-0.135346,-0.135346,-0.16349,0.0004465
"Egypt, Arab Rep.","EG","2012",0.131316,-0.254182,-0.145834,-0.145834,-0.254182,0.0004518
"Egypt, Arab Rep.","EG","2013",0.0972119,-0.240225,-0.197945,-0.197945,-0.240225,0.0004693
"Equatorial Guinea","GQ","1990",-0.1144505,-0.267568,-0.226487,-0.226487,-0.267568,0.0002026
"Equatorial Guinea","GQ","1991",-0.1265095,-0.256968,-0.230975,-0.230975,-0.256968,0.0001939
"Equatorial Guinea","GQ","1992",-0.126416,-0.258047,-0.237672,-0.237672,-0.258047,0.000198
"Equatorial Guinea","GQ","1993",-0.125499,-0.255767,-0.246334,-0.246334,-0.255767,0.0001999
"Equatorial Guinea","GQ","1994",-0.1224135,-0.292828,-0.268189,-0.268189,-0.292828,0.0002036
"Equatorial Guinea","GQ","1995",-0.1282545,-0.2667,-0.261361,-0.261361,-0.2667,0.0001848
"Equatorial Guinea","GQ","1996",-0.123261,-0.269459,-0.254574,-0.254574,-0.269459,0.0001828
"Equatorial Guinea","GQ","1997",-0.132879,-0.27439,-0.274167,-0.274167,-0.27439,0.0001847
"Equatorial Guinea","GQ","1998",-0.1367675,-0.286084,-0.27602,-0.27602,-0.286084,0.0001839
"Equatorial Guinea","GQ","1999",-0.1417,-0.270749,-0.258136,-0.258136,-0.270749,0.0001705
"Equatorial Guinea","GQ","2000",-0.1478145,-0.329708,-0.302768,-0.302768,-0.329708,0.0001851
"Equatorial Guinea","GQ","2001",-0.15693,-0.282724,-0.281151,-0.281151,-0.282724,0.0001649
"Equatorial Guinea","GQ","2002",-0.1720705,-0.284316,-0.277972,-0.277972,-0.284316,0.000151
"Equatorial Guinea","GQ","2003",-0.1864055,-0.303993,-0.290224,-0.290224,-0.303993,0.0001503
"Equatorial Guinea","GQ","2004",-0.2016185,-0.313435,-0.313549,-0.313549,-0.313435,0.0001442
"Equatorial Guinea","GQ","2005",-0.229853,-0.330217,-0.327512,-0.327512,-0.330217,0.0001298
"Equatorial Guinea","GQ","2006",-0.269413,-0.386504,-0.386116,-0.386116,-0.386504,0.0001263
"Equatorial Guinea","GQ","2007",-0.2779885,-0.383429,-0.384251,-0.384251,-0.383429,0.0001233
"Equatorial Guinea","GQ","2008",-0.2531155,-0.362156,-0.361758,-0.361758,-0.362156,0.0001271
"Equatorial Guinea","GQ","2009",-0.2251615,-0.314091,-0.308933,-0.308933,-0.314091,0.000124
"Equatorial Guinea","GQ","2010",-0.1952775,-0.30538,-0.289676,-0.289676,-0.30538,0.000122
"Equatorial Guinea","GQ","2011",-0.176214,-0.300238,-0.273635,-0.273635,-0.300238,0.0001266
"Equatorial Guinea","GQ","2012",-0.1892975,-0.300927,-0.282821,-0.282821,-0.300927,0.0001416
"Equatorial Guinea","GQ","2013",-0.187965,-0.309259,-0.281532,-0.281532,-0.309259,0.0001565
"Estonia","EE","1990",-0.443262,-0.548082,-0.51874,-0.51874,-0.548082,0.0001207
"Estonia","EE","1991",-0.425445,-0.504162,-0.49939,-0.49939,-0.504162,0.0001138
"Estonia","EE","1992",-0.401163,-0.470217,-0.465468,-0.465468,-0.470217,9.8e-05
"Estonia","EE","1993",-0.345762,-0.407184,-0.405267,-0.405267,-0.407184,7.91e-05
"Estonia","EE","1994",-0.33627,-0.411266,-0.410966,-0.410966,-0.411266,8.55e-05
"Estonia","EE","1995",-0.328036,-0.39535,-0.394582,-0.394582,-0.39535,7.87e-05
"Estonia","EE","1996",-0.3235955,-0.392246,-0.391407,-0.391407,-0.392246,7.68e-05
"Estonia","EE","1997",-0.307854,-0.39424,-0.38818,-0.38818,-0.39424,7.39e-05
"Estonia","EE","1998",-0.3218495,-0.392463,-0.380434,-0.380434,-0.392463,7.25e-05
"Estonia","EE","1999",-0.3266675,-0.392722,-0.379924,-0.379924,-0.392722,7.61e-05
"Estonia","EE","2000",-0.3266165,-0.390767,-0.378699,-0.378699,-0.390767,7.26e-05
"Estonia","EE","2001",-0.325837,-0.390248,-0.382455,-0.382455,-0.390248,8.22e-05
"Estonia","EE","2002",-0.322248,-0.400521,-0.40048,-0.40048,-0.400521,8.8e-05
"Estonia","EE","2003",-0.3246805,-0.405803,-0.404808,-0.404808,-0.405803,9.37e-05
"Estonia","EE","2004",-0.322729,-0.3947,-0.387779,-0.387779,-0.3947,8.15e-05
"Estonia","EE","2005",-0.3244325,-0.410232,-0.40868,-0.40868,-0.410232,9.38e-05
"Estonia","EE","2006",-0.3227845,-0.402882,-0.402757,-0.402757,-0.402882,9.24e-05
"Estonia","EE","2007",-0.318464,-0.388954,-0.380158,-0.380158,-0.388954,7.72e-05
"Estonia","EE","2008",-0.318016,-0.40152,-0.390928,-0.390928,-0.40152,8.73e-05
"Estonia","EE","2009",-0.321008,-0.389366,-0.381585,-0.381585,-0.389366,7.71e-05
"Estonia","EE","2010",-0.312405,-0.386919,-0.373661,-0.373661,-0.386919,7.75e-05
"Estonia","EE","2011",-0.304053,-0.376992,-0.365275,-0.365275,-0.376992,8.37e-05
"Estonia","EE","2012",-0.265932,-0.367861,-0.352308,-0.352308,-0.367861,8.82e-05
"Estonia","EE","2013",-0.2533205,-0.368629,-0.34991,-0.34991,-0.368629,0.0001045
"Finland","FI","1990",-0.0848465,-0.216686,-0.200803,-0.200803,-0.216686,0.0001688
"Finland","FI","1991",-0.084778,-0.210284,-0.199627,-0.199627,-0.210284,0.0001641
"Finland","FI","1992",-0.0784355,-0.202919,-0.175471,-0.175471,-0.202919,0.0001595
"Finland","FI","1993",-0.0765204,-0.198476,-0.175746,-0.175746,-0.198476,0.0001566
"Finland","FI","1994",-0.0774404,-0.196736,-0.171894,-0.171894,-0.196736,0.0001594
"Finland","FI","1995",-0.0777054,-0.202056,-0.170817,-0.170817,-0.202056,0.0001584
"Finland","FI","1996",-0.0729069,-0.18905,-0.172197,-0.172197,-0.18905,0.0001596
"Finland","FI","1997",-0.0652663,-0.19104,-0.17268,-0.17268,-0.19104,0.0001617
"Finland","FI","1998",-0.0591755,-0.195818,-0.175032,-0.175032,-0.195818,0.0001625
"Finland","FI","1999",-0.0550742,-0.185993,-0.177283,-0.177283,-0.185993,0.0001681
"Finland","FI","2000",-0.0544955,-0.182029,-0.165721,-0.165721,-0.182029,0.0001731
"Finland","FI","2001",-0.0559432,-0.178599,-0.16994,-0.16994,-0.178599,0.0001755
"Finland","FI","2002",-0.0497472,-0.193612,-0.172349,-0.172349,-0.193612,0.0001781
"Finland","FI","2003",-0.0486735,-0.179861,-0.167685,-0.167685,-0.179861,0.0001816
"Finland","FI","2004",-0.0489162,-0.188361,-0.162647,-0.162647,-0.188361,0.000182
"Finland","FI","2005",-0.0478274,-0.188497,-0.159448,-0.159448,-0.188497,0.0001825
"Finland","FI","2006",-0.0479613,-0.192953,-0.145677,-0.145677,-0.192953,0.0001836
"Finland","FI","2007",-0.0500013,-0.205338,-0.159774,-0.159774,-0.205338,0.000182
"Finland","FI","2008",-0.0500943,-0.188435,-0.167125,-0.167125,-0.188435,0.0001868
"Finland","FI","2009",-0.0488408,-0.181119,-0.163648,-0.163648,-0.181119,0.00019
"Finland","FI","2010",-0.0491567,-0.178948,-0.164548,-0.164548,-0.178948,0.0001944
"Finland","FI","2011",-0.0499092,-0.180114,-0.170348,-0.170348,-0.180114,0.0002002
"Finland","FI","2012",-0.0485725,-0.191432,-0.154568,-0.154568,-0.191432,0.0002061
"Finland","FI","2013",-0.0496316,-0.191969,-0.174738,-0.174738,-0.191969,0.0002117
"France","FR","1990",-0.0758213,-0.308802,-0.308998,-0.308998,-0.308802,0.0003601
"France","FR","1991",-0.0771678,-0.254792,-0.264596,-0.264596,-0.254792,0.000299
"France","FR","1992",-0.0885562,-0.263162,-0.263028,-0.263028,-0.263162,0.0002617
"France","FR","1993",-0.0915197,-0.273496,-0.265304,-0.265304,-0.273496,0.000249
"France","FR","1994",-0.1181315,-0.279247,-0.240511,-0.240511,-0.279247,0.0002369
"France","FR","1995",-0.1383075,-0.292282,-0.25737,-0.25737,-0.292282,0.0002156
"France","FR","1996",-0.1749175,-0.36229,-0.353397,-0.353397,-0.36229,0.0002306
"France","FR","1997",-0.2375165,-0.382427,-0.364874,-0.364874,-0.382427,0.0001855
"France","FR","1998",-0.400324,-0.485324,-0.483082,-0.483082,-0.485324,0.0001038
"France","FR","1999",-0.3699045,-0.43283,-0.432497,-0.432497,-0.43283,8.47e-05
"France","FR","2000",-0.2056955,-0.383775,-0.379018,-0.379018,-0.383775,0.0002286
"France","FR","2001",-0.126818,-0.299499,-0.274538,-0.274538,-0.299499,0.0002568
"France","FR","2002",-0.0693818,-0.260682,-0.243519,-0.243519,-0.260682,0.0002747
"France","FR","2003",-0.0313248,-0.25642,-0.21869,-0.21869,-0.25642,0.0002868
"France","FR","2004",-0.0227932,-0.226784,-0.201427,-0.201427,-0.226784,0.0002921
"France","FR","2005",-0.0232309,-0.243628,-0.233556,-0.233556,-0.243628,0.0003176
"France","FR","2006",-0.021969,-0.307747,-0.297285,-0.297285,-0.307747,0.0003371
"France","FR","2007",-0.0304928,-0.293635,-0.276417,-0.276417,-0.293635,0.0003508
"France","FR","2008",-0.021387,-0.273182,-0.241657,-0.241657,-0.273182,0.0003183
"France","FR","2009",-0.0233254,-0.258226,-0.257889,-0.257889,-0.258226,0.0003155
"France","FR","2010",-0.0254894,-0.247771,-0.219558,-0.219558,-0.247771,0.0002986
"France","FR","2011",-0.0203452,-0.224073,-0.197878,-0.197878,-0.224073,0.0002858
"France","FR","2012",-0.0323322,-0.234032,-0.20106,-0.20106,-0.234032,0.000295
"France","FR","2013",-0.0065276,-0.2644,-0.214998,-0.214998,-0.2644,0.0003228
"Germany","DE","1990",-0.3912845,-0.465962,-0.450194,-0.450194,-0.465962,8.94e-05
"Germany","DE","1991",-0.384536,-0.448356,-0.440116,-0.440116,-0.448356,8.64e-05
"Germany","DE","1992",-0.2590745,-0.370234,-0.368136,-0.368136,-0.370234,0.0001397
"Germany","DE","1993",-0.1962385,-0.323367,-0.308088,-0.308088,-0.323367,0.000155
