"country","iso2c","quarter","bid_ask_local_spread_bloomberg","bid_ask_usd_spread_bloomberg","bond_spread_local_USD_10yr_bloomberg","bond_spread_usd_USD_10yr_bloomberg","bond_spread_local_dMark_10yr_bloomberg","bond_spread_usd_dMark_10yr_bloomberg","bond_spread_local_yen_10yr_bloomberg","bond_spread_usd_yen_10yr_bloomberg","bond_spread_local_pound_10yr_bloomberg","bond_spread_usd_pound_10yr_bloomberg","bond_yld_datastream","bond_yld_datastream_details","ext_debt_datastream","ext_debt_datastream_details","surplus_deficit_datastream","surplus_deficit_datastream_details"
"Spain","ES",2013.2,0.0214615384615385,,248.560084615385,,306.566492307692,,374.614515384615,,254.634669230769,,4.5,"ES CENTRAL GOVERNMENT BOND - 10-YEAR YIELD",2183709670,"ES EXTERNAL DEBT CURN (~U$)",-33358.7,"ES GOVERNMENT DEFICIT(-)OR SURPLUS(CMLV)(METHO BREAK 01 2012) (~U$)"
"Spain","ES",2013.3,0.0138461538461538,,180.666161538462,,273.399930769231,,374.256261538462,,189.804238461538,,4.53,"ES CENTRAL GOVERNMENT BOND - 10-YEAR YIELD",2211752776,"ES EXTERNAL DEBT CURN (~U$)",-50346.4,"ES GOVERNMENT DEFICIT(-)OR SURPLUS(CMLV)(METHO BREAK 01 2012) (~U$)"
"Spain","ES",2013.4,0.00869230769230772,,140.0629,,234.134553846154,,349.698392307692,,134.446292307692,,4.15,"ES CENTRAL GOVERNMENT BOND - 10-YEAR YIELD",2236657868,"ES EXTERNAL DEBT CURN (~U$)",-55360.4,"ES GOVERNMENT DEFICIT(-)OR SURPLUS(CMLV)(METHO BREAK 01 2012) (~U$)"
"Spain","ES",2014.1,0.00823076923076918,,80.8136384615385,,187.759207692308,,292.379715384615,,77.9172769230769,,3.55,"ES CENTRAL GOVERNMENT BOND - 10-YEAR YIELD",2283576860,"ES EXTERNAL DEBT CURN (~U$)",-13165.3,"ES GOVERNMENT DEFICIT(-)OR SURPLUS(CMLV)(METHO BREAK 01 2012) (~U$)"
"Spain","ES",2014.2,0.00669230769230767,,30.1788923076923,,148.9359,,230.307207692308,,24.9547615384615,,2.92,"ES CENTRAL GOVERNMENT BOND - 10-YEAR YIELD",2295653439,"ES EXTERNAL DEBT CURN (~U$)",-30750.7,"ES GOVERNMENT DEFICIT(-)OR SURPLUS(CMLV)(METHO BREAK 01 2012) (~U$)"
"Spain","ES",2014.3,0.0076153846153847,,-6.78254615384615,,135.447715384615,,188.167030769231,,-9.20898461538462,,2.42,"ES CENTRAL GOVERNMENT BOND - 10-YEAR YIELD",2144631950,"ES EXTERNAL DEBT CURN (~U$)",-43526.6,"ES GOVERNMENT DEFICIT(-)OR SURPLUS(CMLV)(METHO BREAK 01 2012) (~U$)"
"Spain","ES",2014.4,0.0178461538461538,,-28.7150153846154,,120.244884615385,,153.189346153846,,-10.9311846153846,,1.99,"ES CENTRAL GOVERNMENT BOND - 10-YEAR YIELD",2057192914,"ES EXTERNAL DEBT CURN (~U$)",-43352,"ES GOVERNMENT DEFICIT(-)OR SURPLUS(CMLV)(METHO BREAK 01 2012) (~U$)"
"Spain","ES",2015.1,0.00953846153846155,,-58.1749692307692,,104.522392307692,,106.049361538462,,-23.9224769230769,,1.43,"ES CENTRAL GOVERNMENT BOND - 10-YEAR YIELD",1915811808,"ES EXTERNAL DEBT CURN (~U$)",-10490,"ES GOVERNMENT DEFICIT(-)OR SURPLUS(CMLV)(METHO BREAK 01 2012) (~U$)"
"Spain","ES",2015.2,0.0118461538461539,,-41.2072076923077,,122.456330769231,,132.894484615385,,-11.6255384615385,,1.77,"ES CENTRAL GOVERNMENT BOND - 10-YEAR YIELD",,"ES EXTERNAL DEBT CURN (~U$)",-18911.1,"ES GOVERNMENT DEFICIT(-)OR SURPLUS(CMLV)(METHO BREAK 01 2012) (~U$)"
"Spain","ES",2015.3,0.01125,,-31.5671,,124.142275,,159.033325,,1.084975,,,"ES CENTRAL GOVERNMENT BOND - 10-YEAR YIELD",,"ES EXTERNAL DEBT CURN (~U$)",,"ES GOVERNMENT DEFICIT(-)OR SURPLUS(CMLV)(METHO BREAK 01 2012) (~U$)"
"Sweden","SE",2005.3,0.00999999999999983,,-116.916371428571,,-14.6397142857143,,169.303142857143,,-122.339714285714,,3.06,"SD GOVERNMENT BOND YIELD - 10 YEAR MATURITIES",39627.33,"SD CENTRAL GOVERNMENT EXTERNAL DEBT CURN (~U$)",-317.3,"SD CENTRAL GOVERNMENT BUDGET - BALANCE CURN (~U$)"
"Sweden","SE",2005.4,0.00999999999999992,,-117.277392307692,,-7.04423076923077,,177.663461538462,,-98.8596153846154,,3.31,"SD GOVERNMENT BOND YIELD - 10 YEAR MATURITIES",38396,"SD CENTRAL GOVERNMENT EXTERNAL DEBT CURN (~U$)",-664,"SD CENTRAL GOVERNMENT BUDGET - BALANCE CURN (~U$)"
"Sweden","SE",2006.1,0.011076923076923,,-115.065676923077,,-8.75423076923077,,182.622692307692,,-78.585,,3.43,"SD GOVERNMENT BOND YIELD - 10 YEAR MATURITIES",38487.33,"SD CENTRAL GOVERNMENT EXTERNAL DEBT CURN (~U$)",895.3,"SD CENTRAL GOVERNMENT BUDGET - BALANCE CURN (~U$)"
"Sweden","SE",2006.2,0.00938461538461538,,-119.1283,,-9.02723076923077,,197.726615384615,,-72.7041538461538,,3.89,"SD GOVERNMENT BOND YIELD - 10 YEAR MATURITIES",39391,"SD CENTRAL GOVERNMENT EXTERNAL DEBT CURN (~U$)",1937.7,"SD CENTRAL GOVERNMENT BUDGET - BALANCE CURN (~U$)"
"Sweden","SE",2006.3,0.015076923076923,,-108.112230769231,,-7.84146153846154,,200.012384615385,,-80.7106923076923,,3.83,"SD GOVERNMENT BOND YIELD - 10 YEAR MATURITIES",38689.33,"SD CENTRAL GOVERNMENT EXTERNAL DEBT CURN (~U$)",-263.7,"SD CENTRAL GOVERNMENT BUDGET - BALANCE CURN (~U$)"
"Sweden","SE",2006.4,0.0134615384615385,,-99.5989692307692,,-13.6577692307692,,194.788384615385,,-95.9962307692308,,3.67,"SD GOVERNMENT BOND YIELD - 10 YEAR MATURITIES",38856,"SD CENTRAL GOVERNMENT EXTERNAL DEBT CURN (~U$)",-1953.3,"SD CENTRAL GOVERNMENT BUDGET - BALANCE CURN (~U$)"
"Sweden","SE",2007.1,0.0103846153846154,,-82.3678384615385,,-15.7170769230769,,218.959846153846,,-102.578615384615,,3.87,"SD GOVERNMENT BOND YIELD - 10 YEAR MATURITIES",38011.33,"SD CENTRAL GOVERNMENT EXTERNAL DEBT CURN (~U$)",2424,"SD CENTRAL GOVERNMENT BUDGET - BALANCE CURN (~U$)"
"Sweden","SE",2007.2,0.0150000000000001,,-65.2620615384615,,-15.4,,246.461538461538,,-101.976923076923,,4.21,"SD GOVERNMENT BOND YIELD - 10 YEAR MATURITIES",37503,"SD CENTRAL GOVERNMENT EXTERNAL DEBT CURN (~U$)",3718.7,"SD CENTRAL GOVERNMENT BUDGET - BALANCE CURN (~U$)"
"Sweden","SE",2007.3,0.0150769230769229,,-44.2847615384615,,-6.55384615384615,,255.953846153846,,-87.8153846153846,,4.31,"SD GOVERNMENT BOND YIELD - 10 YEAR MATURITIES",36670.67,"SD CENTRAL GOVERNMENT EXTERNAL DEBT CURN (~U$)",2049.3,"SD CENTRAL GOVERNMENT BUDGET - BALANCE CURN (~U$)"
"Sweden","SE",2007.4,0.015,,0.963369230769231,,5.35384615384615,,270.346153846154,,-48.7307692307692,,4.28,"SD GOVERNMENT BOND YIELD - 10 YEAR MATURITIES",36730.33,"SD CENTRAL GOVERNMENT EXTERNAL DEBT CURN (~U$)",-3291.7,"SD CENTRAL GOVERNMENT BUDGET - BALANCE CURN (~U$)"
"Sweden","SE",2008.1,0.0150000000000002,,37.2243692307692,,6,,259.069230769231,,-46.2461538461538,,4.01,"SD GOVERNMENT BOND YIELD - 10 YEAR MATURITIES",36258.67,"SD CENTRAL GOVERNMENT EXTERNAL DEBT CURN (~U$)",4700.3,"SD CENTRAL GOVERNMENT BUDGET - BALANCE CURN (~U$)"
"Sweden","SE",2008.2,0.0110769230769231,,36.4846307692308,,-3.46106153846154,,259.688715384615,,-60.2341846153846,,4.22,"SD GOVERNMENT BOND YIELD - 10 YEAR MATURITIES",36541,"SD CENTRAL GOVERNMENT EXTERNAL DEBT CURN (~U$)",2806,"SD CENTRAL GOVERNMENT BUDGET - BALANCE CURN (~U$)"
"Sweden","SE",2008.3,0.0111538461538462,,23.3382846153846,,-16.6385615384615,,261.234492307692,,-57.9911076923077,,4.13,"SD GOVERNMENT BOND YIELD - 10 YEAR MATURITIES",33400.33,"SD CENTRAL GOVERNMENT EXTERNAL DEBT CURN (~U$)",5559.7,"SD CENTRAL GOVERNMENT BUDGET - BALANCE CURN (~U$)"
"Sweden","SE",2008.4,0.0102307692307692,,-9.44465384615385,,-37.0761153846154,,172.743630769231,,-80.9298615384615,,3.19,"SD GOVERNMENT BOND YIELD - 10 YEAR MATURITIES",27024.67,"SD CENTRAL GOVERNMENT EXTERNAL DEBT CURN (~U$)",-4655,"SD CENTRAL GOVERNMENT BUDGET - BALANCE CURN (~U$)"
"Sweden","SE",2009.1,0.0102307692307692,,12.3349538461538,,-23.5688923076923,,156.8413,,-49.9684,,2.89,"SD GOVERNMENT BOND YIELD - 10 YEAR MATURITIES",27215.33,"SD CENTRAL GOVERNMENT EXTERNAL DEBT CURN (~U$)",2608.3,"SD CENTRAL GOVERNMENT BUDGET - BALANCE CURN (~U$)"
"Sweden","SE",2009.2,0.0106153846153845,,12.1818307692308,,3.81857692307692,,199.390553846154,,-18.8260846153846,,3.46,"SD GOVERNMENT BOND YIELD - 10 YEAR MATURITIES",36550.67,"SD CENTRAL GOVERNMENT EXTERNAL DEBT CURN (~U$)",-3735.7,"SD CENTRAL GOVERNMENT BUDGET - BALANCE CURN (~U$)"
"Sweden","SE",2009.3,0.00999999999999996,,-13.9493384615385,,4.14008461538462,,202.227,,-34.5401076923077,,3.4,"SD GOVERNMENT BOND YIELD - 10 YEAR MATURITIES",43849.33,"SD CENTRAL GOVERNMENT EXTERNAL DEBT CURN (~U$)",-1121,"SD CENTRAL GOVERNMENT BUDGET - BALANCE CURN (~U$)"
"Sweden","SE",2009.4,0.00999999999999996,,-19.8717076923077,,-0.482584615384615,,192.769169230769,,-44.5547307692308,,3.25,"SD GOVERNMENT BOND YIELD - 10 YEAR MATURITIES",48314,"SD CENTRAL GOVERNMENT EXTERNAL DEBT CURN (~U$)",-6082.7,"SD CENTRAL GOVERNMENT BUDGET - BALANCE CURN (~U$)"
"Sweden","SE",2010.1,0.0100000000000001,,-47.0114923076923,,2.33808461538462,,189.305630769231,,-77.7060153846154,,3.28,"SD GOVERNMENT BOND YIELD - 10 YEAR MATURITIES",44297.33,"SD CENTRAL GOVERNMENT EXTERNAL DEBT CURN (~U$)",3160,"SD CENTRAL GOVERNMENT BUDGET - BALANCE CURN (~U$)"
"Sweden","SE",2010.2,0.0102307692307692,,-65.9652692307692,,-1.64373076923077,,154.027184615385,,-90.4787538461539,,2.83,"SD GOVERNMENT BOND YIELD - 10 YEAR MATURITIES",44564,"SD CENTRAL GOVERNMENT EXTERNAL DEBT CURN (~U$)",1234,"SD CENTRAL GOVERNMENT BUDGET - BALANCE CURN (~U$)"
"Sweden","SE",2010.3,0.00999999999999999,,-25.6245846153846,,7.97533846153846,,148.000707692308,,-62.7978461538462,,2.56,"SD GOVERNMENT BOND YIELD - 10 YEAR MATURITIES",43520,"SD CENTRAL GOVERNMENT EXTERNAL DEBT CURN (~U$)",216.3,"SD CENTRAL GOVERNMENT BUDGET - BALANCE CURN (~U$)"
"Sweden","SE",2010.4,0.01,,4.4873,,25.9572214285714,,185.829157142857,,-31.6119928571429,,2.9,"SD GOVERNMENT BOND YIELD - 10 YEAR MATURITIES",42302.33,"SD CENTRAL GOVERNMENT EXTERNAL DEBT CURN (~U$)",-4954.3,"SD CENTRAL GOVERNMENT BUDGET - BALANCE CURN (~U$)"
"Sweden","SE",2011.1,0.0315,,-11.2810666666667,,14.8707666666667,,207.508625,,-32.9313,,3.35,"SD GOVERNMENT BOND YIELD - 10 YEAR MATURITIES",40186,"SD CENTRAL GOVERNMENT EXTERNAL DEBT CURN (~U$)",4824.3,"SD CENTRAL GOVERNMENT BUDGET - BALANCE CURN (~U$)"
"Sweden","SE",2011.2,0.0252307692307693,,-13.0745461538462,,-8.42353846153846,,187.418192307692,,-35.1712615384615,,3.06,"SD GOVERNMENT BOND YIELD - 10 YEAR MATURITIES",42396.33,"SD CENTRAL GOVERNMENT EXTERNAL DEBT CURN (~U$)",2616.3,"SD CENTRAL GOVERNMENT BUDGET - BALANCE CURN (~U$)"
"Sweden","SE",2011.3,0.0263571428571429,,-18.8261642857143,,-7.91130714285714,,116.315071428571,,-47.6379571428571,,2.25,"SD GOVERNMENT BOND YIELD - 10 YEAR MATURITIES",40930.67,"SD CENTRAL GOVERNMENT EXTERNAL DEBT CURN (~U$)",349.7,"SD CENTRAL GOVERNMENT BUDGET - BALANCE CURN (~U$)"
"Sweden","SE",2011.4,0.030923076923077,,-30.6969076923077,,-27.2827692307692,,75.0538615384615,,-54.3072923076923,,1.76,"SD GOVERNMENT BOND YIELD - 10 YEAR MATURITIES",37311,"SD CENTRAL GOVERNMENT EXTERNAL DEBT CURN (~U$)",-3917.7,"SD CENTRAL GOVERNMENT BUDGET - BALANCE CURN (~U$)"
"Sweden","SE",2012.1,0.0273846153846154,,-20.1288384615385,,-4.54589230769231,,84.6307692307692,,-32.0047846153846,,1.85,"SD GOVERNMENT BOND YIELD - 10 YEAR MATURITIES",24582.33,"SD CENTRAL GOVERNMENT EXTERNAL DEBT CURN (~U$)",1379,"SD CENTRAL GOVERNMENT BUDGET - BALANCE CURN (~U$)"
"Sweden","SE",2012.2,0.0264615384615385,,-22.2259461538462,,2.72061538461538,,67.6615384615385,,-31.4850769230769,,1.59,"SD GOVERNMENT BOND YIELD - 10 YEAR MATURITIES",26809.33,"SD CENTRAL GOVERNMENT EXTERNAL DEBT CURN (~U$)",939.7,"SD CENTRAL GOVERNMENT BUDGET - BALANCE CURN (~U$)"
"Sweden","SE",2012.3,0.0191538461538461,,-22.8457538461538,,-1.00066923076923,,61.6538461538462,,-22.0240153846154,,1.43,"SD GOVERNMENT BOND YIELD - 10 YEAR MATURITIES",28645,"SD CENTRAL GOVERNMENT EXTERNAL DEBT CURN (~U$)",606.7,"SD CENTRAL GOVERNMENT BUDGET - BALANCE CURN (~U$)"
"Sweden","SE",2012.4,0.0203846153846154,,-20.0030153846154,,7.29710769230769,,73.2307692307692,,-32.063,,1.5,"SD GOVERNMENT BOND YIELD - 10 YEAR MATURITIES",29278.33,"SD CENTRAL GOVERNMENT EXTERNAL DEBT CURN (~U$)",-4261,"SD CENTRAL GOVERNMENT BUDGET - BALANCE CURN (~U$)"
"Sweden","SE",2013.1,0.0217692307692308,,-5.22606923076923,,35.4350153846154,,117.546053846154,,-13.6561,,1.91,"SD GOVERNMENT BOND YIELD - 10 YEAR MATURITIES",29897.33,"SD CENTRAL GOVERNMENT EXTERNAL DEBT CURN (~U$)",-3826.3,"SD CENTRAL GOVERNMENT BUDGET - BALANCE CURN (~U$)"
"Sweden","SE",2013.2,0.0236923076923077,,-18.5005769230769,,39.5058307692308,,107.553846153846,,-12.4260076923077,,1.83,"SD GOVERNMENT BOND YIELD - 10 YEAR MATURITIES",29475.67,"SD CENTRAL GOVERNMENT EXTERNAL DEBT CURN (~U$)",765.7,"SD CENTRAL GOVERNMENT BUDGET - BALANCE CURN (~U$)"
"Sweden","SE",2013.3,0.0225384615384615,,-36.3670076923077,,56.3667615384615,,157.223084615385,,-27.2289076923077,,2.37,"SD GOVERNMENT BOND YIELD - 10 YEAR MATURITIES",30398.33,"SD CENTRAL GOVERNMENT EXTERNAL DEBT CURN (~U$)",957.3,"SD CENTRAL GOVERNMENT BUDGET - BALANCE CURN (~U$)"
"Sweden","SE",2013.4,0.013,,-37.0354384615385,,57.0361846153846,,172.600023076923,,-42.6520461538462,,2.38,"SD GOVERNMENT BOND YIELD - 10 YEAR MATURITIES",30983,"SD CENTRAL GOVERNMENT EXTERNAL DEBT CURN (~U$)",-4582.3,"SD CENTRAL GOVERNMENT BUDGET - BALANCE CURN (~U$)"
"Sweden","SE",2014.1,0.0136923076923077,,-50.9814384615385,,55.9641307692308,,160.584630769231,,-53.8778,,2.25,"SD GOVERNMENT BOND YIELD - 10 YEAR MATURITIES",30231.67,"SD CENTRAL GOVERNMENT EXTERNAL DEBT CURN (~U$)",674,"SD CENTRAL GOVERNMENT BUDGET - BALANCE CURN (~U$)"
"Sweden","SE",2014.2,0.0153846153846154,,-71.0283461538462,,47.7286538461538,,129.099969230769,,-76.2524846153846,,1.91,"SD GOVERNMENT BOND YIELD - 10 YEAR MATURITIES",28278.33,"SD CENTRAL GOVERNMENT EXTERNAL DEBT CURN (~U$)",575.3,"SD CENTRAL GOVERNMENT BUDGET - BALANCE CURN (~U$)"
"Sweden","SE",2014.3,0.0148461538461539,,-90.2419153846154,,51.9883384615385,,104.707646153846,,-92.6683538461538,,1.56,"SD GOVERNMENT BOND YIELD - 10 YEAR MATURITIES",26357.67,"SD CENTRAL GOVERNMENT EXTERNAL DEBT CURN (~U$)",6.7,"SD CENTRAL GOVERNMENT BUDGET - BALANCE CURN (~U$)"
"Sweden","SE",2014.4,0.014076923076923,,-112.381653846154,,36.5782846153846,,69.5227384615385,,-94.5978,,1.15,"SD GOVERNMENT BOND YIELD - 10 YEAR MATURITIES",24797.33,"SD CENTRAL GOVERNMENT EXTERNAL DEBT CURN (~U$)",-4214.3,"SD CENTRAL GOVERNMENT BUDGET - BALANCE CURN (~U$)"
"Sweden","SE",2015.1,0.023,,-134.008938461538,,28.6884307692308,,30.2153846153846,,-99.7564538461538,,0.66,"SD GOVERNMENT BOND YIELD - 10 YEAR MATURITIES",22010.67,"SD CENTRAL GOVERNMENT EXTERNAL DEBT CURN (~U$)",898,"SD CENTRAL GOVERNMENT BUDGET - BALANCE CURN (~U$)"
"Sweden","SE",2015.2,0.0310769230769231,,-149.109584615385,,14.5539307692308,,24.9920923076923,,-119.527938461538,,0.69,"SD GOVERNMENT BOND YIELD - 10 YEAR MATURITIES",21783.33,"SD CENTRAL GOVERNMENT EXTERNAL DEBT CURN (~U$)",1625,"SD CENTRAL GOVERNMENT BUDGET - BALANCE CURN (~U$)"
"Sweden","SE",2015.3,0.02575,,-154.700975,,1.008375,,35.899425,,-122.0489,,,"SD GOVERNMENT BOND YIELD - 10 YEAR MATURITIES",,"SD CENTRAL GOVERNMENT EXTERNAL DEBT CURN (~U$)",,"SD CENTRAL GOVERNMENT BUDGET - BALANCE CURN (~U$)"
"Switzerland","CH",2005.3,0.0112,,-230.253221428571,,-127.976571428571,,55.9662857142857,,-235.676571428571,,1.95,"SW CONFEDERATION BOND YIELD - 10 YEARS NADJ",46189.1,"SW EXTERNAL DEBT - GOVERNMENT CURN (~U$)",,
"Switzerland","CH",2005.4,0.0114615384615385,,-240.560015384615,,-130.326846153846,,54.3808461538462,,-222.142230769231,,2.08,"SW CONFEDERATION BOND YIELD - 10 YEARS NADJ",45563.8,"SW EXTERNAL DEBT - GOVERNMENT CURN (~U$)",,
"Switzerland","CH",2006.1,0.010923076923077,,-235.526446153846,,-129.215,,62.1619230769231,,-199.045769230769,,2.31,"SW CONFEDERATION BOND YIELD - 10 YEARS NADJ",50803.2,"SW EXTERNAL DEBT - GOVERNMENT CURN (~U$)",,
"Switzerland","CH",2006.2,0.0119230769230769,,-239.869684615385,,-129.768615384615,,76.9852307692308,,-193.445538461538,,2.77,"SW CONFEDERATION BOND YIELD - 10 YEARS NADJ",54212.1,"SW EXTERNAL DEBT - GOVERNMENT CURN (~U$)",6685,"SW GENERAL GOVERNMENT BALANCE CURN (~U$)"
"Switzerland","CH",2006.3,0.0126153846153846,,-228.991930769231,,-128.721153846154,,79.1326923076923,,-201.590384615385,,2.55,"SW CONFEDERATION BOND YIELD - 10 YEARS NADJ",56219.7,"SW EXTERNAL DEBT - GOVERNMENT CURN (~U$)",,
"Switzerland","CH",2006.4,0.0149230769230769,,-225.649138461538,,-139.707923076923,,68.7382307692308,,-222.046384615385,,2.44,"SW CONFEDERATION BOND YIELD - 10 YEARS NADJ",58195.7,"SW EXTERNAL DEBT - GOVERNMENT CURN (~U$)",,
"Switzerland","CH",2007.1,0.0129230769230769,,-204.715915384615,,-138.065153846154,,96.6117692307692,,-224.926692307692,,2.63,"SW CONFEDERATION BOND YIELD - 10 YEARS NADJ",53324.8,"SW EXTERNAL DEBT - GOVERNMENT CURN (~U$)",,
"Switzerland","CH",2007.2,0.0138461538461538,,-188.136615384615,,-138.274538461538,,123.587,,-224.851461538462,,3.01,"SW CONFEDERATION BOND YIELD - 10 YEARS NADJ",54944.8,"SW EXTERNAL DEBT - GOVERNMENT CURN (~U$)",7237,"SW GENERAL GOVERNMENT BALANCE CURN (~U$)"
"Switzerland","CH",2007.3,0.0140769230769231,,-166.215992307692,,-128.485076923077,,134.022615384615,,-209.746615384615,,3.07,"SW CONFEDERATION BOND YIELD - 10 YEARS NADJ",58670.1,"SW EXTERNAL DEBT - GOVERNMENT CURN (~U$)",,
"Switzerland","CH",2007.4,0.0145384615384615,,-129.961107692308,,-125.570615384615,,139.421692307692,,-179.655230769231,,3,"SW CONFEDERATION BOND YIELD - 10 YEARS NADJ",58382.8,"SW EXTERNAL DEBT - GOVERNMENT CURN (~U$)",,
"Switzerland","CH",2008.1,0.0145384615384615,,-75.4043846153846,,-106.628769230769,,146.440461538462,,-158.874923076923,,3.01,"SW CONFEDERATION BOND YIELD - 10 YEARS NADJ",67833.4,"SW EXTERNAL DEBT - GOVERNMENT CURN (~U$)",,
"Switzerland","CH",2008.2,0.0112307692307693,,-72.5032461538461,,-112.448930769231,,150.700846153846,,-169.222069230769,,3.27,"SW CONFEDERATION BOND YIELD - 10 YEARS NADJ",67238.7,"SW EXTERNAL DEBT - GOVERNMENT CURN (~U$)",3470,"SW GENERAL GOVERNMENT BALANCE CURN (~U$)"
"Switzerland","CH",2008.3,0.0155384615384616,,-93.7854923076923,,-133.762353846154,,144.1107,,-175.114892307692,,2.93,"SW CONFEDERATION BOND YIELD - 10 YEARS NADJ",80749.7,"SW EXTERNAL DEBT - GOVERNMENT CURN (~U$)",,
"Switzerland","CH",2008.4,0.0134615384615386,,-77.2663076923077,,-104.897776923077,,104.921969230769,,-148.751515384615,,2.38,"SW CONFEDERATION BOND YIELD - 10 YEARS NADJ",65340,"SW EXTERNAL DEBT - GOVERNMENT CURN (~U$)",,
"Switzerland","CH",2009.1,0.0131538461538462,,-60.1193615384615,,-96.0232230769231,,84.3869846153846,,-122.422723076923,,2.19,"SW CONFEDERATION BOND YIELD - 10 YEARS NADJ",38968.5,"SW EXTERNAL DEBT - GOVERNMENT CURN (~U$)",,
"Switzerland","CH",2009.2,0.0136153846153847,,-104.378307692308,,-112.741584615385,,82.8303923076923,,-135.386246153846,,2.41,"SW CONFEDERATION BOND YIELD - 10 YEARS NADJ",38825.2,"SW EXTERNAL DEBT - GOVERNMENT CURN (~U$)",9635,"SW GENERAL GOVERNMENT BALANCE CURN (~U$)"
"Switzerland","CH",2009.3,0.0138461538461539,,-141.796676923077,,-123.707246153846,,74.3796692307692,,-162.387423076923,,2.16,"SW CONFEDERATION BOND YIELD - 10 YEARS NADJ",39063.2,"SW EXTERNAL DEBT - GOVERNMENT CURN (~U$)",,
"Switzerland","CH",2009.4,0.0136923076923077,,-150.212376923077,,-130.823276923077,,62.4284923076923,,-174.895415384615,,2.06,"SW CONFEDERATION BOND YIELD - 10 YEARS NADJ",39997.4,"SW EXTERNAL DEBT - GOVERNMENT CURN (~U$)",,
"Switzerland","CH",2010.1,0.0132307692307692,,-177.450469230769,,-128.100907692308,,58.8666615384615,,-208.145,,1.96,"SW CONFEDERATION BOND YIELD - 10 YEARS NADJ",40069.2,"SW EXTERNAL DEBT - GOVERNMENT CURN (~U$)",,
"Switzerland","CH",2010.2,0.013,,-181.157884615385,,-116.836346153846,,38.8345846153846,,-205.671353846154,,1.65,"SW CONFEDERATION BOND YIELD - 10 YEARS NADJ",48689.4,"SW EXTERNAL DEBT - GOVERNMENT CURN (~U$)",1902,"SW GENERAL GOVERNMENT BALANCE CURN (~U$)"
"Switzerland","CH",2010.3,0.0118461538461538,,-145.639161538462,,-112.039246153846,,27.9861230769231,,-182.812430769231,,1.35,"SW CONFEDERATION BOND YIELD - 10 YEARS NADJ",49674.1,"SW EXTERNAL DEBT - GOVERNMENT CURN (~U$)",,
"Switzerland","CH",2010.4,0.0265,,-129.647771428571,,-108.177814285714,,51.6941142857143,,-165.747028571429,,1.56,"SW CONFEDERATION BOND YIELD - 10 YEARS NADJ",44364,"SW EXTERNAL DEBT - GOVERNMENT CURN (~U$)",,
"Switzerland","CH",2011.1,0.052,,-162.116583333333,,-135.964775,,56.6731,,-183.766833333333,,1.88,"SW CONFEDERATION BOND YIELD - 10 YEARS NADJ",58111.1,"SW EXTERNAL DEBT - GOVERNMENT CURN (~U$)",,
"Switzerland","CH",2011.2,0.0638461538461539,,-135.435346153846,,-130.784323076923,,65.0574076923077,,-157.532046153846,,1.89,"SW CONFEDERATION BOND YIELD - 10 YEARS NADJ",54524.5,"SW EXTERNAL DEBT - GOVERNMENT CURN (~U$)",2118,"SW GENERAL GOVERNMENT BALANCE CURN (~U$)"
"Switzerland","CH",2011.3,0.0563571428571428,,-124.758314285714,,-113.843442857143,,10.3829214285714,,-153.570121428571,,1.19,"SW CONFEDERATION BOND YIELD - 10 YEARS NADJ",60296.7,"SW EXTERNAL DEBT - GOVERNMENT CURN (~U$)",,
"Switzerland","CH",2011.4,0.0631538461538462,,-124.559269230769,,-121.145107692308,,-18.8084923076923,,-148.169646153846,,0.92,"SW CONFEDERATION BOND YIELD - 10 YEARS NADJ",54061.2,"SW EXTERNAL DEBT - GOVERNMENT CURN (~U$)",,
"Switzerland","CH",2012.1,0.0547692307692308,,-128.165653846154,,-112.582730769231,,-23.4060461538462,,-140.041607692308,,0.77,"SW CONFEDERATION BOND YIELD - 10 YEARS NADJ",61085.6,"SW EXTERNAL DEBT - GOVERNMENT CURN (~U$)",,
"Switzerland","CH",2012.2,0.045,,-116.252692307692,,-91.3061307692308,,-26.3652,,-125.511807692308,,0.68,"SW CONFEDERATION BOND YIELD - 10 YEARS NADJ",66930.5,"SW EXTERNAL DEBT - GOVERNMENT CURN (~U$)",343,"SW GENERAL GOVERNMENT BALANCE CURN (~U$)"
"Switzerland","CH",2012.3,0.0492307692307692,,-112.281069230769,,-90.4359615384615,,-27.7814538461538,,-111.459315384615,,0.58,"SW CONFEDERATION BOND YIELD - 10 YEARS NADJ",71576,"SW EXTERNAL DEBT - GOVERNMENT CURN (~U$)",,
"Switzerland","CH",2012.4,0.0428461538461539,,-123.640215384615,,-96.3400923076923,,-30.4064230769231,,-135.700192307692,,0.56,"SW CONFEDERATION BOND YIELD - 10 YEARS NADJ",85646.1,"SW EXTERNAL DEBT - GOVERNMENT CURN (~U$)",,
"Switzerland","CH",2013.1,0.0467692307692308,,-125.433538461538,,-84.7724692307692,,-2.66143076923077,,-133.863584615385,,0.75,"SW CONFEDERATION BOND YIELD - 10 YEARS NADJ",79848.1,"SW EXTERNAL DEBT - GOVERNMENT CURN (~U$)",,
"Switzerland","CH",2013.2,0.0439230769230769,,-132.570669230769,,-74.5642538461538,,-6.51623846153846,,-126.4961,,0.81,"SW CONFEDERATION BOND YIELD - 10 YEARS NADJ",75552.9,"SW EXTERNAL DEBT - GOVERNMENT CURN (~U$)",,"SW GENERAL GOVERNMENT BALANCE CURN (~U$)"
