"country","iso2c","date","bid_ask_local_spread_bloomberg","bid_ask_usd_spread_bloomberg","bond_spread_local_US_10yr_bloomberg","bond_spread_usd_US_10yr_bloomberg","bond_spread_local_DE_10yr_bloomberg","bond_spread_usd_DE_10yr_bloomberg","bond_spread_local_JP_10yr_bloomberg","bond_spread_usd_JP_10yr_bloomberg","bond_spread_local_UK_10yr_bloomberg","bond_spread_usd_UK_10yr_bloomberg"
"United Kingdom","GB","2011-04-15",0.00300000000000011,,18.5582,,21.9354,,230.6213,,,
"United Kingdom","GB","2011-04-22",0.004,,12.8975,,26.3111,,230.3381,,,
"United Kingdom","GB","2011-04-29",0.00700000000000012,,13.3422,,18.4083,,221.3384,,,
"United Kingdom","GB","2011-05-06",0.004,,22.934,,20.9107,,223.2865,,,
"United Kingdom","GB","2011-05-13",0.004,,18.9676,,28.4089,,223.5489,,,
"United Kingdom","GB","2011-05-20",0.00300000000000011,,19.4626,,28.4776,,221.1608,,,
"United Kingdom","GB","2011-05-27",0.004,,21.4695,,30.4962,,216.0069,,,
"United Kingdom","GB","2011-06-03",0.004,,29.4254,,22.3629,,214.1973,,,
"United Kingdom","GB","2011-06-10",0.00300000000000011,,24.9595,,25.9578,,208.0695,,,
"United Kingdom","GB","2011-06-17",0.00300000000000011,,24.8869,,23.6308,,207.5157,,,
"United Kingdom","GB","2011-06-24",0.004,,26.2477,,29.3606,,201.7865,,,
"United Kingdom","GB","2011-07-01",0.004,,19.8302,,34.8375,,224.2489,,,
"United Kingdom","GB","2011-07-08",0.00300000000000011,,16.1808,,36.109,,201.2452,,,
"United Kingdom","GB","2011-07-15",0.00199999999999978,,16.728,,37.9473,,198.2911,,,
"United Kingdom","GB","2011-07-22",0.00200000000000022,,14.057,,27.6052,,200.0501,,,
"United Kingdom","GB","2011-07-29",0.00300000000000011,,5.8471,,31.8032,,177.4359,,,
"United Kingdom","GB","2011-08-05",0.00299999999999967,,12.2772,,33.7577,,167.6897,,,
"United Kingdom","GB","2011-08-12",0.00300000000000011,,27.3303,,19.6544,,148.0865,,,
"United Kingdom","GB","2011-08-19",0.00300000000000011,,31.9373,,27.9215,,139.4311,,,
"United Kingdom","GB","2011-08-26",0.00200000000000022,,30.4028,,33.9148,,145.3534,,,
"United Kingdom","GB","2011-09-02",0.00299999999999967,,44.4841,,42.9503,,140.6503,,,
"United Kingdom","GB","2011-09-09",0.004,,33.5198,,48.4261,,125.1048,,,
"United Kingdom","GB","2011-09-16",0.004,,43.0757,,61.7412,,146.7369,,,
"United Kingdom","GB","2011-09-23",0.004,,52.6418,,61.4603,,137.4499,,,
"United Kingdom","GB","2011-09-30",0.00600000000000023,,50.7079,,53.6996,,139.2236,,,
"United Kingdom","GB","2011-10-07",0.00300000000000011,,38.6699,,46.4769,,147.8599,,,
"United Kingdom","GB","2011-10-14",0.004,,35.3789,,40.4329,,158.4295,,,
"United Kingdom","GB","2011-10-21",0.004,,30.6286,,42.1768,,151.7323,,,
"United Kingdom","GB","2011-10-28",0.00300000000000011,,28.5069,,42.734,,156.0457,,,
"United Kingdom","GB","2011-11-04",0.004,,26.9492,,48.0597,,131.1004,,,
"United Kingdom","GB","2011-11-11",0.00300000000000011,,22.6567,,39.7932,,131.4624,,,
"United Kingdom","GB","2011-11-18",0.00300000000000011,,23.8028,,28.3566,,130.116,,,
"United Kingdom","GB","2011-11-25",0.004,,31.9482,,2.2414,,125.7626,,,
"United Kingdom","GB","2011-12-02",0.00499999999999989,,25.0551,,15.0432,,121.5364,,,
"United Kingdom","GB","2011-12-09",0.004,,9.3014,,0.7293,,113.4902,,,
"United Kingdom","GB","2011-12-16",0.004,,18.9983,,18.6987,,105.3102,,,
"United Kingdom","GB","2011-12-23",0.00499999999999989,,0.7181,,7.3182,,105.5362,,,
"United Kingdom","GB","2011-12-30",0.004,,9.5142,,14.4513,,98.5067,,,
"United Kingdom","GB","2012-01-06",0.00300000000000011,,5.4654,,16.0239,,103.3236,,,
"United Kingdom","GB","2012-01-13",0.004,,10.0169,,20.0453,,101.8487,,,
"United Kingdom","GB","2012-01-20",0.00299999999999967,,8.4794,,18.1919,,112.4125,,,
"United Kingdom","GB","2012-01-27",0.00300000000000011,,17.1824,,20.6472,,109.4593,,,
"United Kingdom","GB","2012-02-03",0.00300000000000011,,25.097,,24.2274,,122.6083,,,
"United Kingdom","GB","2012-02-10",0.00499999999999989,,11.9348,,20.0218,,112.8235,,,
"United Kingdom","GB","2012-02-17",0.00300000000000011,,17.8311,,25.7062,,123.2761,,,
"United Kingdom","GB","2012-02-24",0.00300000000000011,,8.8806,,18.2456,,108.8219,,,
"United Kingdom","GB","2012-03-02",0.00499999999999989,,15.7548,,33.3596,,116.4166,,,
"United Kingdom","GB","2012-03-09",0.004,,12.0525,,35.5922,,115.9132,,,
"United Kingdom","GB","2012-03-16",0.00499999999999989,,14.3986,,38.9381,,139.1804,,,
"United Kingdom","GB","2012-03-23",0.004,,3.6771,,40.4755,,124.224,,,
"United Kingdom","GB","2012-03-30",0.00500000000000034,,-1.3346,,40.5396,,121.0029,,,
"United Kingdom","GB","2012-04-06",0.004,,9.664,,41.7567,,115.8859,,,
"United Kingdom","GB","2012-04-13",0.004,,5.3295,,30.2359,,109.0358,,,
"United Kingdom","GB","2012-04-20",0.004,,20.7018,,46.3144,,123.2718,,,
"United Kingdom","GB","2012-04-27",0.004,,18.4601,,42.2364,,122.4138,,,
"United Kingdom","GB","2012-05-04",0.00299999999999989,,11.2272,,40.9068,,110.064,,,
"United Kingdom","GB","2012-05-11",0.00300000000000011,,12.0378,,44.336,,110.6703,,,
"United Kingdom","GB","2012-05-18",0.00600000000000001,,9.488,,39.3505,,98.9211,,,
"United Kingdom","GB","2012-05-25",0.004,,0.999,,38.013,,86.1671,,,
"United Kingdom","GB","2012-06-01",0.00500000000000012,,7.5544,,35.679,,71.3232,,,
"United Kingdom","GB","2012-06-08",0.00499999999999989,,-1.5344,,29.2705,,76.5625,,,
"United Kingdom","GB","2012-06-15",0.00499999999999989,,8.1839,,22.4194,,80.7795,,,
"United Kingdom","GB","2012-06-22",0.00499999999999989,,4.3022,,13.8084,,88.8941,,,
"United Kingdom","GB","2012-06-29",0.00499999999999989,,8.2292,,14.6208,,89.1911,,,
"United Kingdom","GB","2012-07-06",0.00499999999999989,,3.6837,,26.0673,,78.7637,,,
"United Kingdom","GB","2012-07-13",0.00299999999999989,,5.6827,,28.6136,,76.8165,,,
"United Kingdom","GB","2012-07-20",0.00300000000000011,,2.3368,,31.4445,,73.7768,,,
"United Kingdom","GB","2012-07-27",0.004,,-1.4875,,13.5179,,78.6138,,,
"United Kingdom","GB","2012-08-03",0.00500000000000012,,-0.9544,,13.1713,,81.2237,,,
"United Kingdom","GB","2012-08-10",0.004,,-12.1414,,15.2699,,73.563,,,
"United Kingdom","GB","2012-08-17",0.00299999999999989,,-14.3618,,17.2883,,83.1582,,,
"United Kingdom","GB","2012-08-24",0.004,,-16.3835,,16.9695,,71.5402,,,
"United Kingdom","GB","2012-08-31",0.00299999999999989,,-8.9187,,12.725,,66.392,,,
"United Kingdom","GB","2012-09-07",0.004,,1.0621,,16.1138,,85.8146,,,
"United Kingdom","GB","2012-09-14",0.00300000000000011,,9.4035,,25.6076,,115.7785,,,
"United Kingdom","GB","2012-09-21",0.00300000000000011,,7.6573,,23.4708,,102.908,,,
"United Kingdom","GB","2012-09-28",0.00300000000000011,,8.8311,,28.1367,,94.5561,,,
"United Kingdom","GB","2012-10-05",0.002,,2.3092,,24.7448,,99.1605,,,
"United Kingdom","GB","2012-10-12",0.00300000000000011,,6.018,,27.2717,,95.1936,,,
"United Kingdom","GB","2012-10-19",0.004,,11.1313,,28.2698,,109.1357,,,
"United Kingdom","GB","2012-10-26",0.004,,11.7361,,32.7466,,109.723,,,
"United Kingdom","GB","2012-11-02",0.002,,13.6237,,40.2832,,106.8637,,,
"United Kingdom","GB","2012-11-09",0.00300000000000011,,12.3529,,38.4007,,99.3554,,,
"United Kingdom","GB","2012-11-16",0.00299999999999989,,14.7023,,39.7796,,99.8736,,,
"United Kingdom","GB","2012-11-23",0.00299999999999989,,14.7995,,40.393,,109.8651,,,
"United Kingdom","GB","2012-11-30",0.00299999999999989,,15.5299,,38.6192,,105.5737,,,
"United Kingdom","GB","2012-12-07",0.004,,11.5999,,44.472,,103.4249,,,
"United Kingdom","GB","2012-12-14",0.004,,15.5087,,51.0546,,112.1287,,,
"United Kingdom","GB","2012-12-21",0.00500000000000012,,11.5187,,50.4122,,111.4118,,,
"United Kingdom","GB","2012-12-28",0.004,,11.5725,,50.857,,102.7325,,,
"United Kingdom","GB","2013-01-04",0.00500000000000034,,21.3479,,57.8684,,128.8317,,,
"United Kingdom","GB","2013-01-11",0.00299999999999967,,20.9263,,49.6156,,125.8713,,,
"United Kingdom","GB","2013-01-18",0.00300000000000011,,16.4764,,45.3153,,125.4177,,,
"United Kingdom","GB","2013-01-25",0.00300000000000011,,10.2506,,41.6642,,132.7012,,,
"United Kingdom","GB","2013-02-01",0.00300000000000011,,7.7367,,42.1765,,132.3092,,,
"United Kingdom","GB","2013-02-08",0.00300000000000011,,14.0696,,48.3029,,132.739,,,
"United Kingdom","GB","2013-02-15",0.004,,18.5654,,53.6648,,143.611,,,
"United Kingdom","GB","2013-02-22",0.00300000000000011,,14.2545,,53.8131,,137.6126,,,
"United Kingdom","GB","2013-03-01",0.002,,2.5803,,45.8435,,120.8747,,,
"United Kingdom","GB","2013-03-08",0.00199999999999978,,1.4397,,53.3972,,141.0853,,,
"United Kingdom","GB","2013-03-15",0.002,,-5.726,,47.8929,,130.894,,,
"United Kingdom","GB","2013-03-22",0.002,,-7.7192,,47.0645,,128.3558,,,
"United Kingdom","GB","2013-03-29",0.002,,-8.4812,,47.6962,,121.4551,,,
"United Kingdom","GB","2013-04-05",0.002,,-8.5897,,41.6375,,109.4597,,,
"United Kingdom","GB","2013-04-12",0.004,,0.0777,,46.2869,,110.9302,,,
"United Kingdom","GB","2013-04-19",0.00299999999999989,,-4.7458,,40.8313,,107.8161,,,
"United Kingdom","GB","2013-04-26",0.00300000000000011,,1.124,,47.0036,,108.5296,,,
"United Kingdom","GB","2013-05-03",0.002,,-1.7409,,48.286,,115.7541,,,
"United Kingdom","GB","2013-05-10",0.002,,-1.1032,,50.797,,119.1999,,,
"United Kingdom","GB","2013-05-17",0.00299999999999989,,-7.1218,,55.4968,,108.4144,,,
"United Kingdom","GB","2013-05-24",0.00300000000000011,,-11.5922,,46.3329,,105.9896,,,
"United Kingdom","GB","2013-05-31",0.00299999999999967,,-13.0562,,49.4559,,114.24,,,
"United Kingdom","GB","2013-06-07",0.00300000000000011,,-10.7297,,52.0438,,121.0328,,,
"United Kingdom","GB","2013-06-14",0.00300000000000011,,-7.2834,,54.4309,,123.4435,,,
"United Kingdom","GB","2013-06-21",0.00300000000000011,,-13.2267,,67.5578,,152.4565,,,
"United Kingdom","GB","2013-06-28",0.00300000000000011,,-4.7927,,71.1422,,158.6604,,,
"United Kingdom","GB","2013-07-05",0.004,,-25.955,,76.2464,,162.2469,,,
"United Kingdom","GB","2013-07-12",0.00299999999999967,,-25.8916,,76.5581,,150.3091,,,
"United Kingdom","GB","2013-07-19",0.00299999999999967,,-20.4717,,76.1956,,146.7102,,,
"United Kingdom","GB","2013-07-26",0.00300000000000011,,-23.4422,,66.4417,,154.2847,,,
"United Kingdom","GB","2013-08-02",0.004,,-17.644,,77.0423,,159.9498,,,
"United Kingdom","GB","2013-08-09",0.004,,-12.4243,,77.5853,,169.8982,,,
"United Kingdom","GB","2013-08-16",0.004,,-12.6852,,81.8761,,194.3085,,,
"United Kingdom","GB","2013-08-23",0.00299999999999967,,-11.2881,,76.8665,,192.9538,,,
"United Kingdom","GB","2013-08-30",0.00299999999999967,,-1.7256,,91.3372,,204.9412,,,
"United Kingdom","GB","2013-09-06",0.00199999999999978,,-0.1254,,98.4919,,215.0828,,,
"United Kingdom","GB","2013-09-13",0.00199999999999978,,2.4836,,93.561,,218.3317,,,
"United Kingdom","GB","2013-09-20",0.00199999999999978,,18.3488,,97.6456,,222.4051,,,
"United Kingdom","GB","2013-09-27",0.004,,7.9051,,92.7759,,202.3339,,,
"United Kingdom","GB","2013-10-04",0.004,,8.9781,,89.5535,,208.4319,,,
"United Kingdom","GB","2013-10-11",0.004,,4.4048,,86.9129,,207.5985,,,
"United Kingdom","GB","2013-10-18",0.00299999999999967,,13.2316,,88.0555,,209.1816,,,
"United Kingdom","GB","2013-10-25",0.00299999999999967,,10.0763,,85.5984,,199.44,,,
"United Kingdom","GB","2013-11-01",0.00299999999999967,,2.0278,,95.2481,,204.4928,,,
"United Kingdom","GB","2013-11-08",0.00300000000000011,,1.4955,,100.7192,,217.0474,,,
"United Kingdom","GB","2013-11-15",0.00200000000000022,,3.7457,,103.6773,,210.8563,,,
"United Kingdom","GB","2013-11-22",0.00300000000000011,,4.3434,,104.1619,,215.9972,,,
"United Kingdom","GB","2013-11-29",0.00200000000000022,,2.0284,,107.3534,,216.1584,,,
"United Kingdom","GB","2013-12-06",0.00300000000000011,,4.1699,,105.6844,,222.9817,,,
"United Kingdom","GB","2013-12-13",0.00299999999999967,,2.8028,,106.6338,,219.8459,,,
"United Kingdom","GB","2013-12-20",0.00300000000000011,,5.003,,107.0285,,225.9511,,,
"United Kingdom","GB","2013-12-27",0.00199999999999978,,6.9764,,111.5879,,236.562,,,
"United Kingdom","GB","2014-01-03",0.00300000000000011,,2.3642,,107.7642,,228.0242,,,
"United Kingdom","GB","2014-01-10",0.00300000000000011,,1.04,,102.7397,,216.8162,,,
"United Kingdom","GB","2014-01-17",0.00300000000000011,,0.6373,,107.4306,,215.3623,,,
"United Kingdom","GB","2014-01-24",0.00199999999999978,,5.2969,,111.165,,213.7819,,,
"United Kingdom","GB","2014-01-31",0.00299999999999967,,5.845,,104.4846,,208.2225,,,
"United Kingdom","GB","2014-02-07",0.00200000000000022,,2.52,,104.8584,,208.995,,,
"United Kingdom","GB","2014-02-14",0.00300000000000011,,4.6595,,111.2006,,219.2183,,,
"United Kingdom","GB","2014-02-21",0.00200000000000022,,4.5783,,111.6542,,217.4633,,,
"United Kingdom","GB","2014-02-28",0.00199999999999978,,6.7542,,109.2631,,213.0892,,,
"United Kingdom","GB","2014-03-07",0.00200000000000022,,0.201,,113.8764,,216.3735,,,
"United Kingdom","GB","2014-03-14",0.00200000000000022,,0.5879,,111.6064,,203.5004,,,
"United Kingdom","GB","2014-03-21",0.00299999999999967,,-0.0345,,111.2844,,214.3036,,,
"United Kingdom","GB","2014-03-28",0.00200000000000022,,-0.0577,,117.3566,,209.6004,,,
"United Kingdom","GB","2014-04-04",0.00199999999999978,,-3.8622,,113.0922,,203.589,,,
"United Kingdom","GB","2014-04-11",0.00200000000000022,,-1.7642,,110.5344,,200.3896,,,
"United Kingdom","GB","2014-04-18",0.00300000000000011,,-5.8175,,115.0099,,206.4119,,,
"United Kingdom","GB","2014-04-25",0.00299999999999967,,-2.8044,,115.2511,,201.3074,,,
"United Kingdom","GB","2014-05-02",0.00099999999999989,,5.4467,,119.1265,,202.958,,,
"United Kingdom","GB","2014-05-09",0.00200000000000022,,5.7734,,122.7506,,207.4803,,,
"United Kingdom","GB","2014-05-16",0.00099999999999989,,3.7797,,123.2669,,197.869,,,
"United Kingdom","GB","2014-05-23",0.00199999999999978,,9.9545,,122.0059,,204.1383,,,
"United Kingdom","GB","2014-05-30",0.00099999999999989,,9.1131,,121.109,,199.0787,,,
"United Kingdom","GB","2014-06-06",0.00199999999999978,,6.4102,,129.9687,,205.2808,,,
"United Kingdom","GB","2014-06-13",0.00200000000000022,,13.839,,138.0938,,214.0478,,,
"United Kingdom","GB","2014-06-20",0.00199999999999978,,15.1271,,141.4932,,217.1327,,,
"United Kingdom","GB","2014-06-27",0.00100000000000033,,10.2944,,137.6286,,207.4744,,,
"United Kingdom","GB","2014-07-04",0.00200000000000022,,11.501,,148.9926,,218.516,,,
"United Kingdom","GB","2014-07-11",0.00199999999999978,,8.0894,,139.6068,,206.1726,,,
"United Kingdom","GB","2014-07-18",0.00200000000000022,,8.597,,141.4015,,202.2632,,,
"United Kingdom","GB","2014-07-25",0.00199999999999978,,10.0694,,142.1476,,203.1994,,,
"United Kingdom","GB","2014-08-01",0.00200000000000022,,5.1634,,141.5053,,200.6984,,,
"United Kingdom","GB","2014-08-08",0.00199999999999978,,3.6134,,140.5073,,195.3215,,,
"United Kingdom","GB","2014-08-15",0.00200000000000022,,-1.7087,,137.1327,,182.1406,,,
"United Kingdom","GB","2014-08-22",0.00199999999999978,,-0.1321,,142.0761,,189.2867,,,
"United Kingdom","GB","2014-08-29",0.00199999999999978,,2.1363,,147.61,,187.0213,,,
"United Kingdom","GB","2014-09-05",0.00200000000000022,,0.0244,,153.2288,,191.7707,,,
"United Kingdom","GB","2014-09-12",0.00199999999999978,,-8.5267,,144.4741,,194.9058,,,
"United Kingdom","GB","2014-09-19",0.00300000000000011,,-3.4969,,149.8622,,197.7343,,,
"United Kingdom","GB","2014-09-26",0.00199999999999978,,-6.3548,,149.4231,,194.2889,,,
"United Kingdom","GB","2014-10-03",0.00199999999999978,,-4.8393,,146.211,,186.9382,,,
"United Kingdom","GB","2014-10-10",0.00200000000000022,,-6.7521,,132.7181,,170.9629,,,
"United Kingdom","GB","2014-10-17",0.00200000000000022,,-0.8049,,132.8656,,171.1263,,,
"United Kingdom","GB","2014-10-24",0.00099999999999989,,-4.1477,,133.6992,,175.8798,,,
"United Kingdom","GB","2014-10-31",0.00199999999999978,,-9.2002,,140.4531,,178.7086,,,
"United Kingdom","GB","2014-11-07",0.00199999999999978,,-9.9011,,138.3465,,171.737,,,
"United Kingdom","GB","2014-11-14",0.00200000000000022,,-20.7834,,132.907,,163.1353,,,
"United Kingdom","GB","2014-11-21",0.00200000000000022,,-26.5423,,127.6734,,158.4246,,,
"United Kingdom","GB","2014-11-28",0.00099999999999989,,-24.0707,,122.471,,150.4087,,,
"United Kingdom","GB","2014-12-05",0.00200000000000022,,-29.1367,,123.6587,,159.5921,,,
"United Kingdom","GB","2014-12-12",0.002,,-28.5043,,117.4461,,140.2419,,,
"United Kingdom","GB","2014-12-19",0.002,,-31.5511,,125.5736,,149.2033,,,
"United Kingdom","GB","2014-12-26",0.00300000000000011,,-37.3699,,128.8521,,154.7945,,,
"United Kingdom","GB","2015-01-02",0.00299999999999989,,-39.6872,,121.778,,138.6409,,,
"United Kingdom","GB","2015-01-09",0.002,,-34.8969,,110.5727,,131.8706,,,
"United Kingdom","GB","2015-01-16",0.00100000000000011,,-30.5937,,107.8901,,128.9569,,,
"United Kingdom","GB","2015-01-23",0.002,,-32.2518,,111.4041,,124.2014,,,
"United Kingdom","GB","2015-01-30",0.00100000000000011,,-31.3315,,102.6712,,105.1085,,,
"United Kingdom","GB","2015-02-06",0.00099999999999989,,-31.3582,,127.0237,,130.5843,,,
"United Kingdom","GB","2015-02-13",0.00099999999999989,,-37.6834,,133.3302,,125.1272,,,
"United Kingdom","GB","2015-02-20",0.00099999999999989,,-34.9775,,139.7116,,137.2631,,,
"United Kingdom","GB","2015-02-27",0.00100000000000011,,-19.9937,,146.6611,,145.9807,,,
"United Kingdom","GB","2015-03-06",0.00099999999999989,,-29.651,,155.3602,,155.0659,,,
"United Kingdom","GB","2015-03-13",0.00100000000000011,,-40.7617,,145.0959,,129.8101,,,
"United Kingdom","GB","2015-03-20",0.00100000000000011,,-41.6529,,133.1292,,118.6465,,,
"United Kingdom","GB","2015-03-27",0.00100000000000011,,-42.2012,,133.397,,116.6194,,,
"United Kingdom","GB","2015-04-03",0,,-24.9132,,139.7051,,122.3531,,,
"United Kingdom","GB","2015-04-10",0.00100000000000011,,-37.0387,,142.3501,,123.3675,,,
"United Kingdom","GB","2015-04-17",0.00100000000000011,,-28.4182,,150.5087,,127.4824,,,
"United Kingdom","GB","2015-04-24",0.00099999999999989,,-26.3584,,149.1399,,135.6772,,,
"United Kingdom","GB","2015-05-01",0.00100000000000011,,-27.4354,,146.7688,,147.7958,,,
"United Kingdom","GB","2015-05-08",0.00099999999999989,,-27.4562,,132.813,,145.4013,,,
"United Kingdom","GB","2015-05-15",0.002,,-26.5723,,125.4402,,147.4471,,,
"United Kingdom","GB","2015-05-22",0.00099999999999989,,-28.4317,,132.2629,,150.7633,,,
"United Kingdom","GB","2015-05-29",0.00099999999999989,,-31.1168,,132.476,,141.8032,,,
"United Kingdom","GB","2015-06-05",0.00100000000000033,,-33.1473,,123.3662,,158.6909,,,
"United Kingdom","GB","2015-06-12",0.00099999999999989,,-40.6605,,115.2543,,146.9001,,,
"United Kingdom","GB","2015-06-19",0.00099999999999989,,-25.5805,,125.1954,,158.0664,,,
"United Kingdom","GB","2015-06-26",0.00099999999999989,,-28.8872,,126.3288,,171.5572,,,
"United Kingdom","GB","2015-07-03",0.00100000000000011,,-38.8222,,120.526,,150.7865,,,
"United Kingdom","GB","2015-07-10",0.00099999999999989,,-31.9708,,118.1661,,163.2342,,,
"United Kingdom","GB","2015-07-17",0.00099999999999989,,-27.1373,,128.8917,,165.1321,,,
"United Kingdom","GB","2015-07-24",0.00099999999999989,,-33.0785,,124.2449,,152.24,,,
"United States","US","2005-07-29",0.00400000000000045,,,,,,,,,
"United States","US","2005-08-05",0.00399999999999956,,,,,,,,,
"United States","US","2005-08-12",0.00400000000000045,,,,,,,,,
"United States","US","2005-08-19",0.00399999999999956,,,,,,,,,
"United States","US","2005-08-26",0.00400000000000045,,,,,,,,,
"United States","US","2005-09-02",0.00400000000000045,,,,,,,,,
"United States","US","2005-09-09",0.00399999999999956,,,,,,,,,
"United States","US","2005-09-16",0.00400000000000045,,,,,,,,,
"United States","US","2005-09-23",0.00399999999999956,,,,,,,,,
"United States","US","2005-09-30",0.00400000000000045,,,,,,,,,
"United States","US","2005-10-07",0.00300000000000011,,,,,,,,,
"United States","US","2005-10-14",0.00399999999999956,,,,,,,,,
"United States","US","2005-10-21",0.00399999999999956,,,,,,,,,
"United States","US","2005-10-28",0.00399999999999956,,,,,,,,,
"United States","US","2005-11-04",0.00400000000000045,,,,,,,,,
"United States","US","2005-11-11",0.00399999999999956,,,,,,,,,
"United States","US","2005-11-18",0.00399999999999956,,,,,,,,,
"United States","US","2005-11-25",0.00400000000000045,,,,,,,,,
"United States","US","2005-12-02",0.00399999999999956,,,,,,,,,
"United States","US","2005-12-09",0.00400000000000045,,,,,,,,,
"United States","US","2005-12-16",0.00400000000000045,,,,,,,,,
"United States","US","2005-12-23",0.00400000000000045,,,,,,,,,
"United States","US","2005-12-30",0.00399999999999956,,,,,,,,,
"United States","US","2006-01-06",0.00399999999999956,,,,,,,,,
"United States","US","2006-01-13",0.00400000000000045,,,,,,,,,
"United States","US","2006-01-20",0.00399999999999956,,,,,,,,,
"United States","US","2006-01-27",0.00399999999999956,,,,,,,,,
"United States","US","2006-02-03",0.00400000000000045,,,,,,,,,
"United States","US","2006-02-10",0.00300000000000011,,,,,,,,,
"United States","US","2006-02-17",0.00400000000000045,,,,,,,,,
"United States","US","2006-02-24",0.00399999999999956,,,,,,,,,
"United States","US","2006-03-03",0.00400000000000045,,,,,,,,,
"United States","US","2006-03-10",0.00400000000000045,,,,,,,,,
"United States","US","2006-03-17",0.00400000000000045,,,,,,,,,
"United States","US","2006-03-24",0.00400000000000045,,,,,,,,,
"United States","US","2006-03-31",0.00399999999999956,,,,,,,,,
"United States","US","2006-04-07",0.00499999999999989,,,,,,,,,
"United States","US","2006-04-14",0.00400000000000045,,,,,,,,,
"United States","US","2006-04-21",0.00399999999999956,,,,,,,,,
"United States","US","2006-04-28",0.00499999999999989,,,,,,,,,
"United States","US","2006-05-05",0.00400000000000045,,,,,,,,,
"United States","US","2006-05-12",0.00400000000000045,,,,,,,,,
"United States","US","2006-05-19",0.00400000000000045,,,,,,,,,
"United States","US","2006-05-26",0.00399999999999956,,,,,,,,,
"United States","US","2006-06-02",0.00399999999999956,,,,,,,,,
"United States","US","2006-06-09",0.00399999999999956,,,,,,,,,
"United States","US","2006-06-16",0.00399999999999956,,,,,,,,,
"United States","US","2006-06-23",0.00399999999999956,,,,,,,,,
"United States","US","2006-06-30",0.00399999999999956,,,,,,,,,
"United States","US","2006-07-07",0.00399999999999956,,,,,,,,,
"United States","US","2006-07-14",0.00400000000000045,,,,,,,,,
"United States","US","2006-07-21",0.00499999999999989,,,,,,,,,
"United States","US","2006-07-28",0.00399999999999956,,,,,,,,,
"United States","US","2006-08-04",0.00400000000000045,,,,,,,,,
"United States","US","2006-08-11",0.00399999999999956,,,,,,,,,
"United States","US","2006-08-18",0.00399999999999956,,,,,,,,,
"United States","US","2006-08-25",0.00400000000000045,,,,,,,,,
"United States","US","2006-09-01",0.00399999999999956,,,,,,,,,
"United States","US","2006-09-08",0.00400000000000045,,,,,,,,,
"United States","US","2006-09-15",0.00399999999999956,,,,,,,,,
"United States","US","2006-09-22",0.00399999999999956,,,,,,,,,
"United States","US","2006-09-29",0.00300000000000011,,,,,,,,,
"United States","US","2006-10-06",0.00400000000000045,,,,,,,,,
"United States","US","2006-10-13",0.00399999999999956,,,,,,,,,
"United States","US","2006-10-20",0.00400000000000045,,,,,,,,,
"United States","US","2006-10-27",0.00399999999999956,,,,,,,,,
"United States","US","2006-11-03",0.00400000000000045,,,,,,,,,
"United States","US","2006-11-10",0.00399999999999956,,,,,,,,,
"United States","US","2006-11-17",0.00399999999999956,,,,,,,,,
"United States","US","2006-11-24",0.00399999999999956,,,,,,,,,
"United States","US","2006-12-01",0.00400000000000045,,,,,,,,,
"United States","US","2006-12-08",0.00400000000000045,,,,,,,,,
"United States","US","2006-12-15",0.00400000000000045,,,,,,,,,
"United States","US","2006-12-22",0.00399999999999956,,,,,,,,,
"United States","US","2006-12-29",0.00400000000000045,,,,,,,,,
"United States","US","2007-01-05",0.00399999999999956,,,,,,,,,
"United States","US","2007-01-12",0.00399999999999956,,,,,,,,,
"United States","US","2007-01-19",0.00399999999999956,,,,,,,,,
"United States","US","2007-01-26",0.00399999999999956,,,,,,,,,
"United States","US","2007-02-02",0.00399999999999956,,,,,,,,,
"United States","US","2007-02-09",0.00399999999999956,,,,,,,,,
"United States","US","2007-02-16",0.00400000000000045,,,,,,,,,
"United States","US","2007-02-23",0.00400000000000045,,,,,,,,,
"United States","US","2007-03-02",0.00400000000000045,,,,,,,,,
"United States","US","2007-03-09",0.00400000000000045,,,,,,,,,
"United States","US","2007-03-16",0.00300000000000011,,,,,,,,,
"United States","US","2007-03-23",0.00400000000000045,,,,,,,,,
"United States","US","2007-03-30",0.00399999999999956,,,,,,,,,
"United States","US","2007-04-06",0.00400000000000045,,,,,,,,,
"United States","US","2007-04-13",0.00399999999999956,,,,,,,,,
"United States","US","2007-04-20",0.00400000000000045,,,,,,,,,
"United States","US","2007-04-27",0.00399999999999956,,,,,,,,,
"United States","US","2007-05-04",0.00400000000000045,,,,,,,,,
"United States","US","2007-05-11",0.00400000000000045,,,,,,,,,
"United States","US","2007-05-18",0.00400000000000045,,,,,,,,,
"United States","US","2007-05-25",0.00399999999999956,,,,,,,,,
"United States","US","2007-06-01",0.00400000000000045,,,,,,,,,
"United States","US","2007-06-08",0.00399999999999956,,,,,,,,,
"United States","US","2007-06-15",0.00399999999999956,,,,,,,,,
"United States","US","2007-06-22",0.00400000000000045,,,,,,,,,
"United States","US","2007-06-29",0.00499999999999989,,,,,,,,,
"United States","US","2007-07-06",0.00499999999999989,,,,,,,,,
"United States","US","2007-07-13",0.00400000000000045,,,,,,,,,
"United States","US","2007-07-20",0.00399999999999956,,,,,,,,,
"United States","US","2007-07-27",0.00400000000000045,,,,,,,,,
"United States","US","2007-08-03",0.00399999999999956,,,,,,,,,
