"country","iso2c","year","lower_95","lower_90","median","upper_90","upper_95"
"Korea, Rep.","KR","2011",-2.39939783202755,-2.07641093836944,-0.402848652786516,1.2363042903294,1.5467896782265
"Latvia","LV","1998",-1.75259807683759,-1.57868101059903,-0.388921739395202,0.78109880098258,0.970221428541638
"Latvia","LV","1999",-1.69102002959646,-1.52708382953075,-0.470888368202482,0.619742978321132,0.803361744321839
"Latvia","LV","2000",-1.72447309801294,-1.5400206617054,-0.572743665540158,0.508732867704694,0.684715033086881
"Latvia","LV","2001",-1.75742351139903,-1.58443892073684,-0.627053302005377,0.463058277093576,0.642609316807921
"Latvia","LV","2002",-1.79279467659323,-1.64877655871098,-0.662286786106492,0.511765687222974,0.665298227342237
"Latvia","LV","2003",-1.86597517285292,-1.71050076537756,-0.660827282198513,0.588957556174278,0.772748304740823
"Latvia","LV","2004",-1.98678273922079,-1.84809169737163,-0.652766756703286,0.758296755934502,0.928639419417755
"Latvia","LV","2005",-2.15465997635664,-2.02523646941125,-0.657208075213614,1.01798739823545,1.14823421013371
"Latvia","LV","2006",-2.43517048165425,-2.35580748153697,-0.584507101414043,1.45669982170042,1.5489135570772
"Latvia","LV","2007",-2.53562172443306,-2.46877732546476,-0.484465450755889,1.58211072087516,1.65397571338717
"Latvia","LV","2008",-2.60198606995584,-2.54466446895685,-0.433134780368082,1.67141476685239,1.72638193633814
"Latvia","LV","2009",-3.05638167681979,-2.98779855482693,-0.367862796291002,2.09466712894768,2.15832124266963
"Latvia","LV","2010",-3.11132460048865,-3.04066464335882,-0.380842194853754,2.13364980633483,2.19509180494688
"Latvia","LV","2011",-3.11569948255476,-3.03912734244727,-0.357091963946395,2.14921106163883,2.22228873031444
"Lithuania","LT","1998",-1.07578250555167,-0.848797644605054,0.359204495645419,1.66519374701578,2.03259319031641
"Lithuania","LT","1999",-0.973286760604076,-0.733774104098831,0.357014997557318,1.63246962034052,1.98964982561268
"Lithuania","LT","2000",-0.885951978601805,-0.667583040133191,0.348794134371716,1.54425811387771,1.88495660860669
"Lithuania","LT","2001",-0.827326549185233,-0.627581126331859,0.356033331701802,1.51728534296555,1.83639101073025
"Lithuania","LT","2002",-0.820457618796504,-0.64532562871575,0.31733152873586,1.38167139379893,1.68987406542218
"Lithuania","LT","2003",-0.921625517186527,-0.739814355263197,0.204854363398361,1.16287064689422,1.3969894718538
"Lithuania","LT","2004",-1.14837122491838,-0.977635405906032,0.00140042352667424,0.918698358100716,1.08459500491458
"Lithuania","LT","2005",-1.45701749755249,-1.28931891156024,-0.215146736378294,0.77430810064317,0.922539485732151
"Lithuania","LT","2006",-1.71546012105104,-1.54613277787138,-0.376823022751656,0.821700332047941,0.977364241997444
"Lithuania","LT","2007",-1.99543168961437,-1.84562085721194,-0.421573786090853,1.01985171899378,1.16079032132255
"Lithuania","LT","2008",-2.33231029897259,-2.24208132081003,-0.412941042621556,1.36585949971107,1.47805309321278
"Lithuania","LT","2009",-3.01926054445393,-2.95949216662778,-0.344250131265091,2.08119027230872,2.13657629052762
"Lithuania","LT","2010",-3.09758644390369,-3.03200944582626,-0.35394402648325,2.13645838383085,2.19405109225942
"Lithuania","LT","2011",-3.06947268744183,-3.00782382860463,-0.361582948789751,2.11243506331928,2.17535757057128
"Luxembourg","LU","1998",-4.33553565349817,-4.17327329475664,-0.434673905156757,3.5628486194273,3.72263929396013
